,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,year
4527,0.741,0.505,0,-9.149,1,0.255,0.00675,0.0,0.0923,0.487,128.149,46mieyWUfTRwG9ha7UCJ3Z,173667,4,4,2020
4528,0.623,0.781,4,-6.823,0,0.0496,0.0174,0.0,0.568,0.76,94.035,1GGuz6FiDdy6uH545iwYHn,159733,4,4,2020
4529,0.819,0.727,10,-6.722,1,0.104,0.524,2.28e-06,0.11,0.842,107.079,6P8SQWN3pcLKChWHt73fZV,141480,4,4,2020
4530,0.72,0.823,11,-10.426,0,0.0325,0.00946,0.101,0.107,0.97,124.493,61u2QwMcppNKzDOzakQJ2W,193320,4,4,2020
4531,0.773,0.691,4,-6.702,0,0.0523,0.0298,0.0599,0.125,0.47,113.006,2xKIBnXEwDOcTzCx862bhR,371907,4,4,2020
4532,0.895,0.762,8,-6.223,1,0.126,0.0277,0.0,0.112,0.602,94.015,7nxSIJKV6CorIHHpud0x4t,125505,4,4,2020
4533,0.359,0.713,5,-4.526,1,0.0366,0.33,0.0,0.324,0.272,61.519,67Gy4zadxP1s1vZqKaKAwY,194520,4,4,2016
4534,0.33,0.548,10,-7.922,1,0.0426,0.214,1.21e-05,0.12,0.559,78.594,1qaN8ITLg9quCqMTKhM1oL,210587,3,4,2016
4535,0.54,0.675,10,-6.449,0,0.0429,0.1,0.0,0.237,0.348,99.97,5AoZWVVSbmg2SkaCiqCWWC,169773,4,4,2016
4536,0.598,0.737,2,-6.169,1,0.0406,0.0159,0.0,0.284,0.2,99.991,1ny5puGJQ4r7sMvazXClsd,238387,4,4,2016
4537,0.577,0.622,4,-6.324,0,0.0378,0.339,0.0,0.121,0.245,92.037,3vsAGgiokIe2Kfm4GnxCcQ,226760,4,4,2016
4538,0.75,0.663,4,-5.275,0,0.1,0.0748,0.00702,0.0633,0.642,115.009,5oMzKQoMFXKcyhzumiVM7o,218947,4,4,2016
4539,0.251,0.843,7,-5.318,0,0.055,0.0715,3.99e-06,0.361,0.211,93.102,424AF0dbiXL3PekYpdO69Z,265893,4,4,2016
4540,0.7,0.662,4,-7.206,0,0.0427,0.0648,0.157,0.111,0.229,117.955,3Pp1zYscyzlPfxwKZNfZdi,309800,4,4,2016
4541,0.641,0.65,0,-5.141,1,0.105,0.0464,0.0,0.544,0.52,68.053,4f06b7X0hlRwK6ialrMOMo,204387,4,4,2016
4542,0.361,0.283,9,-12.007,0,0.0388,0.904,5.92e-05,0.0932,0.0611,125.676,1H8kvAGTLOl4D7eh0ooRuj,255787,3,4,2016
4543,0.583,0.724,10,-6.658,0,0.034,0.0508,0.0,0.105,0.332,95.033,4aAjFE2fLsVcWwMk9EZ8Bl,258947,4,4,2016
4544,0.199,0.137,4,-25.22,0,0.04,0.705,0.942,0.618,0.054,69.594,5fNMOS5Hb91H0WCkAfZqJo,48667,5,4,2019
4545,0.602,0.455,4,-9.319,0,0.0407,0.604,2.08e-06,0.0735,0.152,77.571,3DnSFJYMcaWfIDsgU5jODT,212253,4,4,2019
4546,0.522,0.474,6,-7.542,1,0.0478,0.236,6.99e-05,0.0993,0.101,65.72,0v2sb5tz757O0pJ8Z4bvzz,214440,4,4,2019
4547,0.575,0.436,7,-9.389,1,0.0379,0.103,2.66e-06,0.104,0.261,143.927,2nAVLlecW29gPJAGHorRfD,220907,4,4,2019
4548,0.618,0.402,0,-7.56,1,0.0265,0.458,0.0,0.15,0.254,94.996,34Fy6Y59bXbTnumqjtGWOq,195840,4,4,2019
4549,0.5,0.599,10,-7.72,1,0.0471,0.224,5.86e-06,0.0989,0.168,149.993,4ZVrJ0V0tfHhaq5Go7Q5xQ,257133,4,4,2019
4550,0.629,0.551,0,-7.577,1,0.0288,0.00796,0.0,0.0996,0.307,90.06,463kYgVGi3CRau1hvHUE39,204187,4,4,2019
4551,0.674,0.633,1,-5.774,1,0.0449,0.00445,0.0,0.0711,0.571,119.967,6nS7Q5mpjdrNSk05PAz3nu,191213,4,4,2019
4552,0.61,0.612,7,-7.72,0,0.0502,0.00393,1.2e-05,0.0779,0.297,126.195,5GMHo4ldgBMJEHbnpMoei3,186920,4,4,2019
4553,0.459,0.555,6,-6.133,1,0.0321,0.0609,0.0,0.218,0.207,156.231,2IAfcZ8URjksIDpCPF0WOQ,216240,4,4,2019
4554,0.379,0.199,2,-10.765,1,0.0393,0.826,0.0,0.0837,0.346,76.673,6nbJNI8eoimKYZDd1xWg2A,226667,4,4,2019
4555,0.589,0.611,0,-5.881,0,0.0459,0.0151,0.0,0.0757,0.121,76.006,5kdgETSVI8Na6bTDXdzXaR,203107,4,4,2014
4556,0.696,0.7,11,-3.834,0,0.162,0.0128,0.0,0.472,0.345,93.012,1GcX8v0j0PW0d2blXUOOfE,223107,4,4,2014
4557,0.777,0.814,5,-4.052,1,0.12,0.0108,0.000296,0.0816,0.79,116.995,6UMho6R649FSl2oaUlgd7b,199480,4,4,2014
4558,0.546,0.772,0,-5.97,0,0.0563,0.0139,0.0,0.361,0.277,157.937,2D5CGw6eVp3Ova7Oo0XNHC,196440,4,4,2014
4559,0.753,0.831,9,-4.593,0,0.0353,0.353,0.0,0.0768,0.946,95.054,2sP5yKLwoqbokiBX259Oel,225293,4,4,2014
4560,0.867,0.613,0,-5.151,0,0.0547,0.0247,2.08e-06,0.0781,0.396,131.971,2ZsJblEKp10lCPuXWLRuHl,237840,4,4,2014
4561,0.583,0.565,5,-6.687,1,0.0491,0.0023,0.0,0.303,0.0533,80.012,57gzkoYhg0Tmp6sgOzaBMN,159853,4,4,2014
4562,0.526,0.5,6,-8.825,0,0.0843,0.546,6.11e-06,0.147,0.082,80.978,5WnMuGNbWZoVq35iI7zlL6,212413,4,4,2014
4563,0.67,0.831,5,-5.614,0,0.227,0.0621,0.0,0.0555,0.673,94.963,36Csa746P2VAv5F3EWR3nW,203000,4,4,2014
4564,0.435,0.628,0,-6.344,1,0.0386,0.000203,5.76e-05,0.152,0.0787,139.878,6jElBv2ncf3RAGVlnfgMdT,197440,4,4,2014
4565,0.503,0.632,1,-6.61,0,0.0539,0.142,0.0,0.111,0.258,93.909,5h4EnyzX9MXZjnp6tOeTNe,274093,4,4,2014
4566,0.574,0.777,5,-6.279,1,0.0395,0.00915,0.0,0.125,0.457,105.0,3ltMcnXZh3KiQba6RleHSd,183070,4,4,2021
4567,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4ctT8Ty6gdEeFwiTvFUkbq,238805,4,4,2021
4568,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,6rxjYPgRo76cQohzXci45Q,210000,4,4,2021
4569,0.63,0.804,6,-4.183,1,0.0364,0.215,0.0,0.253,0.492,123.146,5RB6rcli267Xi39xgUgB8p,220293,4,4,2021
4570,0.792,0.707,7,-5.218,0,0.0623,0.116,0.0,0.12,0.408,134.997,0nIhaiEs8dEqHyIHlBdFVi,224042,4,4,2021
4571,0.615,0.854,11,-4.749,0,0.367,0.12,0.0,0.322,0.801,113.982,0BjsCYYuWCztBygwOwhQnR,254871,4,4,2021
4572,0.87,0.566,5,-5.659,1,0.0461,0.157,0.0,0.0735,0.724,111.999,3UVknNXNwLXUmuKmfI2Wtp,158639,4,4,2021
4573,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.05,2OoV0DFHrWo5WDImmdBJEK,164640,4,4,2021
4574,0.832,0.549,1,-8.259,0,0.0602,0.168,0.0,0.11,0.384,140.045,4xEaDVYxYTRnBBfpjfLEcl,181496,4,4,2021
4575,0.674,0.774,11,-7.567,0,0.0895,0.0686,0.00188,0.393,0.329,112.05,2no4BAVzK7wg5FCSEJkIRH,176547,4,4,2021
4576,0.786,0.674,11,-6.694,1,0.0399,0.05,0.0,0.286,0.639,104.994,4RRC9tCFK66FLYoFwJnnlp,247813,4,4,2021
4577,0.553,0.636,6,-4.38,1,0.152,0.189,0.0,0.0779,0.53,81.969,5PfeRxE3Kxa5JQmNQYXmZV,197453,4,4,2021
4578,0.725,0.681,5,-6.8,0,0.103,0.0201,0.301,0.0995,0.453,110.938,0JjQknrUHQKtHTRrVazYke,168649,4,4,2021
4579,0.86,0.533,0,-5.995,1,0.244,0.253,1.71e-06,0.0535,0.594,111.992,22ouUKrMxb3r9xa6ZOa9zZ,211213,4,4,2021
4580,0.87,0.587,6,-6.117,1,0.0406,0.0212,3.27e-06,0.0888,0.815,122.932,018uf5r5G3Dr8BXeyUWoat,191073,4,4,2021
4581,0.77,0.747,5,-4.858,1,0.059,0.0183,0.00239,0.343,0.33,124.981,449zPUrRcaCZtSJrnL7odf,234857,4,4,2021
4582,0.883,0.446,8,-8.723,0,0.296,0.0253,0.0,0.103,0.463,92.95,1K4KFLDWtsJjTiY2CeNSns,165161,4,4,2021
4583,0.706,0.58,7,-7.745,1,0.167,0.00925,0.0491,0.231,0.371,99.953,5Ill7Lyi8Htz7KtT6DpCZW,216497,4,4,2021
4584,0.715,0.572,7,-6.853,1,0.0745,0.0244,0.0,0.26,0.429,113.02,1Oc6LH83W9huJq6u4ZcWIH,205720,4,4,2018
4585,0.646,0.772,2,-3.826,1,0.0564,0.000402,0.0,0.102,0.414,117.097,3NqtXWHYIV3VxdRZ7uJwYZ,203769,4,4,2018
4586,0.532,0.868,3,-4.23,0,0.0908,0.011,0.0,0.0584,0.529,110.127,3R91ySVDSOjcxpW5PZF394,187958,4,4,2018
4587,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,2lOuvydCaSk8asn1HxBO9r,202915,4,4,2018
4588,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,6acdKgBrJoYKbJD6WhG81R,217947,4,4,2018
4589,0.654,0.796,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854,6oVGIxnuwcwZspPEYk2Yb3,178583,4,4,2018
4590,0.46,0.828,10,-4.005,0,0.148,0.00475,0.0,0.141,0.419,151.548,5gvtExjZWlMv62e4aY3KeK,227947,4,4,2018
4591,0.678,0.714,0,-4.924,1,0.0408,0.00795,0.0,0.0827,0.307,109.021,1IX3aarIbfNW3t2geL0YnL,216080,4,4,2018
4592,0.802,0.481,4,-5.132,0,0.043,0.0856,0.0,0.152,0.468,90.973,69bQtJECLLhILFjI7ZC4F1,171947,4,4,2018
4593,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,43oK4OAWUsRZUDVeHtKI4U,209320,4,4,2018
4594,0.683,0.794,8,-4.558,1,0.0533,0.024,0.0,0.302,0.327,105.941,1LPGXjVWl8EnrnyaOgPpBm,194107,4,4,2018
4595,0.426,0.224,6,-8.683,1,0.0391,0.948,0.0,0.112,0.399,85.728,1fF9w1hapJKALsOQ6yTcxg,230480,5,4,2018
4596,0.728,0.824,9,-4.581,0,0.07,0.0688,0.0,0.332,0.894,105.001,5oSHYs4Lqx4YTqBSFbxzQx,220240,4,4,2018
4597,0.536,0.488,9,-5.752,1,0.0354,0.396,1.44e-05,0.133,0.382,75.761,0LMgOEJZ5KmNmqcYv22bpJ,208689,4,4,2018
4598,0.579,0.621,1,-8.625,1,0.0445,0.152,4.01e-06,0.0869,0.343,90.354,3QNcGTHxCCLoHWKIake7x4,271935,4,4,2018
4599,0.703,0.628,5,-6.349,0,0.0284,0.0076,0.0,0.471,0.425,103.983,1yr8bvOuWtDsa6zYBi4lYZ,238827,4,4,2018
4600,0.589,0.578,8,-5.626,0,0.0454,0.0232,0.0,0.0984,0.38,135.77,1NzY8x7l7RvawESgC1FCQH,228976,4,4,2018
4601,0.572,0.691,8,-4.783,0,0.123,0.0788,0.000132,0.0619,0.318,92.082,6Z3aekpUm3ZvWRe766Y0gQ,211818,4,4,2018
4602,0.62,0.694,10,-3.739,0,0.0311,0.0178,0.0,0.19,0.319,98.002,0Aj9mjOpjS2TbgSB6sdXNo,221947,4,4,2018
4603,0.678,0.729,8,-4.188,1,0.137,0.0658,0.0,0.303,0.643,99.895,7jr3iPu4O4bTCVwLMbdU2i,189173,4,4,2018
4604,0.797,0.819,9,-4.351,0,0.12,0.0371,3.42e-05,0.0773,0.581,124.022,3WVcoF2oKbUPCxyjIkYyHs,214987,4,4,2018
4605,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,2pRQRG07s3q8amlmjOwPcg,238161,4,4,2018
4606,0.568,0.525,1,-7.789,0,0.0594,0.0791,0.0,0.273,0.203,137.846,34fyYYMNkz2WlzGnPePCg9,221427,4,4,2018
4607,0.74,0.872,7,-3.482,1,0.12,0.0441,0.0,0.26,0.467,102.019,2BY0p8sKIMmRuVjUTasf9G,221400,4,4,2018
4608,0.539,0.859,9,-6.427,0,0.0549,0.0117,0.0,0.372,0.484,115.9,3zUdQ1EJtqr1BaHCYSzLTa,275101,4,4,2018
4609,0.636,0.239,11,-7.048,0,0.0394,0.868,0.0,0.115,0.0997,79.723,6VX9VzdCkJn0C3zCQlMHAL,148717,4,4,2021
4610,0.497,0.353,7,-9.641,1,0.108,0.125,0.0,0.0785,0.169,143.916,1k7e3WDAZUoULF3WfY1lTq,207331,4,4,2021
4611,0.505,0.217,10,-12.269,0,0.16,0.896,0.0,0.107,0.209,138.199,0eT4sEeeudOolC4hivApL9,154808,1,4,2021
4612,0.684,0.711,1,-4.688,1,0.163,0.608,0.0,0.12,0.694,152.036,3tE8IIjFgalbMK9bEVU9YO,183492,4,4,2021
4613,0.667,0.572,11,-6.416,1,0.041,0.054,2.01e-06,0.109,0.272,103.077,3wCk9LASPqyp2VovekThtF,169094,4,4,2021
4614,0.728,0.643,0,-5.353,1,0.248,0.109,0.0,0.123,0.62,155.009,5E9YnE354Ua2h05nu4lmcA,176213,4,4,2021
4615,0.618,0.215,2,-12.8,1,0.04,0.759,0.00962,0.109,0.214,90.004,296wnQ0NPmj0hwpdhICSRy,290466,4,4,2021
4616,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.33,89.941,6XPZT1yOx23rUGud6EOFMv,170770,4,4,2021
4617,0.611,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.02,3rcFcHRKAog4kkiPM973mD,223543,4,4,2021
4618,0.33,0.0546,10,-13.501,0,0.04,0.949,0.276,0.122,0.0388,130.7,6H4JpS0cW1U6aXVH0wTTtM,115051,3,4,2021
4619,0.79,0.865,6,-4.152,1,0.0438,0.0264,0.0907,0.24,0.362,122.991,5fVPM71e5gqGnKHZYq1cKJ,189165,4,4,2021
4620,0.772,0.617,10,-7.545,0,0.0671,0.0514,8e-06,0.11,0.551,155.028,7Kfg5VEMlsQ89cZ5sUk8r3,175341,4,4,2021
4621,0.491,0.446,4,-9.468,0,0.299,0.819,5.1e-05,0.096,0.298,75.39,3zMX4xPI3hh2eRpmMou0zW,182886,4,4,2021
4622,0.427,0.455,3,-8.85,1,0.082,0.738,0.00581,0.12,0.18,81.263,2W0xaAZaHm6TcuxG4799PR,249094,4,4,2021
4623,0.64,0.683,2,-4.309,1,0.0434,0.169,0.0,0.109,0.4,146.058,6IiCb4PCrDgqLuDWgHhFi7,186245,4,4,2020
4624,0.625,0.477,4,-6.46,0,0.031,0.333,6.41e-05,0.344,0.199,113.979,1QFnfX9OOiscgc28GoAuBX,160667,4,4,2021
4625,0.646,0.717,0,-5.289,0,0.0398,0.0581,0.000122,0.357,0.377,153.016,6mYGHaO9i8jwZ6D5mzye5S,139733,4,4,2021
4626,0.622,0.77,0,-4.822,0,0.0868,0.155,0.0,0.518,0.665,137.978,6JpYH6n8oXMifL6cgax03E,155200,4,4,2021
4627,0.593,0.684,3,-5.248,1,0.0306,0.0341,0.000841,0.395,0.41,89.959,3iObescC7PYrRZyPKgX6Oz,185133,4,4,2021
4628,0.723,0.794,7,-4.501,1,0.0349,0.00459,0.19,0.0865,0.604,109.999,2jNUwlhqg0cfCHvM0W6GHk,203267,4,4,2021
4629,0.202,0.37,2,-8.579,1,0.0306,0.536,2.91e-05,0.106,0.0752,147.963,6qnxT8AmoFdbxz7KZEvi4y,226307,3,4,2021
4630,0.578,0.629,9,-6.278,0,0.0446,0.562,0.0,0.111,0.321,121.896,5kLcdLyTEmoeIIlfe0usNu,245080,4,4,2021
4631,0.629,0.462,7,-5.771,0,0.0331,0.554,0.0,0.129,0.52,126.756,7LbL3eYQ1N8QuqqYBhzcLW,184280,4,4,2021
4632,0.735,0.696,8,-4.724,0,0.0374,0.0585,0.00424,0.298,0.966,113.981,2c9ScKw3yxL9OloBk4noH7,147973,4,4,2021
4633,0.706,0.529,4,-6.238,1,0.0428,0.0697,0.0,0.173,0.374,105.898,48DJ1ohwhwVjSb3JpN1CaF,181080,4,4,2021
4634,0.315,0.468,6,-5.712,0,0.0314,0.549,4.6e-05,0.153,0.147,93.088,08hVjALAND06vcwP3EWanv,174880,4,4,2021
4635,0.268,0.253,11,-9.817,1,0.029,0.603,1.55e-06,0.107,0.317,131.927,1gEVUbz4MPV2VTSujJtbN1,175560,3,4,2021
4636,0.581,0.725,3,-5.036,1,0.032,0.0359,2.38e-06,0.386,0.437,89.967,4TRB2659npMWRVONw4qGtZ,185133,4,4,2021
4637,0.359,0.713,5,-4.526,1,0.0366,0.33,0.0,0.303,0.272,61.519,2iZXMKa6Q4GBngBuRWtUtm,194387,4,4,2016
4638,0.331,0.545,10,-7.963,1,0.0374,0.196,9.18e-06,0.121,0.586,77.394,4O0UPAGXfeAK8vM4OUEBFD,210667,3,4,2016
4639,0.744,0.675,4,-5.292,0,0.0944,0.0855,0.0028,0.0662,0.665,115.013,6D6vEVEFVFgctwocglYBLa,218947,4,4,2016
4640,0.596,0.739,2,-6.192,1,0.0398,0.0175,0.0,0.309,0.217,100.003,4IG7IRfkbeLBGaQLGWwNPS,238387,4,4,2016
4641,0.756,0.644,11,-6.116,0,0.0482,0.182,0.000158,0.127,0.539,104.985,3VRlGstWC0t6Ud5zHNVMub,211947,4,4,2016
4642,0.579,0.625,4,-6.289,0,0.0357,0.301,0.0,0.116,0.308,92.061,5kByEMxRl16QyWFd1VfKzM,226747,4,4,2016
4643,0.706,0.664,4,-7.25,0,0.0433,0.073,0.163,0.116,0.244,118.002,2xB6w6kDh6tDysIaxCnQiI,309800,4,4,2016
4644,0.709,0.652,5,-5.163,1,0.0524,0.0445,0.0,0.559,0.528,135.977,11UEWCFpS2gs8DC133vXdT,204373,4,4,2016
4645,0.372,0.842,7,-5.311,0,0.0483,0.058,6.17e-06,0.328,0.199,94.996,0MR3iEiHV5AF8O0iAB84gY,265893,4,4,2016
4646,0.504,0.286,0,-11.958,1,0.0338,0.886,5.5e-05,0.0934,0.0422,92.038,4CiJAAlUyHFOW4FeiPttvZ,255787,4,4,2016
4647,0.59,0.914,5,-6.655,0,0.272,0.0785,8.34e-06,0.114,0.308,140.12,0nLTye6Iw0ufAxzwbAwzlk,220933,4,4,2016
4648,0.687,0.827,3,-6.109,0,0.0301,0.0102,0.0,0.0773,0.709,115.0,5mmYqGHaeew6uLxJi5TESh,226187,4,4,2016
4649,0.551,0.794,1,-5.43,0,0.0474,0.00127,1.53e-06,0.658,0.381,97.003,41kNXS7D4qIpWK4THCnAOR,224133,4,4,2016
4650,0.552,0.689,10,-6.444,0,0.0425,0.0915,0.0,0.27,0.349,99.961,46jLy47W8rkf8rEX04gMKB,169773,4,4,2016
4651,0.585,0.64,5,-6.528,1,0.0413,0.0274,8.28e-06,0.393,0.296,151.951,6OKtVfaZ6G0xSbYHh2BfRo,199093,4,4,2016
4652,0.392,0.727,10,-6.67,0,0.0484,0.0471,0.0,0.104,0.301,126.762,2PyO0OpZ4tR8xbhzzZs2Ug,258933,5,4,2016
4653,0.705,0.664,10,-6.093,1,0.0302,0.452,0.00552,0.0759,0.588,140.059,2UyZTPrWFSMysY9cVVjmaB,231760,4,4,2016
4654,0.715,0.631,1,-7.235,0,0.0334,0.5,0.000827,0.0992,0.716,122.024,0zDu21d7aHrScpTHXRddNr,224787,4,4,2016
4655,0.429,0.526,1,-7.92,1,0.0312,0.506,0.0,0.0684,0.349,126.835,0IcL9jPFBst0l7vUcuYVH3,233040,4,4,2016
4656,0.77,0.399,9,-7.756,0,0.0375,0.412,1.58e-05,0.712,0.608,135.974,1CSjnpL63KuOa0VnF6T3uS,203507,4,4,2016
4657,0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,3yNZ5r3LKfdmjoS3gkhUCT,194840,4,4,2019
4658,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,3ZCTVFBt2Brf31RLEnCkWJ,245426,4,4,2019
4659,0.684,0.755,7,-6.585,1,0.101,0.00852,0.0,0.334,0.237,119.957,3DNziCcqRd2v8uQWwec1GW,187000,4,4,2021
4660,0.442,0.465,0,-6.283,1,0.0427,0.185,0.0,0.0949,0.415,93.109,3vgnToBTuzVl2Xp53m0QcS,161385,4,4,2021
4661,0.78,0.361,0,-6.942,1,0.048,0.75,7.14e-06,0.108,0.163,139.902,4pfrrhvplbJZAIsfosGWQP,210240,4,4,2020
4662,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,0KRYCBwIpWYFNrXOmXbyUh,239560,4,4,2020
4663,0.688,0.653,7,-8.558,1,0.0403,0.481,0.00414,0.106,0.701,147.991,2olxzvoFI9IpxqFeUv7WOX,231000,4,4,2020
4664,0.31,0.374,6,-8.464,1,0.0275,0.761,2.46e-05,0.11,0.16,75.938,5S4aYQAJOwJMAamANWlICO,285640,4,4,2020
4665,0.456,0.265,0,-10.663,1,0.0328,0.814,0.0,0.0679,0.112,129.947,5P2bHCDM2tsgIaYWsZMhu5,255893,4,4,2020
4666,0.549,0.417,7,-10.064,1,0.035,0.686,1.9e-06,0.0604,0.347,110.137,2I8YAEA1VmCuP1wkJHMpTw,208973,4,4,2020
4667,0.602,0.494,4,-10.813,1,0.0277,0.888,2.59e-05,0.0902,0.374,94.955,76mOLcXOjOEhyY4mMF1l3r,208907,4,4,2020
4668,0.387,0.634,5,-9.222,1,0.0363,0.553,6.93e-05,0.0931,0.42,89.567,6nK2pIKFcRc5frrZKHgsiT,261920,4,4,2020
4669,0.511,0.478,9,-9.837,1,0.0322,0.312,2.3e-05,0.147,0.408,135.882,7cm50Lw03k6VvRauJtkyTj,195107,4,4,2020
4670,0.529,0.304,10,-10.567,1,0.0356,0.862,0.0,0.108,0.44,119.58,6DrLROM5MG9bxWHeEG5elq,190893,4,4,2020
4671,0.651,0.459,4,-11.128,0,0.0507,0.859,6.63e-05,0.105,0.454,83.455,2ehRU518I0hYqMGQnk4lDY,252880,4,4,2020
4672,0.593,0.7,3,-9.016,1,0.0492,0.67,6.77e-06,0.116,0.451,141.898,0RP1kqoSPkVXsKiQNhMKzV,237267,4,4,2020
4673,0.317,0.254,1,-13.679,1,0.0286,0.727,0.000326,0.0867,0.103,93.933,1EXa37LpSvi3OQ9UYQ28rD,289747,4,4,2020
4674,0.595,0.376,0,-8.767,1,0.0256,0.589,0.0,0.0989,0.476,95.946,3IhtE4fkytdrtEfV34UzkD,294520,4,4,2020
4675,0.644,0.284,5,-12.879,1,0.0821,0.916,1.5e-05,0.0909,0.328,150.072,6JlI8Ay77m4nJvZTHvfT1J,234000,4,4,2020
4676,0.676,0.178,8,-15.01,1,0.0394,0.964,7.9e-06,0.135,0.404,118.84,0YeDG5HnKnG7jpArkzsSPa,220040,4,4,2020
4677,0.313,0.258,2,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,0eFQWVz0qIxDOvhLpZ40P7,211813,4,4,2020
4678,0.758,0.546,0,-8.597,1,0.0635,0.0156,0.000194,0.237,0.404,90.019,4ivBdCI1s9f6yDWFUvBtZo,198907,4,4,2013
4679,0.512,0.474,2,-8.36,1,0.0371,0.0787,0.00345,0.134,0.194,183.991,7ynvnjTj1XI8ByUq3F8MUw,234286,4,4,2013
4680,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,7BFI9QZPQKgYuR2HhDgwbG,190185,4,4,2013
4681,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,0TEekvXTomKt3hdXDZxxeW,258969,4,4,2013
4682,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,3ShTaJBCOclymogQNzPde7,246755,4,4,2013
4683,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,15jRg8Ejs7X3JEHw38TSN3,193059,4,4,2013
4684,0.689,0.377,1,-8.761,1,0.0397,0.285,0.0,0.268,0.294,143.946,0SK9wxN40P6jlcMfTSAe0V,210738,4,4,2013
4685,0.357,0.361,0,-12.14,1,0.0452,0.665,0.00592,0.0682,0.0958,131.601,0t1D6NQt3uhZnam0yg8Wv3,188133,3,4,2013
4686,0.654,0.304,6,-9.067,0,0.0358,0.647,7.18e-05,0.147,0.102,113.992,15LzvCtoJWwsrTWJMWUTOv,216600,4,4,2013
4687,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.194,0.0663,118.017,2HLnzsXJ3mD9UWAa3RY89n,294222,4,4,2013
4688,0.489,0.535,7,-10.34,1,0.0933,0.539,0.0266,0.166,0.04,175.921,02ZorlDGq0uTnMobHNh4EL,221409,4,4,2013
4689,0.685,0.555,10,-6.4,0,0.106,0.244,0.0223,0.118,0.437,81.978,3Lw7lWTJlcqlx8E9HFmByr,138211,4,4,2013
4690,0.794,0.493,5,-7.257,1,0.0563,0.212,0.0133,0.13,0.626,92.026,2yrJ1jWo3HLksJFUqUsZE4,201434,4,4,2013
4691,0.834,0.375,1,-10.91,0,0.0588,0.749,0.0201,0.107,0.334,116.024,45UvXCltvMpEPNLGzG0NYk,213666,4,4,2013
4692,0.337,0.245,10,-13.442,1,0.0384,0.92,2.56e-05,0.119,0.107,107.472,7otV7kSzDMo11qLlw8pAtr,222363,4,4,2013
4693,0.795,0.631,1,-5.832,0,0.0825,0.294,0.0,0.111,0.502,139.975,4EZ1JcbxfbVwuQRDJFUrzK,278454,4,4,2020
4694,0.606,0.478,7,-6.035,1,0.0276,0.872,2.02e-05,0.106,0.266,77.086,0cXRafInOlc1QH519RXltN,237920,4,4,2018
4695,0.561,0.684,9,-8.235,1,0.0669,0.347,2.93e-06,0.122,0.528,81.977,79e2GU4RLPjAqnijfvsXYr,219680,4,4,2018
4696,0.522,0.765,0,-5.395,1,0.193,0.146,0.0,0.0866,0.455,180.065,2sHwSBNDZN2yjCtgwStYt1,204120,4,4,2018
4697,0.572,0.82,6,-6.4,0,0.0764,0.157,7.21e-06,0.109,0.144,139.003,7KJXiuMXQu723ODChoxENp,236747,4,4,2018
4698,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,4K3gM7kzX4POAfrs71HomN,220867,4,4,2018
4699,0.0,0.207,6,-20.589,0,0.0,0.195,0.995,0.0,0.0,0.0,41KhPY9LuHRc0YDO8kt0s1,5867,0,4,2020
4700,0.665,0.155,8,-20.121,1,0.945,0.558,0.00045,0.105,0.699,151.594,3UFibqaDib8ZEqtviCFLIx,65787,5,4,2020
4701,0.493,0.549,0,-10.299,1,0.0319,0.487,0.031,0.07,0.56,99.762,3nM6TlNmnR7gFmcWB3vojl,257600,4,4,2020
4702,0.775,0.165,8,-20.033,1,0.952,0.262,2.97e-06,0.145,0.681,113.783,20SpIjOAbKZEHKtiuSB2P8,58320,4,4,2020
4703,0.392,0.266,2,-11.312,1,0.0378,0.886,2.01e-06,0.101,0.354,150.581,48cIbiLie7h8QaP6wgkb8E,183293,5,4,2020
