danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.614,0.554,9,-9.157,1,0.027,0.531,0.000876,0.18,0.853,119.06,0gIRK5jf9UHWOcWgaLHOoR,313493,3
0.557,0.328,9,-12.704,0,0.0382,0.448,0.00314,0.216,0.0778,115.731,305RQ6xJdbiuXVaGsPRABb,292333,4
0.563,0.336,9,-10.49,1,0.0282,0.864,0.000194,0.0721,0.159,86.199,4E6f7800Wp5ZcPpt7tjRlM,241533,4
0.405,0.277,3,-12.104,1,0.0386,0.281,0.00607,0.0806,0.0744,131.411,0x9T8mtL7iCdmdEJmq1K2z,651093,4
0.55,0.645,6,-10.898,1,0.0315,0.249,0.0,0.0896,0.736,81.038,3QRYk42udali7vfj9xqcni,261840,4
0.222,0.901,11,-11.058,0,0.145,0.0502,3.16e-06,0.971,0.228,134.576,3fe264cCAHUwqfufWx5C6U,183817,4
0.192,0.85,2,-8.942,1,0.0698,0.101,0.0147,0.971,0.285,142.758,4IYsGvX7ka7dqZ1jCqa9z2,284485,4
0.329,0.709,2,-10.151,1,0.0694,0.512,0.0,0.491,0.177,135.392,2EDlKMkpTpIFuKrFUwr5UZ,243343,4
0.37,0.876,2,-9.622,1,0.112,0.122,0.000265,0.922,0.44,87.663,7GRAJTqIsvfNUxUBEdvQ9d,494895,4
0.21,0.784,4,-9.851,1,0.0894,0.134,0.00112,0.422,0.106,136.589,05jh9wPoc6g3NldTrt1nFJ,445012,4
0.338,0.643,2,-12.635,1,0.0726,0.377,3.97e-06,0.429,0.348,137.919,364USZ6rFbPwu0mZJ92sh3,456223,4
0.253,0.798,2,-9.596,1,0.145,0.13,0.00209,0.768,0.354,135.609,09Pvt7J9uoRjPTbKJXIz9w,416416,4
0.389,0.928,2,-8.033,1,0.112,0.169,0.0153,0.76,0.387,102.72,2BPdf30LcfzDcPc2PDjbxG,600767,4
0.432,0.811,9,-8.861,1,0.0562,0.278,0.00227,0.779,0.441,156.492,2gzl9G9I8kg1Ucat8g0D5K,429329,4
0.332,0.869,5,-9.318,1,0.121,0.304,0.151,0.572,0.41,115.615,4nzzmTQ3w7HU0dqPqGpMH3,406907,4
0.414,0.484,10,-11.928,1,0.0423,0.648,8.39e-05,0.695,0.378,136.797,1UJLMasuzbaMydKKbMZJ5L,387721,4
0.441,0.356,4,-14.106,1,0.0384,0.823,0.00771,0.826,0.236,140.715,54bYFdIE4nRD8runfLm6fN,299666,4
0.515,0.665,7,-9.547,1,0.0556,0.494,3.17e-05,0.808,0.253,130.749,2X72aObxU3GGlNnevTksT2,250684,4
0.322,0.693,0,-10.123,1,0.0891,0.156,0.0,0.715,0.173,106.664,1AqRyshjcKxIh6WznesGJ9,202102,3
0.262,0.581,5,-8.094,1,0.0423,0.452,2.52e-06,0.968,0.418,136.122,7GjY03BHXmk0oC8DvqXGyn,225993,4
0.372,0.854,0,-8.199,1,0.0576,0.207,0.00102,0.993,0.552,161.82,2ucF2QWiSdjmqJUONv2IbE,356523,4
0.209,0.893,10,-10.395,1,0.294,0.0293,0.00597,0.465,0.165,157.189,4AKvXPfOgHPTCNmuFhUgcg,378212,4
0.283,0.868,0,-8.921,1,0.118,0.0128,0.0388,0.867,0.313,148.994,4zSD5JufXXqLB9P4KggoRe,736537,4
0.469,0.955,2,-8.722,1,0.107,0.0397,0.112,0.829,0.138,134.624,0xEeY3Ctn4vj26U1IvKIWX,579012,4
0.183,0.914,2,-7.986,1,0.103,0.0399,0.0,0.974,0.223,137.073,1OLzR1qedCFduYExYO5gAw,205138,4
0.315,0.828,5,-8.342,1,0.0678,0.0863,0.0,0.8,0.551,124.486,3YoW6tnxIQqWigIR8Iipxn,316617,4
0.262,0.876,9,-9.206,0,0.115,0.0213,0.0228,0.87,0.277,132.199,71hBoAAwDzgYvhlyKk4kwh,333934,4
0.209,0.854,0,-9.024,1,0.133,0.101,0.0,0.98,0.106,124.097,2JqUeiLhwarCNO5H5Yc2Kd,314982,4
0.577,0.608,4,-9.473,0,0.0313,0.81,0.0,0.0769,0.644,106.345,2K65HcrKbuu58aGnPoOnXC,130360,4
0.564,0.572,3,-8.629,1,0.0372,0.428,0.0,0.0732,0.656,131.728,3ijdWsHyt2suELHeQTUW5t,157493,4
0.349,0.374,9,-11.518,1,0.0291,0.388,1.03e-06,0.13,0.458,92.376,6yWVuNafiChjELbDPDdahb,150560,3
0.609,0.672,6,-11.03,0,0.0419,0.402,0.000174,0.155,0.624,97.356,30bwlioJmCavNMTzZH3oUe,187960,4
0.498,0.586,4,-9.287,1,0.0318,0.431,0.0,0.31,0.643,132.415,5zojXAqR4UZasyawPtOeyM,174893,4
0.363,0.115,4,-23.824,0,0.038,0.89,0.073,0.111,0.0395,166.598,3rrK60qlGEnxWdBA6GC9gQ,315200,3
0.396,0.362,2,-14.069,1,0.0275,0.786,0.805,0.195,0.511,108.228,3xB2Lu4BdUG203oxqBl8yc,111973,4
0.55,0.306,2,-12.472,1,0.0268,0.507,0.000154,0.0976,0.344,106.158,64Jrqt4yk8TtDMGjkoAwsp,150307,4
0.336,0.553,7,-11.796,1,0.0366,0.326,0.00312,0.134,0.439,159.154,7H3iDVTKiPovvsTr2JmEiT,270733,4
0.386,0.437,9,-11.535,1,0.0409,0.156,0.000884,0.347,0.221,81.342,0y8iq5qA0Y0z2Tvch12N65,207467,4
0.465,0.585,11,-11.735,0,0.0534,0.105,0.00252,0.0991,0.454,136.738,02OFymcKpqNTvfb0kX66OD,160533,4
0.453,0.637,7,-11.226,0,0.0614,0.575,0.000233,0.143,0.568,131.274,6NW5nTTnmV8fn2JRLyqe21,197067,4
0.517,0.293,7,-15.939,0,0.0367,0.443,0.00325,0.132,0.191,82.871,0IvUHcWnWoJVuDOlNtG5M2,177227,3
0.398,0.541,11,-10.243,0,0.0386,0.334,0.0035,0.145,0.503,133.269,40Hmu6Ovni5JeW6UtYUCwx,173573,4
0.535,0.647,2,-10.02,1,0.0396,0.273,0.00541,0.257,0.758,118.816,61nvr6ej9sFGwAUTqwKZPQ,205867,4
0.364,0.49,4,-11.663,0,0.0316,0.0446,0.00746,0.096,0.385,104.818,4NC2IhXVRAX7aDiSjFlTdl,186427,4
0.419,0.836,11,-8.91,0,0.0729,0.0248,0.00722,0.231,0.585,161.205,5peRh4zf6Yq8UA9seBg5VO,286493,4
0.497,0.857,11,-9.987,0,0.0512,0.0291,0.172,0.687,0.604,115.435,2Zmc2TqwCcKclyuQBOnLUs,229800,4
0.484,0.572,7,-11.591,1,0.0322,0.0502,0.0331,0.108,0.455,113.971,75uEqAuQJIA6fl675NJ8e3,347293,4
0.467,0.399,11,-13.084,0,0.0238,0.127,0.472,0.0856,0.412,84.733,4nMFLvFbmXHDvjMA8X8Y9J,261867,4
0.23,0.493,4,-11.409,0,0.0393,0.401,0.000938,0.415,0.329,178.891,25p5r2BN3lfA9r4a24qSVx,383600,3
0.314,0.586,2,-11.763,1,0.0342,0.0979,0.328,0.106,0.505,143.777,5sXnbX3hUGA2FmQWG5HUVq,393933,4
0.513,0.809,0,-7.563,1,0.0345,0.495,1.36e-05,0.365,0.787,107.496,2KUqYfKBQcBH3rPrE6AqkD,124333,4
0.499,0.562,8,-9.167,1,0.0405,0.375,0.0,0.314,0.24,121.2,1iakS8mdLqrO5JAKKm5lYG,216573,4
0.411,0.566,2,-8.404,1,0.0398,0.391,0.0,0.317,0.27,84.635,33ullR4t9i1TOYCJzqemR8,128227,4
0.346,0.574,4,-8.392,1,0.0328,0.642,0.0809,0.109,0.33,98.452,3aM0WsNFIVHGf5ZFFbFvUS,236507,4
0.516,0.303,0,-17.932,1,0.0378,0.735,0.000215,0.112,0.498,106.812,4NF91ciybeHmGPknh9qKF0,269693,4
0.438,0.378,4,-15.064,1,0.0399,0.606,0.00495,0.107,0.426,97.861,7ag0NEKYUngaKxC7ekaJGj,276467,4
0.39,0.684,9,-10.791,1,0.0702,0.112,0.000975,0.118,0.465,135.448,0IcEwIEJ8at9HopeBpdCF0,265133,4
0.477,0.67,7,-10.861,1,0.0295,0.0613,0.841,0.191,0.809,136.406,1X2OZlcsGsLKBjpqISlfGM,284667,4
0.311,0.761,9,-11.386,1,0.035,0.00887,0.681,0.774,0.663,120.903,2SOsuiNYotH2XMsNMgWqZ6,683600,4
0.275,0.731,9,-10.542,1,0.0574,0.458,0.0114,0.775,0.458,131.539,3BOoumOwHTTDdKyHftlTVe,208867,4
0.282,0.99,2,-5.862,1,0.172,0.0897,0.149,0.988,0.252,98.834,32aEb0tazMqgwxV6HgqmZa,177133,4
0.381,0.866,7,-7.125,1,0.0748,0.0191,0.00141,0.805,0.605,94.32,3KGNrDvYc7tpQV3GFUztFG,452928,4
0.239,0.963,9,-6.812,1,0.0866,0.00178,2.14e-05,0.936,0.637,192.526,5xt6PtDzDSVvG5idKlFwSQ,153995,4
0.534,0.582,0,-8.627,1,0.0403,0.00927,0.00842,0.966,0.547,156.298,3zS2AO3JObmmn0wgpf3p8J,299733,4
0.443,0.883,7,-6.923,1,0.068,0.0535,0.000514,0.976,0.594,165.258,6IQUGaUirz0EqzRbuQm5FG,248133,4
0.357,0.978,2,-5.587,1,0.0647,0.00438,0.0368,0.945,0.443,104.266,0xEUM5KvHsyV5rCX3McdgT,166766,4
0.498,0.823,4,-8.425,0,0.0667,0.0521,0.0158,0.914,0.649,116.173,0kY3YCiyKz4u4X5B9PssDe,316488,4
0.463,0.907,1,-6.732,0,0.0889,0.065,5.86e-05,0.768,0.593,165.427,5uDTnIBqn6sKmrw3hPlQzb,267373,4
0.665,0.798,4,-7.456,0,0.051,0.244,0.0858,0.983,0.622,94.665,6FosJHcUyrwP7DRUn9fuDU,533223,4
0.351,0.98,9,-5.312,1,0.0574,0.00176,0.186,0.481,0.672,109.736,3SavAIHc2oFESx7bkeXdUR,187431,4
0.468,0.716,0,-7.467,1,0.0588,0.0108,0.0155,0.934,0.69,145.524,2Uj9KejKfrHOWWmru2vh2H,282667,4
0.394,0.879,2,-6.188,1,0.0809,0.0218,0.0307,0.98,0.49,162.216,4miYPLJxId4QzCMIOQpiPB,474523,4
0.353,0.958,9,-5.126,1,0.0681,0.00083,0.85,0.477,0.627,113.406,2jCTpkRtF2gIOEwM89WDZ4,147173,4
0.319,0.939,2,-6.978,1,0.0632,0.0111,0.0614,0.786,0.645,160.192,0XaBoFkv3sVx2NaMrXc9UK,258293,4
0.293,0.854,2,-6.901,1,0.24,0.135,1.09e-05,0.977,0.321,182.333,00mHr91d8JdFa9L3VQI20x,291307,4
0.531,0.934,7,-5.586,1,0.0499,0.058,0.0,0.409,0.524,107.149,5zCUkrMrgVzpOj9INeB6Sc,172827,3
0.272,0.905,11,-6.776,0,0.0444,0.00186,7.42e-05,0.919,0.38,172.536,0r8a39y5BWPVfPIzYYfGje,284747,4
0.664,0.623,2,-10.671,1,0.0415,0.416,2.68e-05,0.652,0.442,107.13,7JmXfrolAcxMN40eqt6n0z,294400,4
0.311,0.88,1,-7.776,0,0.181,0.0218,3.14e-05,0.98,0.289,166.863,6GGKqbpPsLiPHMdRPxDBuf,275960,4
0.409,0.815,2,-7.576,1,0.0447,0.0172,1.46e-06,0.825,0.637,158.982,1PHrBvGeomM0JIJveNOgQa,216131,4
0.393,0.815,2,-6.014,1,0.0406,0.0108,0.000905,0.952,0.363,161.344,58fSGlvWFKNCXJJT4FnKJQ,272560,4
0.672,0.645,9,-8.726,0,0.0266,0.135,0.00863,0.949,0.342,129.057,4xHaldI03GAH8gGXf5szul,321640,4
0.248,0.443,1,-11.55,0,0.0387,0.0249,2.3e-05,0.87,0.167,73.697,5o3nf45wFClDSjzzN4h2xp,292960,4
0.532,0.759,0,-8.213,1,0.0844,0.109,0.0,0.903,0.683,78.216,7JUefuapQaGeUVulY0GNLU,177000,4
0.627,0.834,2,-6.339,1,0.033,0.0649,4.73e-05,0.99,0.508,126.251,5buaog8AnfVchaSVc1Yk7w,353200,4
0.343,0.711,7,-7.054,0,0.053,0.0287,0.00194,0.938,0.0992,150.773,1rM2jKr38hDa2cidCjCXUL,226067,4
0.636,0.691,9,-6.433,1,0.0324,0.42,0.000346,0.961,0.396,121.882,6KLbA1VuHgUalmADRr3FfL,277133,4
0.355,0.733,0,-9.55,1,0.0849,0.0558,0.000502,0.975,0.372,78.686,4DkjUxyD3HGT54TROm9gvr,370200,4
0.325,0.844,2,-6.872,0,0.0582,0.000889,0.019,0.818,0.254,171.772,2GvIbURESkLZlSpUA8mAVK,408573,4
0.38,0.73,0,-8.7,1,0.0465,0.00571,0.000565,0.824,0.378,88.238,1WbK234JffLfcta3RuPZAp,446067,4
0.0,0.29,0,-17.567,1,0.0,0.878,0.0,0.789,0.0,0.0,0vnk937OSml0sAtci897J8,13773,0
0.643,0.773,9,-8.383,0,0.0395,0.0349,0.0514,0.08,0.88,139.013,5S93wKoo3IvEwMQOx7HADT,29587,4
0.646,0.135,10,-23.549,1,0.904,0.928,0.0,0.353,0.624,70.649,5KbTDNdnXan98j4wEDS9eL,54893,5
0.676,0.661,4,-9.981,1,0.0348,0.646,0.0,0.0965,0.909,103.446,53PHRtl7ZP8gkiWiX4rm16,168333,4
0.631,0.766,1,-9.194,0,0.0601,0.28,1.87e-06,0.086,0.965,90.715,2NZ2FttCOXIGSLP7F9EvGW,127573,4
0.566,0.629,7,-11.637,1,0.103,0.0851,0.833,0.0795,0.885,134.925,2wh66N0HWVzwSB0KV7mdQ6,151280,4
0.614,0.485,9,-12.902,1,0.0306,0.234,2.32e-06,0.142,0.79,125.477,07Ff2IljWccaYecJVpc2R5,117813,4
0.474,0.615,2,-10.302,1,0.0358,0.697,0.0,0.926,0.923,68.111,3FuRBetiFz4ijeLdGCxQ5Y,115547,4
0.699,0.752,2,-9.565,1,0.0354,0.879,0.000237,0.265,0.968,128.919,5RuE7nwp4TWsRvLXG7Yjy2,136000,4
0.485,0.53,9,-11.612,1,0.03,0.351,7.73e-06,0.587,0.896,129.198,40ivgem49lDsPqJAKZLOr1,128093,4
0.451,0.809,2,-10.967,1,0.0425,0.00388,0.442,0.139,0.895,94.578,3tBJOP6rkrMciM74yAscpw,121173,4
0.404,0.722,2,-11.698,1,0.0317,0.0183,0.0,0.122,0.932,140.796,0ZDJsHfAMmnvYmnu5DLPer,124653,4
0.803,0.349,1,-19.668,0,0.887,0.583,0.0,0.457,0.95,102.36,6GGYXa8pIYOCUgNnl3fnP8,28160,3
0.531,0.525,4,-13.038,0,0.0298,0.326,0.0,0.432,0.786,114.533,1Xgu0QTqRtOKPeEHd3EVik,163547,4
0.671,0.657,9,-9.806,1,0.03,0.604,0.573,0.118,0.957,104.729,6zsbf8RSb8YODtTclmMgAb,175640,4
0.484,0.706,9,-11.505,1,0.0352,0.311,6.55e-06,0.0839,0.979,155.616,2CkSHHcBZQXxg90xAcUkhn,156227,4
0.745,0.173,1,-23.719,1,0.93,0.784,0.0,0.506,0.649,102.311,1HUvm2nsmG5K9kUZq3ylie,31147,3
0.742,0.413,5,-11.965,1,0.04,0.319,2.62e-06,0.305,0.969,123.777,1QnLZL2cCxNUCdWgo3AYR0,119120,4
0.744,0.182,0,-21.994,0,0.954,0.82,0.0,0.276,0.88,115.387,3DNENIsGC1h2tXNfPlq62g,25693,4
0.521,0.63,7,-11.097,1,0.0729,0.61,0.0,0.597,0.883,132.094,569Uf7t8MiSwnHgjk1yrLF,159947,4
0.639,0.651,0,-11.385,1,0.047,0.357,8.98e-06,0.0737,0.942,98.026,4jqD06p0XjTw6K4QHo9xSO,122000,4
0.647,0.312,9,-14.55,1,0.0358,0.689,0.0,0.1,0.895,133.613,3L3fx4XnKCnZCaU3zQxBC2,131173,4
0.626,0.15,7,-22.172,1,0.836,0.928,0.0,0.196,0.934,82.17,2ZLo5iUk04ukDPjuLyTQXQ,42653,3
0.649,0.294,9,-12.289,1,0.0322,0.721,0.0,0.0716,0.738,82.895,0FOQrQzq84QWxLKTD9cF7u,158227,4
0.45,0.34,4,-13.886,1,0.0336,0.777,0.0,0.22,0.456,101.253,3PzNwVdR8BNzKCBahvAYOm,170933,3
0.506,0.285,4,-12.723,1,0.0313,0.737,0.0,0.333,0.607,100.443,5veYBivZskq1KPEdaK6Wco,118693,3
0.593,0.666,7,-10.766,1,0.0485,0.267,0.000226,0.126,0.877,91.054,6umlrYhBfLxECERl8CBk6p,113973,4
0.459,0.735,4,-9.772,1,0.0384,0.232,0.0,0.943,0.938,164.869,6Onh1jm8nv8N0sZuL8LNpT,155133,4
0.728,0.323,4,-14.612,1,0.0501,0.72,0.0,0.0794,0.799,134.904,4nN3sSVDpCqf3TW4tpDBAS,99973,4
0.492,0.737,9,-10.537,1,0.0442,0.0281,1.45e-05,0.239,0.961,152.231,4QqUqY4ZcEsXELYQbnSy5u,171253,4
0.77,0.411,8,-11.981,0,0.0447,0.613,0.00275,0.0875,0.538,97.793,1GOR0CC1Wnz2nIs8KQVbIQ,135787,4
0.629,0.651,5,-10.471,1,0.0306,0.397,0.0,0.293,0.97,142.527,2s4VuwtM6GII3MI3AOjJal,110160,4
0.531,0.597,0,-10.337,1,0.0342,0.316,0.0,0.451,0.946,173.251,4yYuWe6Mvr9JJcvUGupd4s,127653,4
0.719,0.0596,9,-25.112,0,0.904,0.753,6.58e-06,0.12,0.721,87.718,2dbxhZa5Hy4Gm8KraRMoRM,28067,4
0.571,0.329,5,-13.496,1,0.0362,0.616,1.82e-06,0.0876,0.571,120.101,2SxoyLEyWDrmOCojLtdmsO,137427,4
0.678,0.11,2,-21.429,0,0.456,0.807,0.0,0.303,0.699,87.792,4BguAGpH8UIqyFOHbbhBKn,69413,5
0.552,0.525,0,-11.16,1,0.0363,0.0179,0.0,0.147,0.796,139.302,10Pp5nEaoOtUpnfXKz1kAK,163600,4
0.0,0.0613,9,-22.937,1,0.0,0.318,0.0,0.317,0.0,0.0,7rNv06qGP8OwY49hw06V0p,13853,0
0.435,0.818,11,-10.838,0,0.0825,0.436,8.99e-06,0.134,0.691,192.399,60b4qWeB0L2qQTyRuuOPQs,129880,4
0.737,0.0586,9,-27.456,0,0.918,0.589,0.0,0.392,0.923,119.715,0F4Z1nLivaQjZNpkXBxh8c,20160,4
0.468,0.644,2,-11.269,1,0.0439,0.27,0.000156,0.185,0.966,169.778,1Y57iWs9X7krJxQpuFLAjq,136747,4
0.477,0.49,1,-10.884,0,0.0314,0.117,0.00462,0.316,0.882,76.349,6NRVOIv9P0hHiLPmJtuR5m,126707,4
0.649,0.488,5,-12.87,1,0.0341,0.267,0.0,0.0662,0.778,136.058,2nxQO7UEkzClntpdwLoyJP,137840,4
0.76,0.378,9,-13.018,1,0.0402,0.138,0.00016,0.0671,0.907,87.182,4ekQhyK6Kmi6uNGlxqW1ec,198867,4
0.491,0.637,4,-10.923,1,0.0437,0.403,0.0,0.071,0.975,169.477,2x1GxtalXb3xo13T76UFxz,141467,4
0.0,0.0923,8,-20.653,1,0.0,0.953,0.0,0.155,0.0,0.0,3MksxREMIslA65ZsIZHqzH,10360,0
0.579,0.481,4,-12.618,1,0.0398,0.46,0.0459,0.0741,0.963,161.701,1wSZ0SwBymmDV96CtlGl9o,156160,4
0.761,0.614,9,-11.97,1,0.0374,0.52,0.0,0.179,0.979,117.032,5YrqrCg9WqPyhvIGlpaOst,179880,4
0.541,0.6,2,-11.599,1,0.0311,0.504,0.0,0.238,0.958,133.737,1j8M18rzGenrxvrbHNp8Aj,110307,4
0.604,0.617,9,-11.213,1,0.0346,0.583,0.0,0.454,0.913,92.458,4a75E2Hcz8gQWnEAoK2WBR,112813,4
0.493,0.812,11,-9.719,1,0.0601,0.475,0.00119,0.368,0.765,162.251,1aigxhd3JyLSHnOgRo0VRI,383903,4
0.583,0.43,9,-12.674,0,0.0434,0.473,0.024,0.823,0.574,140.438,1HYAuecwFh9vQMxSqzdyxi,634276,4
0.513,0.567,9,-12.777,1,0.0358,0.408,0.779,0.242,0.757,118.966,6jLnHaIW5hqb2d5PVPCwJ3,673894,4
0.613,0.514,2,-11.053,1,0.0345,0.455,0.0815,0.453,0.545,125.369,6FwXdk8hoWVKKt73unEmh9,594965,4
0.409,0.398,2,-12.922,1,0.0315,0.877,0.905,0.121,0.276,136.809,0ln0LU06lj1Ey3nEczHmo3,2140507,4
0.737,0.499,4,-12.926,1,0.0389,0.621,0.135,0.966,0.695,101.862,4Pul49F1GKck1P5yd47ZbT,323361,4
0.566,0.597,9,-13.955,1,0.0342,0.79,0.826,0.694,0.904,165.03,2H68IVBuZXnsK6Wgu68qlH,686568,4
0.454,0.398,7,-13.747,1,0.0387,0.355,0.144,0.672,0.526,128.333,3N2OCHaK6g5coNvtUr8uLX,815856,4
0.497,0.337,7,-13.294,1,0.0423,0.673,2.87e-05,0.874,0.435,62.384,51QxwuGMNyZ9t0Q7Wd6VWr,267187,4
0.495,0.789,11,-3.395,0,0.0367,0.00694,0.00255,0.0931,0.33,99.917,0Gb8PJj40txhg3eNA9TqcP,502159,4
0.259,0.868,11,-2.352,0,0.0522,0.000561,0.00158,0.374,0.512,171.707,4SWrdwgqxZJhZa2Y8yUMLV,381192,4
0.386,0.908,7,-1.985,1,0.0519,0.021,0.000143,0.264,0.457,157.926,0eo9u7blKd9BJJIjMflUqy,317407,4
0.47,0.94,7,-5.709,1,0.0643,7.68e-05,0.948,0.119,0.184,125.041,3pG8Lwk62J6YYX9MNOHqlR,137269,4
0.531,0.498,2,-5.612,0,0.0333,0.0836,2.7e-05,0.122,0.2,120.047,6np7yy0kN8HBttUEFc4VmH,278307,4
0.519,0.93,0,-2.668,1,0.0566,0.000657,0.000218,0.134,0.523,112.012,0O8zYJnf3LBDmsqRKs3ibg,319211,4
0.467,0.975,9,-1.947,0,0.097,0.0104,0.000235,0.118,0.339,132.036,0To5vDwMGdJvVJjVHah9FJ,312831,4
0.492,0.61,2,-3.49,1,0.0302,0.0222,0.0,0.361,0.298,131.883,6S0FwECyM6GPCgiqYmOTJ5,290925,4
0.271,0.93,10,-3.126,0,0.0562,0.0143,0.76,0.357,0.268,84.906,7pS0vnUhFrlr4MOzhKb37x,305751,4
0.524,0.609,4,-11.854,0,0.0463,0.474,4.22e-05,0.303,0.765,91.619,13BjJ7XPcxsXYhcD3XSoJj,184027,4
0.555,0.516,0,-10.735,1,0.0333,0.162,0.000463,0.355,0.795,115.939,2FMLL6AKWf4pYdIson0n0B,168667,3
0.233,0.844,4,-7.583,1,0.144,0.298,0.0,0.0724,0.447,216.689,63sQWsieZkF1NQypraKR68,174467,3
0.513,0.772,9,-9.011,1,0.0326,0.0473,0.741,0.136,0.97,80.8,3PhQat3ziqOylohCzI3K3a,110973,4
0.576,0.832,5,-9.849,1,0.114,0.147,1.19e-06,0.104,0.643,174.565,7cbdUch2vmRowyaxXTW1cc,180480,4
0.707,0.498,4,-10.062,1,0.0362,0.648,0.0,0.203,0.558,119.077,6PBtzNs7o0VZgdXHp8uQiy,167480,4
0.698,0.665,1,-11.038,1,0.118,0.0811,0.000184,0.0881,0.425,98.883,5xRdLSxP6ORDJiSbiVKPa2,215373,4
0.231,0.964,2,-6.41,1,0.11,0.025,0.861,0.384,0.46,80.711,3zRWMkqX0E6UaJvyxiFKHd,160333,4
0.626,0.363,8,-10.771,0,0.117,0.156,0.712,0.189,0.459,87.231,7sqCltX9V3nNQQ0uVDGJby,130893,4
0.887,0.553,4,-10.837,0,0.0644,0.0152,0.00416,0.0541,0.886,105.449,1pvM16DmM0Qg2qi0kfJeYs,157293,4
0.485,0.932,5,-9.206,0,0.0456,0.201,0.00992,0.339,0.968,177.255,7m7Pd73vU9btSShTEzS0X5,154667,4
0.752,0.865,4,-7.883,0,0.054,0.00585,0.52,0.122,0.928,113.309,5lbYBz41fYx5UZybzAG9rn,108067,4
0.727,0.934,9,-8.352,1,0.0361,0.383,0.0355,0.099,0.968,125.286,5Iad6bOjTURfyiNNusR5Ns,189173,4
0.512,0.699,6,-8.803,1,0.0929,0.0949,1.68e-06,0.62,0.35,121.221,73KeJWcG9ELBTCR7JqKQx6,159667,4
0.396,0.686,0,-10.749,1,0.0364,0.0222,7.48e-06,0.332,0.769,198.13,3NE33QAeEWy5k6r2R9eRPN,207520,4
0.697,0.742,2,-7.176,1,0.0533,0.353,0.000315,0.179,0.962,125.34,0bBeowSkwqjElLQHTaDHDP,241267,4
0.543,0.903,4,-7.183,1,0.123,0.109,0.0106,0.613,0.773,166.814,1AKXEXuWv0g6XQSghcJtNO,161067,4
0.851,0.539,11,-9.867,1,0.0369,0.408,5.89e-06,0.0924,0.941,110.383,38MumliMnaL8CYabXMQCmh,147707,4
0.527,0.965,9,-8.347,1,0.0399,0.0196,0.105,0.174,0.879,107.724,56x9HNdPLDJ6DWZq3kxo6q,129933,4
0.41,0.726,4,-7.986,0,0.143,0.46,0.000235,0.468,0.36,143.341,0QS5YjE43ai3ORNdafWOFz,209000,4
0.707,0.797,2,-6.722,1,0.0332,0.452,0.000424,0.0582,0.848,127.11,36aJWXPHng1LhjtBqYpkaA,132240,4
0.89,0.531,9,-10.815,1,0.228,0.37,0.779,0.256,0.975,114.971,6xGOUT0h302vbz8uor9lQJ,158560,4
0.638,0.737,9,-6.507,0,0.0275,0.118,0.00311,0.529,0.917,118.346,5pAWVctic0ClLM714mmqAI,230493,4
0.599,0.32,5,-10.6,1,0.0322,0.51,0.0,0.172,0.243,110.628,1DKdfXVo7rk7F0G7J87Cm3,218973,4
0.684,0.458,9,-8.312,0,0.0643,0.578,0.0,0.306,0.381,77.954,06UyToIwW0KFDjV57VWY4b,255067,4
0.585,0.578,10,-8.012,1,0.0324,0.34,0.0,0.0946,0.635,105.328,7lLbE90f0JwqowKNSlBxYD,348400,4
0.557,0.563,2,-7.553,0,0.0255,0.291,1.55e-06,0.129,0.328,83.893,7cA4MFh8Dsq23pVmkjXS8S,221893,4
0.62,0.606,8,-7.369,1,0.0301,0.224,0.000201,0.309,0.812,113.405,2dJTSO5t3uZiLem40nnjfN,230280,4
0.461,0.439,7,-9.145,1,0.0382,0.143,0.00041,0.409,0.591,177.431,5WsZ3nNApCUv3IoOtAA3kv,350760,4
0.641,0.793,11,-5.602,1,0.0296,0.352,8.07e-06,0.383,0.906,80.363,6HGkdCSj8ThQkwKbDm2wTR,216853,4
0.601,0.649,10,-7.356,1,0.0282,0.073,8.73e-06,0.0656,0.684,142.05,2R9giNqesA6XkpaNcxoNmI,325093,4
0.617,0.739,0,-7.748,0,0.0351,0.124,8.09e-06,0.282,0.844,97.119,5CtYS7qWOWVAbTLFevDEhN,327893,4
0.234,0.885,4,-12.266,0,0.148,0.00107,0.00473,0.987,0.435,177.246,28VFXPkOxmjYoOxxdYaRpw,244311,4
0.441,0.849,0,-12.975,1,0.0818,0.0017,0.00766,0.928,0.462,141.748,2FZGl4KCgJhUP5qYuNPgZs,214897,4
0.439,0.749,0,-13.523,1,0.0625,0.00505,0.000654,0.721,0.582,131.309,0b6y4rLoroZu7B7ZeNdYsU,207400,4
0.461,0.83,0,-14.047,1,0.0883,0.0418,0.0355,0.943,0.718,133.423,5gqpRm7cFNttjLWeuua9n5,397833,4
0.264,0.856,4,-13.234,1,0.101,0.00256,0.018,0.979,0.359,92.453,7lWOOmfzTQpcpZ96rWKA1V,218711,4
0.265,0.919,9,-13.35,0,0.16,0.000364,0.298,0.991,0.198,90.207,3z1a9GwtjybIhEfTxpipPk,294519,4
0.257,0.77,11,-15.29,0,0.234,0.0189,0.0468,0.93,0.282,196.416,75xOhyDuKLIhpcJ2H1ugvU,634372,4
0.242,0.757,4,-14.603,1,0.0869,0.00525,0.0157,0.965,0.246,177.944,3T1EOoz8KrsX7XZ9pA0nMo,353111,4
