danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.819,0.55,5,-7.807,1,0.0695,0.183,7.14e-06,0.32,0.853,108.98,2YSi7TDMnNCDzlN8VMH4kt,195587,4
0.769,0.759,6,-4.393,0,0.051,0.0545,0.000628,0.101,0.68,105.993,3Nkqp3NSGWMXVVO08zGpN7,202347,4
0.65,0.835,5,-6.717,0,0.453,0.554,0.0129,0.112,0.695,191.933,66XlMyAfZjJ24GVa2qPF9c,222493,4
0.777,0.64,11,-6.656,0,0.0568,0.174,1.33e-05,0.179,0.583,115.928,2QEiEzGafy58BV4h5FuCUK,205120,4
0.832,0.76,1,-7.588,1,0.113,0.0635,0.0124,0.0776,0.809,89.998,1ZxJkG775oka5RsH3Yuwv3,191547,4
0.641,0.837,4,-3.356,1,0.368,0.0481,0.0,0.0897,0.523,211.974,7FnHUsFRTMg8VYteFKj3xL,189653,4
0.515,0.0931,6,-14.118,0,0.043,0.894,0.0,0.095,0.226,71.116,3LM0LKHpaK7jXC6rhvA8o7,194136,3
0.701,0.8,9,-2.904,1,0.129,0.381,0.0,0.13,0.706,180.057,1dFvzd0wivuzxU2BLcEynb,242867,4
0.768,0.641,1,-4.566,0,0.292,0.098,2.38e-06,0.0954,0.524,160.988,4xX7IHKZDIL9uURGD5lRWL,133587,4
0.663,0.63,6,-5.34,1,0.201,0.365,0.0,0.0676,0.678,180.058,5o4xNgdrJkf2c1dd0gFRgX,225540,4
0.85,0.522,0,-8.351,1,0.395,0.00337,0.0,0.103,0.689,114.005,5R3GCgfkuflJtvLlIL1Vsi,272348,4
0.688,0.705,6,-5.15,0,0.0366,0.138,0.0,0.0786,0.671,107.021,0AIg9KbmcCe9JS9lSMlOkV,202805,4
0.427,0.492,9,-8.053,1,0.0563,0.697,1.16e-05,0.356,0.308,109.974,5BHvj11hSbdHzwXIl9Sq62,207808,4
0.484,0.202,0,-11.064,1,0.0399,0.937,0.0,0.113,0.367,132.639,0ZgkjKwCbxlQcvZ5fvv5AI,150837,4
0.434,0.338,9,-8.453,1,0.07,0.497,1.86e-06,0.11,0.238,140.399,0Ue6Bvzrf13VCxFyDcvvpc,173860,4
0.426,0.539,1,-7.75,0,0.231,0.0888,1.83e-06,0.187,0.537,81.528,716nmaj09JmYcrKZAZL9H3,159018,4
0.718,0.509,7,-5.266,1,0.0707,0.257,0.0,0.112,0.248,138.047,78KZRJd58A4C9vI2J1z400,172429,4
0.789,0.704,7,-5.175,0,0.0728,0.114,0.0,0.121,0.401,134.976,7ptCElEIMZRiQ6HwLhaB5t,224042,4
0.729,0.766,0,-5.127,0,0.0487,0.401,0.0,0.201,0.859,92.015,629x5HcwIIebhlPcHQDxhh,167806,4
0.784,0.587,4,-3.572,0,0.0767,0.375,0.00109,0.111,0.261,90.032,13Tbv4nflNxg9kYBIbJnd9,209540,4
0.784,0.713,0,-3.992,1,0.0958,0.191,2.35e-05,0.139,0.528,81.985,4jkZjaZkOCpgk2pqV8Wrw3,212000,4
0.798,0.704,8,-2.63,0,0.245,0.202,0.000188,0.127,0.819,168.053,2ISzmtY9Exy1IwmJj3Hc7P,176000,4
0.581,0.791,1,-2.99,1,0.157,0.0193,0.0101,0.0765,0.466,119.986,7IZn95vTYrhHRbFmZsdD2A,295082,4
0.761,0.668,0,-3.319,1,0.211,0.153,0.0,0.301,0.578,90.043,0S9ZVNTNRzLMgb96tmmG1u,185719,4
0.811,0.683,11,-2.028,0,0.241,0.46,4.75e-05,0.128,0.571,176.037,22Sh5dlwbERqJAq1fZk5b2,190101,4
0.68,0.68,2,-2.26,1,0.185,0.328,0.0022,0.107,0.331,192.057,2Em9XZZw8yEgxjojjGxntN,222491,4
0.823,0.537,8,-2.627,1,0.211,0.176,3.75e-06,0.124,0.608,175.965,4loQgPwJHocL3dFwLfjb1J,231595,4
0.762,0.892,11,-2.054,0,0.189,0.129,6.19e-06,0.107,0.514,179.971,4QSCkYRmv06vKZjXPoarXz,229333,4
0.836,0.711,4,-3.377,0,0.195,0.131,0.0,0.401,0.618,94.034,4bEwaORm2IBfu3omjEna7I,249344,4
0.79,0.655,1,-3.376,1,0.0762,0.464,0.00165,0.0837,0.56,170.023,2wnhst8yHA4gKuojAgZedh,216414,4
0.732,0.679,3,-3.068,0,0.135,0.195,5.2e-06,0.651,0.443,171.887,5bQ9rtAfOUbPmuxjPK8zDp,260547,4
0.699,0.612,11,-4.355,1,0.0667,0.757,0.0,0.161,0.591,100.005,7D93pJcwymzaZx8WgBo2zG,261603,4
0.808,0.625,8,-4.971,0,0.16,0.394,0.0,0.148,0.647,85.016,1dt2lHi5RCMPuxz4VxKYgi,183557,4
0.774,0.735,0,-2.024,1,0.077,0.201,0.000721,0.0538,0.726,172.049,4RjOEjzp0gCCgfCRbCNg5y,323787,4
0.721,0.637,9,-5.134,1,0.286,0.0406,0.0,0.0525,0.691,193.922,4G3PTss3mU33Tau7t4KbwE,222680,4
0.813,0.635,2,-5.586,1,0.194,0.0791,0.0,0.0986,0.372,151.09,6WphUnF5EMhGMrFxK66FGZ,173123,4
0.871,0.895,2,-1.821,1,0.149,0.407,0.00474,0.488,0.535,120.049,0at0i3IClvCu98zKz7SHt0,248000,4
0.827,0.629,8,-5.88,0,0.521,0.108,0.0,0.1,0.519,66.996,3OFKv7T3P3tVgu7beYVcH7,243582,4
0.734,0.64,7,-6.718,0,0.0533,0.299,0.0,0.125,0.618,151.997,20wlvcyDs7YN43lXx3nX25,234333,4
0.723,0.613,2,-7.0,0,0.227,0.864,0.000228,0.353,0.524,139.633,2eOrSqh7STJrOlERLFZAUj,123400,4
0.524,0.709,9,-6.928,0,0.336,0.748,0.000124,0.273,0.495,159.452,6Tvo353uYIZMN9V42aA1AE,157629,4
0.641,0.781,8,-6.239,1,0.0586,0.325,0.393,0.153,0.562,175.92,68NtsK9xfM3sK264gCWHeG,169013,4
0.869,0.422,1,-8.151,1,0.523,0.0377,0.0,0.253,0.339,138.006,2YiVsnhT1ui4XpkQoWuUq8,133880,4
0.849,0.651,3,-5.823,1,0.251,0.134,0.00639,0.0868,0.504,160.127,4yvtLO76MwAZk9zPs8osa7,163827,4
0.827,0.826,3,-5.277,0,0.0603,0.412,0.00191,0.108,0.748,95.002,173GEsBM1bbkxrRwZkvOuX,175000,4
0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.025,5fZvYR4OZm45wowMzzmfcu,279613,4
0.82,0.722,1,-3.736,0,0.056,0.0705,0.0,0.0851,0.797,98.016,43WIfEPfiXWgFC5seiJlFC,253747,4
0.621,0.564,7,-11.024,1,0.0478,0.531,0.0,0.0906,0.265,159.782,6s7ZMjCKGQeikLyanrAVXz,150413,4
0.71,0.744,11,-6.516,0,0.285,0.108,9.77e-06,0.105,0.604,180.037,2IMy6WfeaU89LFHw0jEuAz,140805,4
0.886,0.411,9,-8.263,0,0.351,0.161,4.32e-06,0.156,0.65,127.898,5pKsNi5h4JPTBQIRRVfDjt,166347,4
0.793,0.638,3,-4.119,0,0.136,0.545,0.0,0.0921,0.742,75.009,2GFbZ7EuTWptQMvreEloQU,213387,4
0.776,0.431,7,-6.557,0,0.165,0.411,1.64e-05,0.123,0.546,47.484,1PjMJG3mSGDllh0t1ik9of,177253,4
0.761,0.614,11,-5.617,1,0.197,0.255,0.0,0.362,0.649,155.995,3KkbXAR2jtdnUs3oIAacKp,352933,4
0.718,0.713,10,-6.201,1,0.174,0.788,5.36e-06,0.396,0.54,141.963,1u6jTlD7cBo4MvaV2GhmaY,138592,4
0.539,0.685,2,-7.26,0,0.127,0.0115,4.86e-06,0.317,0.298,194.099,7Bo9r2allowFXGW8Me7ksQ,188863,4
0.866,0.545,1,-7.205,1,0.194,0.228,4.72e-05,0.158,0.504,151.989,0Osz63JpKFD5sDyokn2ufI,206693,4
0.802,0.666,8,-4.353,0,0.0535,0.201,7.98e-06,0.329,0.535,93.009,42EgXFM4ZCWGJvTi1wNnpx,189773,4
0.66,0.557,2,-6.825,1,0.049,0.336,0.0,0.0978,0.294,163.023,1nDQwH5puadxcBzhXxSoeY,242080,4
0.883,0.639,0,-6.955,1,0.117,0.455,0.0,0.101,0.658,105.993,0Ae6Up3HofY1UFMlHhob9u,195733,4
0.826,0.504,8,-7.355,1,0.14,0.152,4.85e-05,0.369,0.509,91.999,2pk7QbyKsqh4aTOfSDOgFL,188691,4
0.831,0.545,7,-7.683,1,0.0717,0.413,0.321,0.279,0.745,92.076,2KKJ22Ge1eEahEdoXsP8xB,177827,4
0.795,0.68,10,-3.922,0,0.208,0.736,1.17e-05,0.0811,0.694,95.009,3RgbPII5M0JKilsxjKgBTa,187027,4
0.839,0.52,0,-6.967,1,0.335,0.179,0.155,0.0792,0.614,176.068,7DWdZW9I6djNkRTAV3irAG,234800,4
0.747,0.492,10,-9.831,1,0.133,0.706,1.31e-05,0.133,0.418,132.989,1BUhjwmGui2VBATTnIfWSP,346466,4
0.907,0.571,11,-8.284,1,0.204,0.0655,0.00247,0.0752,0.746,105.983,1SLCIUE23gJkcr56UqC3gk,220680,4
0.539,0.685,2,-7.26,0,0.127,0.0115,4.86e-06,0.317,0.298,194.099,3D9UQRDqfxchtdUIH92ZYI,188863,4
0.869,0.809,10,-6.573,0,0.0909,0.102,2.68e-05,0.0528,0.791,112.011,6Ftpsgfl9Oxp9xNSCi0QZJ,181178,4
0.762,0.7,0,-7.138,1,0.0657,0.271,8.79e-05,0.153,0.963,140.043,0Cw9gz6PgpiCM53wHOb0F9,195450,4
0.883,0.639,0,-6.955,1,0.117,0.455,0.0,0.101,0.658,105.993,07VbbzRFpHP5QjZ5cDFAZy,195733,4
0.687,0.904,9,-2.846,1,0.376,0.621,0.0,0.298,0.833,102.231,3wURTwUc0prpZga1EwL80c,189013,4
0.563,0.489,9,-8.726,1,0.0845,0.199,2.57e-05,0.177,0.37,98.019,0qF7LPclC2joulzIfGYa8J,170400,4
0.941,0.584,1,-6.982,1,0.0562,0.255,1.27e-06,0.125,0.599,136.024,5pU8kxO42JOzLnaaRCgOsi,216280,4
0.705,0.701,7,-6.393,0,0.0844,0.582,0.11,0.136,0.717,181.975,1uxsKXON7xeGXoatkNIsfE,216933,4
0.523,0.506,10,-6.568,0,0.207,0.279,0.0,0.229,0.822,177.734,0poZXFLB23Q9rBSHxrZrdq,223667,4
