danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.78,0.661,10,-6.971,0,0.12,0.00402,0.00499,0.183,0.698,94.449,1fOEAlsiHdhTMoxAKQZ5xN,236933,4
0.772,0.708,1,-8.994,1,0.299,0.267,4.29e-05,0.0736,0.537,83.188,7aN03woucq4C5rrcqyzmPR,240867,4
0.855,0.703,9,-8.768,0,0.079,0.0316,0.0171,0.071,0.815,110.18,1erKdz6SxQo0837JFBPWnE,292067,4
0.88,0.458,7,-12.636,1,0.339,0.308,3.56e-05,0.107,0.287,98.033,6BesI53kFTvAbQoFy5JPLr,279173,4
0.89,0.649,11,-10.963,0,0.227,0.189,1.32e-05,0.188,0.549,101.386,029jA3Zi6aua8rJA8NrQAd,301200,4
0.667,0.663,1,-9.712,0,0.203,0.0264,3.55e-06,0.0686,0.65,91.719,4E6q5v0c7d4fMYxNEfc3OZ,215760,4
0.884,0.654,4,-7.166,0,0.229,0.00317,0.0,0.663,0.603,101.742,5eeVeBPueAy5rJHLSIyFBH,226133,4
0.718,0.685,10,-6.951,0,0.226,0.226,0.0,0.319,0.572,84.171,4aiR97JoeYowbuF2GwkUDQ,310707,4
0.744,0.57,1,-5.551,1,0.227,0.253,0.0,0.15,0.435,161.903,7bnniUFU8K59U2qBzX6yxO,165926,4
0.813,0.562,10,-6.35,0,0.225,0.0526,0.0,0.0503,0.748,176.457,6OiFknl62MyHId6Ek2Gt1p,257067,4
0.912,0.5,1,-6.103,0,0.269,0.0317,0.00104,0.0933,0.512,90.995,3rP65I49Op0LBKG29Hekcv,189936,4
0.667,0.263,11,-14.759,1,0.868,0.504,0.0,0.564,0.866,76.907,5ulE6QgjROAYdDbrOBH5lG,26240,3
0.371,0.814,11,-3.629,0,0.257,0.131,0.0,0.203,0.282,84.323,3qohfYazO0U5R1GOWIx19E,219480,4
0.788,0.696,8,-3.562,1,0.172,0.0711,0.0,0.115,0.214,94.994,5Opkl3lL2H5JocwOCQZrSj,242480,4
0.685,0.555,2,-5.744,1,0.0779,0.0157,0.0,0.36,0.747,150.125,6RXLdNRLBsUwG7XmuoGBUE,178947,4
0.581,0.894,0,-2.819,1,0.275,0.0982,0.0,0.807,0.805,80.779,4ferh1y4w1lfTtJaIfzSYk,145093,4
0.812,0.69,3,-3.453,0,0.317,0.0182,0.0,0.0777,0.29,89.999,7qz50fBaILs7C6g1qrjvp9,138413,4
0.731,0.954,11,-1.905,0,0.249,0.0622,0.0,0.315,0.33,85.026,1awJIEMQwAPe9gA5m1et1g,178097,4
0.714,0.874,4,-3.827,0,0.302,0.0074,0.0,0.0854,0.561,93.029,3Ci33TjM5IAdjmvLLmu6LK,271813,4
0.759,0.788,11,-4.651,0,0.305,0.00874,2.14e-06,0.0863,0.58,79.03,05Uhx7yqLUxkD5JgNRusyd,189827,4
0.781,0.764,2,-4.203,1,0.154,0.166,0.0,0.589,0.77,87.021,5L9B1gRuHmAmxLLThLtgXI,253973,4
0.887,0.739,10,-5.081,0,0.111,0.00238,1.73e-06,0.0347,0.883,158.113,7MvcoUGcDAdut5ATP9uNCe,201373,4
0.61,0.83,3,-3.081,0,0.408,0.101,0.0,0.208,0.568,175.376,0ieRH8de8VmIoa2l3ELgeF,225253,4
0.697,0.839,3,-4.218,0,0.0796,0.144,0.0,0.269,0.686,95.004,2I6uC4BuS5DlF13GNzhOuZ,203867,4
0.388,0.758,11,-6.404,0,0.342,0.00414,2.84e-05,0.36,0.653,74.232,2pdVzclrDyjWtXYYrAYFHD,200267,1
0.876,0.76,1,-5.349,1,0.369,0.00183,2.67e-05,0.129,0.514,75.752,4RPd0SczmeXX7dax5WkVfu,141253,4
0.851,0.944,11,-3.751,0,0.0507,0.00116,1.8e-06,0.284,0.594,130.613,2jaIFZzCH5duElgFB7MZlN,175840,4
0.449,0.909,6,-3.861,0,0.396,0.157,0.0,0.143,0.514,175.129,2oayQefQgMBCzvuA1fvaK4,147755,4
0.698,0.76,1,-3.712,1,0.188,0.00174,1.1e-06,0.0928,0.784,87.95,3lOadZIAlxKHKOgeJuP0yo,139721,4
0.613,0.778,10,-3.933,0,0.0689,0.0985,0.0,0.356,0.626,129.483,2H9CKpZiLDF223BbwehpDF,252093,4
0.704,0.662,6,-5.747,0,0.133,0.343,0.0,0.277,0.639,117.906,5dkqhQWs3Tp5JGLqRgtI78,225693,4
0.893,0.666,1,-5.089,1,0.136,0.0203,0.0,0.342,0.874,107.026,7mpphDB37X6Vu8Wk00Q4Im,220427,4
0.791,0.686,9,-4.539,0,0.0651,0.0171,0.0,0.156,0.669,120.032,5FkLLgw2WrNJANezUJCv6L,242533,4
0.736,0.792,2,-5.191,1,0.0524,0.00862,2.23e-06,0.0533,0.505,125.918,5TG24w4FHX5zfEedLsm6zM,271533,4
0.651,0.69,11,-3.651,1,0.0679,0.0618,0.0,0.107,0.311,110.288,5i0RCmUjPcwIYBc8ih3Il4,267267,4
0.668,0.726,11,-6.371,1,0.0337,0.0213,0.0,0.158,0.286,131.99,3gDqPGOZPkKTjC9cgv9yXH,272613,4
0.648,0.605,4,-6.452,0,0.0418,0.0235,0.0,0.138,0.166,149.984,4ynz5fDX46gEsVgAJkixhr,207933,4
0.891,0.893,2,-5.802,1,0.111,0.0199,0.00195,0.263,0.772,122.027,2VipkiQ6BjAJU0egg3wok3,245693,4
0.719,0.917,1,-5.54,1,0.0767,0.0946,0.0,0.519,0.172,119.029,6xmndHTRlwLFOCAoWn5DAl,231987,4
0.734,0.882,1,-4.871,1,0.117,0.00772,0.00111,0.0993,0.558,92.987,64c97X57Wt6N4IAJi4SWPQ,217173,4
0.7,0.644,7,-4.829,1,0.0353,0.0453,3.71e-05,0.165,0.424,99.937,3CIqz9Fh5a64kjB3WriL8p,212947,4
0.657,0.779,11,-3.739,1,0.0386,0.0931,1.64e-06,0.306,0.585,122.083,7kUcEp2gyfVytVItrq4w5B,218027,4
0.558,0.576,4,-5.729,1,0.0502,0.476,0.0,0.0614,0.212,124.754,7yhgctqL6lYMD0OG3ljx82,228240,4
0.848,0.573,1,-4.8,1,0.186,0.276,0.0,0.0896,0.28,105.912,6iacLDB05P5i7uC1pSY7Wz,289347,4
0.502,0.453,9,-9.796,0,0.205,0.812,0.0,0.531,0.566,90.901,1MS3NtbmDZt9ERwrP4ugYt,303653,4
0.887,0.484,1,-5.491,0,0.124,0.165,0.0,0.289,0.13,130.088,74USwBG39TxXV01pK0neeG,315360,4
0.896,0.766,1,-6.372,1,0.275,0.0424,0.0,0.225,0.366,132.054,3BbW8Zw2rxuPMy7ZDDkfEF,301147,4
0.643,0.889,7,-3.367,1,0.421,0.0813,0.0,0.146,0.68,88.634,080JRRI1MQY0fn2xX2vnI4,370120,4
0.757,0.738,8,-5.924,0,0.42,0.147,0.0,0.0783,0.654,90.042,6ZMbykUu07aL2Drx988zAq,221013,4
0.605,0.493,3,-24.731,1,0.529,0.806,0.00902,0.672,0.437,73.433,3zoqnULGUSg7mA5e65gtMO,26347,5
0.764,0.864,4,-3.86,1,0.29,0.137,0.0,0.668,0.758,93.976,1Pon0MnY08gUDyBnXDK4Ll,225173,4
0.613,0.288,6,-9.803,0,0.0294,0.857,0.0,0.217,0.738,99.917,3PAwprj5tcrX8vV9BbBL9X,51827,4
0.776,0.786,8,-4.572,1,0.24,0.25,0.0,0.261,0.266,109.871,5rjwfPBy72CVw6wu7hHIir,245453,4
0.495,0.714,8,-5.181,1,0.335,0.0747,0.0,0.14,0.466,89.765,5K1cAG8LPJnBxD09fJ1Icq,287907,3
0.667,0.759,4,-5.05,0,0.242,0.405,0.0,0.705,0.548,81.015,700hQPJbIplBFTg4UMy37m,252027,4
0.744,0.832,7,-2.991,1,0.128,0.0107,0.0,0.224,0.771,145.988,4Ru9UnOtFHILjkznDQeLWV,252960,4
0.698,0.753,11,-4.609,1,0.255,0.266,0.0,0.0753,0.598,79.022,0JE7wIuHb5mM2WYZQgYYZ4,264280,4
0.846,0.864,7,-5.342,0,0.266,0.173,0.0,0.301,0.527,99.036,7gUp9s4uY37Ol4JHbXkfVs,250000,4
0.668,0.863,1,-4.519,1,0.384,0.572,0.0,0.746,0.742,137.516,0tde8vLCpom617890fuXHf,320920,4
0.695,0.668,10,-7.226,1,0.0635,0.00625,0.0,0.214,0.56,104.987,73ZnWNMizChSfbu1WcdkFp,265480,3
0.6,0.774,1,-5.228,1,0.268,0.00138,0.0,0.408,0.246,82.744,2ePdGDDKWPqlHs6EUTChjT,182680,4
0.636,0.819,7,-4.585,1,0.385,0.0256,0.000819,0.0859,0.267,84.899,6EfpfxnSf198VmAt8ETECc,254693,4
0.475,0.907,7,-6.042,1,0.428,0.188,0.0,0.187,0.554,81.808,2zrq58ejc9TtgwZE6Uc43K,274640,4
0.401,0.28,6,-15.879,1,0.283,0.642,3.79e-05,0.188,0.632,86.82,7LkwNlnMYYGOCqW1igUgqR,69720,4
0.729,0.959,2,-2.726,1,0.234,0.0383,0.0,0.312,0.508,95.082,1Jo3u8eXp8xobbrvq0FIi9,214707,4
0.46,0.085,8,-26.433,0,0.111,0.821,0.663,0.126,0.553,88.817,3R4IgnYTITZGpGfCZ3ptkM,42040,4
0.725,0.64,5,-7.905,0,0.332,0.0281,0.0,0.099,0.915,166.028,6glsMWIMIxQ4BedzLqGVi4,240027,3
0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,0I3q5fE6wg7LIfHGngUTnV,270507,4
0.574,0.922,1,-5.561,0,0.37,0.0154,0.0,0.267,0.432,194.082,6C872iuQnICFQy5Z5hIIJX,259693,4
0.589,0.866,6,-9.659,1,0.0701,0.139,0.000115,0.322,0.887,93.289,1Y1ZV5NJWTkp7M0r4lwdnM,27240,4
0.746,0.697,7,-7.104,1,0.233,0.0105,0.0,0.0459,0.452,96.716,1ZosUXeZM3qlTWdL1uTrhm,237160,4
0.778,0.279,9,-15.287,1,0.935,0.787,0.0,0.507,0.307,50.606,51QLvM437Xstp0bLdq0aFj,72533,3
0.895,0.578,1,-9.044,1,0.198,0.0621,8.89e-06,0.326,0.59,90.989,6F1nkRSfNUh3FcoSmuO4fu,258440,4
0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,3WibbMr6canxRJXhNtAvLU,304227,4
0.539,0.928,0,-5.596,0,0.393,0.0891,0.0,0.38,0.611,202.37,54MqZEYfS0aRgNWW19hNW4,248840,4
0.0,0.408,5,-13.318,1,0.0,0.613,0.0,0.83,0.0,0.0,0a7EuQ73Wc6bPQApzjWPwz,14960,0
0.913,0.601,1,-4.803,1,0.107,0.0372,0.000227,0.0806,0.79,89.97,4XaY6ZNB5BrmVVLtQxjWpm,250467,4
0.799,0.923,10,-6.108,0,0.116,0.0363,1.28e-05,0.41,0.778,109.959,5cN4KyXGUdNOve1TEPWmhL,290667,4
0.609,0.31,7,-10.411,1,0.17,0.645,0.0,0.48,0.632,77.845,1ZoK9LKJppVYpc5b1QtpD8,24507,4
0.804,0.923,7,-7.539,1,0.102,0.201,0.000118,0.0274,0.573,146.826,67tv8s6iNlSwz2RxVPcoY5,88627,3
0.826,0.669,11,-9.425,0,0.25,0.0107,0.0,0.168,0.273,106.994,5AnpPlwvf01F9D1gcAbCRa,232640,4
0.68,0.398,2,-16.277,1,0.095,0.00975,3.5e-06,0.513,0.921,104.403,4zTqkKfNC3rDQ0uuAGOvie,19293,4
0.873,0.798,11,-6.976,0,0.0503,0.00756,0.0,0.0812,0.333,123.72,2fk55YQGYhilLmXFaKWESM,281267,4
0.524,0.547,1,-8.288,1,0.0403,0.169,4.37e-05,0.0433,0.826,54.66,4Dlz76O4yMvFdYsKRfBEdK,264707,4
0.826,0.828,6,-6.795,1,0.255,0.122,0.0,0.134,0.872,159.839,4hH99pmXR4tTUtVAdMf0kZ,247560,4
0.582,0.381,0,-14.503,1,0.204,0.401,2.9e-06,0.281,0.548,109.34,6emmntELhK3aLuMzGk9Bpa,27067,4
0.607,0.58,2,-9.186,1,0.0747,0.0621,0.0859,0.666,0.227,135.981,3hZnqmixPzXNrxjsaPlwHZ,411027,3
0.848,0.794,8,-5.155,0,0.0782,0.128,2.51e-06,0.0898,0.774,118.993,5nf0Gz6eSk3QefqLKySElc,238320,4
0.745,0.793,0,-5.668,1,0.0268,0.0441,0.0,0.0694,0.567,127.959,0XKAHBkYelfYMaGYEtSWS5,247187,4
0.711,0.883,5,-3.82,0,0.0367,0.0556,0.0,0.182,0.782,95.03,7KEITDGq6E9eY698FKyBJi,207373,4
0.593,0.868,5,-4.456,0,0.0406,0.0242,0.00309,0.107,0.38,90.006,1mTLOSH5XNnqJ81ZC6AWID,215133,4
0.588,0.787,0,-5.503,1,0.0451,0.159,0.0,0.152,0.667,100.491,08xHSfP4TyY6FAakgW40fK,201613,4
0.75,0.661,1,-5.393,1,0.245,0.176,0.0,0.0514,0.692,90.98,33PIs6jXguBfWg6x4A5EbJ,209347,4
0.808,0.967,10,-6.843,0,0.0486,0.0502,6.65e-05,0.266,0.87,114.32,3GI7OPpy1vlaZ8qjLrajTu,244333,4
0.677,0.987,1,-4.034,1,0.0515,0.0249,0.0,0.0713,0.774,128.024,4OA2yu4TkqTfwqfJHuVlES,222453,4
0.658,0.778,5,-2.954,1,0.0419,0.0175,0.0,0.315,0.67,125.94,5qjUdIYKI8Go2lcj0L9k42,174707,4
0.673,0.851,0,-4.871,1,0.0482,0.0284,0.011,0.373,0.687,122.267,1vsKa84JEa7IPyOJofFy20,188493,4
0.572,0.858,0,-3.299,1,0.0532,0.041,1.48e-06,0.331,0.736,145.457,73Nuy6MCy3tHhRzaR5g4wI,214813,4
0.769,0.778,10,-4.322,0,0.0447,0.0281,0.00193,0.211,0.779,109.995,3YpBBb8fnuPpdMqq56Lroc,235907,4
0.698,0.883,2,-4.057,1,0.0434,0.000782,1.75e-05,0.136,0.841,112.023,4lay8fZrp1Hsn5M7uqRHaL,191040,4
0.61,0.933,0,-3.372,1,0.0635,0.0711,0.0198,0.572,0.749,121.977,0kWrMHYq9W8To05dA0Qx6b,197000,4
0.708,0.926,7,-3.221,1,0.0272,0.0148,0.0,0.0845,0.916,108.026,0fzQ6ucA0YofQcKGBeOWHU,249600,4
0.56,0.796,0,-3.808,1,0.0562,0.233,0.0,0.314,0.766,78.249,12ag52GY12Wk2AnEjEb4UH,216413,4
0.705,0.759,4,-4.553,1,0.0448,0.0484,0.0,0.15,0.693,119.984,74MMsYtQXofoUnx6dNSRQm,292200,4
0.52,0.801,2,-4.475,1,0.0603,0.0615,0.0,0.11,0.763,86.998,4wWH5qgCa3j5gcI9jopOuE,218640,4
0.669,0.64,6,-4.894,1,0.0921,0.0539,0.0,0.175,0.531,93.003,0YCpFU9tmayy7EuM9LnqF2,227173,4
0.635,0.941,6,-3.337,1,0.0273,0.00801,0.000171,0.133,0.607,137.99,7hVmXIH9liZxPysHeqVFuJ,253907,4
0.832,0.579,0,-3.983,0,0.034,0.509,0.0,0.0927,0.822,109.973,2EkLh5TJTgkjRjXbpGq6Mt,227760,4
0.862,0.872,1,-3.475,1,0.128,0.248,0.000241,0.0539,0.932,100.02,7gWmZKCupalLBqMQGjuQzG,220173,4
0.877,0.87,0,-3.041,0,0.129,0.154,1.57e-05,0.876,0.855,104.976,0mZ8FuzgbG6NBbjJZAKmsI,232160,4
0.732,0.532,2,-8.378,0,0.214,0.231,5.58e-06,0.0946,0.584,168.157,7HJXZp1p0QHfL8Rm6jwHdf,235547,4
0.429,0.682,0,-5.908,1,0.0726,0.348,0.0,0.311,0.768,88.482,3KyhufgyNeLYFqZdOWW8BU,228333,4
0.66,0.61,1,-8.101,1,0.0501,0.103,1.27e-05,0.113,0.4,94.492,0OXOvLxWDuMxBWm8zluTYr,215600,4
0.877,0.608,1,-5.107,0,0.14,0.00878,0.0,0.263,0.603,120.015,1WB97Grg94v1C43NPUtj6X,218467,4
0.815,0.674,6,-5.278,1,0.374,0.0518,0.361,0.0756,0.835,199.965,6djzWetremjfWwYnkQs55Z,185053,4
0.865,0.743,11,-5.636,0,0.04,0.023,0.000257,0.0522,0.858,121.044,5NaPpER1wVZZYrR1mWMnOQ,232827,4
0.888,0.533,7,-4.814,1,0.0522,0.000171,0.0,0.114,0.784,102.012,59SCWlTHDdfQqRZCot8fA7,209093,4
0.877,0.699,1,-7.907,1,0.044,0.00809,0.0577,0.204,0.773,112.999,5jxuFBzUYIUreLhNoouaoE,186880,4
0.801,0.497,10,-3.944,0,0.106,0.0167,0.0,0.193,0.384,106.987,6zQGdxd8JhPwXzECM6NfL7,236867,4
0.67,0.915,6,-4.807,1,0.0642,0.0045,0.0,0.0673,0.849,103.011,6kKFOeVKM0koCm3YCdp1Qz,188200,4
0.617,0.916,1,-2.907,0,0.117,0.046,2.22e-06,0.291,0.908,101.959,58NUx0rYPztPoId81Ebih8,191853,4
0.655,0.589,8,-6.009,1,0.0283,0.0328,0.0,0.0887,0.122,118.015,5Ftur5zzfaG7c6LJBLcWEL,185400,4
0.503,0.762,6,-6.063,0,0.253,0.0146,0.0,0.42,0.37,173.934,3nGRmfxVJAGCgTcsL3A6a2,199627,4
0.442,0.766,11,-5.816,1,0.135,0.0779,0.0,0.107,0.616,75.307,4IW5Tn7zvKzlIaYaHeiwdK,209413,4
0.894,0.367,0,-11.627,1,0.0792,0.216,0.0,0.118,0.82,113.228,6rN9DeVjuuDcHyIDxIW2Xc,254987,5
0.647,0.858,11,-4.196,0,0.0643,0.257,0.0,0.433,0.577,92.992,5b7uWF6X1AHdVvDkxVFlMo,236080,4
0.695,0.601,5,-7.098,0,0.0508,0.148,0.0,0.0532,0.736,127.828,4nZhj9KB2lKKSj1Plsffw3,231627,4
0.907,0.679,7,-2.463,1,0.0748,0.0026,0.0,0.334,0.675,112.253,6JHWqFMVkzW9mShxRbMqoh,294027,4
0.813,0.783,6,-3.225,1,0.238,0.2,0.00053,0.0612,0.54,93.432,7BzIWkcEFBJ6xQdXwDkQP1,274733,4
0.655,0.928,4,-3.125,1,0.182,0.00962,0.0,0.474,0.711,153.671,6maWuYmnt8Of0cLy0Da9eP,215613,4
0.903,0.697,11,-6.22,0,0.128,0.266,0.0,0.0931,0.961,101.01,6LROxQvWipFaZ47TuKlR5O,299520,4
0.905,0.678,1,-3.605,0,0.348,0.396,0.0,0.0736,0.807,90.01,27CQufP693VzHJKhfIYeGW,194973,4
0.776,0.827,5,-3.134,0,0.195,0.0196,4.23e-05,0.205,0.835,97.888,3fi4a01R3POjymYjiJeOpi,243893,4
0.835,0.689,5,-6.67,0,0.216,0.207,0.0,0.125,0.829,96.666,6PBRJgR7DY6sMOcwaMYi3L,246467,4
0.788,0.814,10,-9.656,0,0.232,0.0782,1.01e-05,0.176,0.502,104.883,1PBavrkeivsFLbiQGdHCeA,225987,4
0.66,0.729,5,-3.781,0,0.264,0.688,1.48e-06,0.0847,0.576,82.211,6cmUEDolUcpNX8zQLOYbs2,240320,4
0.823,0.712,7,-5.552,0,0.318,0.0205,0.0,0.413,0.785,76.635,6E1wThSYuOXoZe32Bly0jH,214773,4
0.66,0.837,8,-5.998,1,0.329,0.0106,0.0,0.373,0.731,89.97,3cgsPs6aTLYNiil5y79mT9,241766,4
0.778,0.821,2,-3.455,1,0.302,0.0449,0.0,0.0822,0.491,99.824,48BPq11JuCmbhAWG5kLcwc,197827,4
0.691,0.925,2,-3.215,1,0.189,0.00358,2.25e-06,0.439,0.739,93.023,6WJP7HFeQEzleNMjmNzYim,230680,4
0.571,0.886,8,-3.777,0,0.295,0.308,0.491,0.123,0.736,77.96,38nNe6mLkwv67runyhFW43,260013,4
0.418,0.984,6,-2.388,1,0.292,0.0484,0.0,0.369,0.35,160.249,0abWfApD4clhn7Cl6lYMUE,200733,4
0.415,0.886,5,-5.212,0,0.613,0.008,7.72e-05,0.189,0.509,228.078,5mrtL88hPkkfJuasdgy4l4,229440,4
0.675,0.724,1,-6.527,1,0.266,0.0251,1.82e-06,0.0719,0.504,91.039,61TeRcivu0bB82mPRBUjPe,297633,4
0.641,0.897,0,-3.099,1,0.0575,0.00149,0.0,0.0965,0.292,109.971,6CCEf1a7Cu44e3CdzxOnKO,232973,4
0.718,0.923,2,-4.86,1,0.114,0.135,0.0135,0.143,0.603,97.007,0DKCY8BHy2dbnBZ4x1iZyd,247493,4
0.535,0.938,1,-4.161,1,0.207,0.000526,7.62e-05,0.106,0.468,110.055,0UFO1WPZLbClrFX0aLjA8Y,219560,4
0.318,0.946,11,-2.827,0,0.58,0.00916,0.0745,0.73,0.434,177.969,1JuFv7EyizEJnIcVhEpjWD,217153,4
0.845,0.739,6,-6.141,0,0.391,0.0962,0.0,0.0853,0.749,119.905,13ipJYTDBMHL6VLMc433Pc,264800,4
0.647,0.886,11,-2.472,1,0.367,0.074,0.0,0.276,0.631,91.099,4DS9yHQoCy0IUw8qTXdjWH,207013,4
0.612,0.845,9,-4.411,0,0.311,0.0374,1.35e-06,0.0966,0.7,161.975,1OxrHJAG0nmBMaOZXauByU,206133,4
0.702,0.934,4,-3.823,1,0.102,0.045,1.98e-06,0.0965,0.865,151.643,0x2TpLGqjNpY1pTvh2gYOX,244173,4
0.444,0.866,7,-6.217,1,0.111,0.000622,4.72e-05,0.105,0.375,94.968,1U8Ho1nOzKXYDvfigOuHG4,235120,4
0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.176,140.171,2eqUZAVXjK61mZqLl4LKJJ,219759,4
0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,5TqBAOIBe0bQA0spNdcG3k,183695,4
0.61,0.76,0,-5.788,1,0.378,0.0306,0.0,0.246,0.352,89.856,5QcTwY2zSTX2hrVj2oHIbu,196695,4
0.413,0.928,9,-3.671,1,0.321,0.106,0.0,0.331,0.469,83.203,4o1zYFH5QWKu3E4MiC6lgE,281980,4
0.547,0.678,8,-3.292,1,0.282,0.515,0.0,0.564,0.61,136.348,4LAp0EFUdBeVCkusdw8i77,183832,4
0.391,0.78,9,-4.198,0,0.294,0.179,0.0,0.322,0.562,172.043,6MuZxHZMcFKzhH9jJQ1iW9,246903,4
0.412,0.548,10,-6.981,1,0.243,0.0173,0.0,0.181,0.176,81.293,4VJ7mnW4wjjIgPBM6KWvPu,325615,4
0.667,0.533,11,-7.552,1,0.0947,0.135,0.0,0.119,0.398,135.113,6uIosJqe4IbrpRfYtQIy7K,291425,4
0.759,0.616,4,-3.767,0,0.284,0.325,0.0,0.116,0.641,76.662,4GPkmTFCrA6ERIg2JubGJw,231343,4
0.8,0.622,1,-5.214,1,0.237,0.278,0.000635,0.148,0.33,153.004,3YtGCqleJmp8wg798qLVtM,290926,4
0.644,0.556,1,-6.998,1,0.332,0.122,0.0,0.0752,0.422,89.581,1HelT66pscWisKV6mciTSe,331453,4
0.693,0.533,9,-6.421,1,0.0366,0.347,0.0,0.287,0.238,120.018,7HKrDkHd5kPARX4O7Su70O,273969,4
0.611,0.741,0,-4.454,1,0.127,0.132,0.0,0.121,0.217,128.126,2uWlfvIAzCtbpzGbXxkSJN,246342,4
0.355,0.861,7,-4.85,1,0.206,0.289,0.0,0.302,0.346,170.597,4xB7Hh5hKFPNPj3Ayfvmoi,178424,4
0.882,0.424,8,-10.605,1,0.0741,0.0981,0.0,0.221,0.385,105.516,1AMggLb1DyGaugwIfRK2PZ,353760,4
0.704,0.308,10,-11.227,0,0.56,0.262,0.0,0.279,0.314,210.915,5Uw0rb5lclLBs0hmBQ1Dg6,207480,4
0.953,0.397,1,-10.262,0,0.064,0.00517,1.12e-05,0.116,0.303,105.531,2Az7pWfIyg7zUWUTpz4FEF,284093,4
0.848,0.964,6,-3.727,1,0.234,0.0643,1.6e-06,0.167,0.412,129.009,4z1HTysUa9Yd1FP3WLOKiw,256147,4
0.701,0.724,0,-5.751,0,0.145,0.267,0.0,0.0867,0.425,132.035,4GEdHi85AZPi8oE8DepK0I,237053,4
0.0,0.139,5,-20.542,1,0.0,0.666,3.2e-06,0.177,0.0,0.0,00wPvJ6g3yfN3KVqFEJyN9,10680,0
0.697,0.629,9,-5.757,1,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,4TeLkmwHJG6xbMg2ppBE8G,267413,4
0.859,0.456,11,-7.019,1,0.0742,0.00171,0.0227,0.107,0.349,120.044,1Cn1LQiWLznPuoSb43yx1c,253093,4
0.527,0.696,1,-6.015,0,0.361,0.209,0.0,0.0516,0.499,100.614,7cV0VQRgQFZBfhzf4AOjUO,244760,4
0.826,0.683,6,-6.947,0,0.135,0.00448,8.39e-05,0.17,0.736,128.98,4URZSRD8IYd0su0nJ6QjnW,257173,4
0.432,0.632,1,-7.553,1,0.155,0.0154,3.68e-05,0.156,0.252,145.479,0JPTX28dhcIN332kJ22z9I,240360,4
0.805,0.107,10,-21.324,0,0.916,0.426,1.2e-05,0.176,0.722,119.357,2pwz65YjJ0poVwdaAlVyOd,15827,4
0.778,0.747,2,-5.508,1,0.0333,0.00464,2.03e-05,0.0897,0.0495,112.758,6yZsAuu5dYaCbWYyCLDp14,213360,4
0.656,0.861,4,-6.828,0,0.338,0.00655,0.196,0.315,0.255,114.949,6b7IHNPvAsLpiy8Dcv9zA7,184867,4
0.964,0.595,1,-6.887,0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,0TNz4CquaOxjYlAmL54tlc,261880,4
0.725,0.127,4,-22.315,1,0.84,0.134,1.43e-06,0.158,0.519,116.302,5XMWVpZdnWIl0iDLVJIftS,15707,5
0.908,0.526,7,-6.761,1,0.145,0.0294,0.164,0.128,0.801,127.036,3k1VhJOJUf2bdOenRj8WPF,253293,4
0.685,0.176,10,-19.553,0,0.874,0.66,0.0,0.353,0.238,122.602,2aeuZ4vqcvInntkxHc2bVZ,19013,3
0.624,0.519,5,-7.06,0,0.0762,0.162,0.0,0.0748,0.376,123.932,4wPuLHwSK7MkGLntKTMIAA,289973,4
0.687,0.536,1,-8.736,1,0.0773,0.293,1.52e-05,0.181,0.379,77.008,6FR4eq0brMUkiNZ98jhzeN,272973,4
0.558,0.305,6,-9.787,0,0.0307,0.49,0.0,0.266,0.36,136.209,5D3Y6bbTvD26tKfoq3y5U3,272627,4
0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.176,140.171,6X92l986jasw5nvGsblwk0,219759,4
0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,7sFqhnoiTVqssV7B4pczqM,183695,4
0.61,0.76,0,-5.788,1,0.378,0.0306,0.0,0.246,0.352,89.856,2DxmjucrEJZGF0gy9QoEMV,196695,4
0.413,0.928,9,-3.671,1,0.321,0.106,0.0,0.331,0.469,83.203,1fG3GhVjjllIurQSNKiQgx,281980,4
0.547,0.678,8,-3.292,1,0.282,0.515,0.0,0.564,0.61,136.348,4yt9jtXkl9ZasDAzkySswh,183832,4
0.391,0.78,9,-4.198,0,0.294,0.179,0.0,0.322,0.562,172.043,6mz5iJCWkePS2BHbOthZwv,246903,4
0.412,0.548,10,-6.981,1,0.243,0.0173,0.0,0.181,0.176,81.293,6ezg5Mm5UEEi3Oqsbb7Cjn,325615,4
0.667,0.533,11,-7.552,1,0.0947,0.135,0.0,0.119,0.398,135.113,0VkBGK9w6reXtF0GhXJZVl,291425,4
0.759,0.616,4,-3.767,0,0.284,0.325,0.0,0.116,0.641,76.662,16wJVZU9jUarC4bQrCyjFg,231343,4
0.8,0.622,1,-5.214,1,0.237,0.278,0.000635,0.148,0.33,153.004,1O9VGGk8KmFJsEqVNSzzAt,290926,4
0.644,0.556,1,-6.998,1,0.332,0.122,0.0,0.0752,0.422,89.581,6UecBZfT3i9hu6KnjPRnkO,331453,4
