,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
129,0.417,0.711,6,-6.482,0,0.0637,0.766,0.000123,0.18,0.533,91.608,0aywDdTQxCpstrdB1C0HTD,283816,4
130,0.583,0.734,1,-5.09,1,0.27,0.262,0.0,0.19,0.271,99.044,07SaSGhqW3JpaiV0VM7fU8,252884,5
131,0.68,0.453,5,-8.424,0,0.105,0.173,0.000107,0.065,0.307,78.066,1AXC6s3ZY0RPNYK41SRbxr,343455,4
132,0.577,0.476,11,-11.265,0,0.478,0.777,0.0,0.106,0.32,126.344,5JO1YTHgSBu4vIQ5Gag3Lq,225012,4
133,0.515,0.482,10,-8.701,0,0.306,0.425,0.000114,0.105,0.143,172.161,6PfDvmKdRXaYVN5q1JH0d1,251240,4
134,0.634,0.171,4,-8.623,0,0.0601,0.475,0.0259,0.119,0.0769,85.013,70dMJmJAcfvWcoJvXBmkem,189289,4
135,0.816,0.761,8,-5.372,1,0.218,0.207,2.62e-06,0.32,0.61,83.006,4A8ygSXltN3QVbuhrCIBfd,208383,4
136,0.671,0.749,7,-2.76,0,0.172,0.152,0.0,0.0897,0.501,179.88,27Q47tb6op0uLsIxDs0u2Q,261200,4
137,0.745,0.65,3,-5.766,0,0.297,0.355,0.0,0.241,0.529,141.91,2DZItrIC3b1QXVTxCuUm1M,206218,4
138,0.65,0.673,7,-5.706,0,0.299,0.435,4.38e-06,0.111,0.146,149.965,6ViEm4McH89u7wWUvmM3II,234093,4
139,0.8,0.792,1,-5.133,0,0.216,0.275,6.05e-05,0.0775,0.391,120.052,7p6ZICd9kqyyQG4Fl3mcEO,235500,4
140,0.66,0.774,2,-2.092,1,0.055,0.45,0.0,0.101,0.653,103.04,0zT60rMogdn7KDM1UmYiWt,181022,4
141,0.763,0.473,10,-7.929,0,0.0364,0.22,1.94e-06,0.126,0.0741,92.514,411gxbyGF70qkH0y2Aj0Ac,184205,4
142,0.652,0.782,5,-5.809,0,0.322,0.497,0.0,0.107,0.229,159.945,0m3oxihcEYqsC1zqrPNxMk,156424,4
143,0.676,0.564,2,-5.82,0,0.108,0.653,2.61e-05,0.119,0.229,129.781,6l0d9pJDNMzZjEiSskND4x,188203,4
144,0.766,0.652,0,-5.573,1,0.162,0.104,0.0,0.14,0.17,78.913,2aLG8QCEb8bBerj272yDFi,238450,4
145,0.445,0.456,8,-8.373,1,0.0642,0.368,0.000111,0.106,0.0547,126.176,5ZpHzQhsxN8Ne1RkbEpXR4,327404,4
146,0.719,0.466,1,-9.818,0,0.101,0.183,0.00347,0.246,0.229,80.01,0U1uOnKDQdCn01RJjBfTtL,195030,4
147,0.809,0.68,4,-4.883,1,0.222,0.0535,1.2e-06,0.11,0.0653,143.988,5esKpsrB3TbGHwFaAjIGMx,146009,4
148,0.657,0.521,10,-10.65,1,0.202,0.0131,0.0,0.242,0.0686,180.181,1duKU2UgJZoUKpQ6jH00XM,213333,4
149,0.846,0.603,6,-8.409,1,0.176,0.0368,0.0,0.156,0.572,134.978,4u2JJiRvmQz7W6jNJuFHsb,170667,4
150,0.627,0.497,5,-11.822,0,0.342,0.225,0.0,0.101,0.495,176.014,3J8YpdG3kMEXJoEPwdCLf0,163736,4
151,0.791,0.538,4,-9.78,0,0.0995,0.102,0.0,0.313,0.582,140.11,7JCBbwUxeimMjZSlm3YLro,195291,4
152,0.742,0.439,7,-11.429,1,0.0938,0.0847,0.0,0.0795,0.737,104.937,1ebrz66IXoSwIfnnExUaEO,183196,4
153,0.738,0.544,5,-9.638,0,0.0673,0.126,0.0,0.0907,0.571,139.994,1ZrA34jEkr6TkOKccWZ69L,178286,4
154,0.847,0.453,1,-9.407,0,0.109,0.000409,0.000585,0.323,0.334,155.082,5SaiQonOoLhs7dWpR5THIy,137414,4
155,0.66,0.415,9,-11.918,0,0.065,0.706,3.71e-06,0.0927,0.407,143.082,2MSIFzRnJH964JYhxmsD2x,162936,4
156,0.727,0.708,0,-8.158,1,0.0334,0.0455,2.34e-05,0.122,0.352,110.059,4nbN627izZCGri93fQE6WQ,246047,4
157,0.545,0.262,10,-13.64,0,0.0569,0.431,0.0,0.124,0.443,70.919,5P3T31sXWDSEQc0hGIVQtc,170959,4
158,0.595,0.536,8,-8.026,1,0.233,0.158,0.0,0.0812,0.4,179.009,6gOHDSIwRZF2l4vvq0kQUn,215928,4
159,0.509,0.418,1,-10.492,1,0.346,0.175,0.0,0.102,0.329,138.008,4mRLsZQe6qU4b22UY3oddt,199217,4
