position,company,reviews,state,city,data scientist,data analyst,machine learning,research,data engineer,work experience
"Fall 2018 Undergraduate Internship, Analytics Department, NY",ACLU,70.0,NY,New York,False,False,False,False,False,
Special Events Coordinator,Weill Cornell Medicine,456.0,NY,New York,False,False,False,False,False,2 years
Data Scientist.,Lorven Technologies,0.0,NY,New York,Data Sci,False,False,False,False,4 years
Sr. Data Scientist - Search Relevance & Ranking,Grubhub,262.0,NY,New York,Data Sci,False,False,False,False,
Field Application Scientist,Nexcelom Bioscience,0.0,NY,New York,False,False,False,False,False,
Data Scientist,Analytic Recruiting,2.0,NY,New York,Data Sci,False,False,False,False,
Research Assistant I,GUTTMACHER,0.0,NY,New York,False,False,False,Research,False,
Associate Research Scientist (Oncology),NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
Machine Learning Engineer,PulsePoint,8.0,NY,New York,False,False,Machine Learning,False,False,5 years
Rental Masters Needed,Empyreal Realty,0.0,NY,Brooklyn,False,False,False,False,False,
Data Scientist,"TekPartners, A P2P Company",42.0,NY,New York,Data Sci,False,False,False,False,4 years
Analytics Data Specialist-Revenue Product Insights,Spotify,33.0,NY,New York,False,False,False,False,False,4 years
"Research Analyst, CCA",Simons Foundation,4.0,NY,New York,False,False,False,Research,False,1-2 years
Science Writer,International AIDS Vaccine Initiative,2.0,NY,New York,False,False,False,False,False,5 years
Senior Assessment Data Analyst,DEPARTMENT OF FINANCE,108.0,NY,Manhattan,False,Data Analy,False,False,False,
Assistant Research Scientist,New York University,699.0,NY,New York,False,False,False,Research,False,2 years
Family Resource Assistant,NYU Langone Health,705.0,NY,New York,False,False,False,False,False,2 years
Data Analysis Lead,Motivate International Inc.,0.0,NY,Brooklyn,False,Data Analy,False,False,False,
"Data Engineer, In Our Backyards Campaign",Vera Institute of Justice,4.0,NY,New York,False,False,False,False,Data Engineer,
Water Quality Analyst,DEPT OF ENVIRONMENT PROTECTION,65.0,NY,New York,False,False,False,False,False,
Research Analyst,Showtime,15.0,NY,New York,False,False,False,Research,False,
Research Associate In vivo Sciences (New York),BlueRock Therapeutics,0.0,NY,New York,False,False,False,Research,False,2 years
"Data Governance Coordinator, Bureau of HIV/AIDS Prevention and Control -Administration",DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Queens,False,False,False,False,False,
"Senior Data Scientist, Bureau of Primary Care Access and Planning",DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Queens,Data Sci,False,False,False,False,
Data Scientist,"The Hagan-Ricci Group, Inc.",0.0,NY,New York,Data Sci,False,False,False,False,
Data Architect,Movable Ink,4.0,NY,New York,False,False,False,False,False,
Research Analyst,The New School,111.0,NY,New York,False,False,False,Research,False,
Data Analysis Manager,HOUSING PRESERVATION & DVLPMNT,84.0,NY,New York,False,Data Analy,False,False,False,
Quantitative Analyst,KOCH SUPPLY AND TRADING,5.0,NY,New York,False,False,False,False,False,
Machine Learning Research Scientist - Pattern Recognition,Bloomberg,639.0,NY,New York,False,False,Machine Learning,Research,False,
Biostatistician,NYU Langone Health,705.0,NY,New York,False,False,False,False,False,175 years
Data Engineer,Hospital for Special Surgery,269.0,NY,New York,False,False,False,False,Data Engineer,
"Consultancy: Urban Planning, PSN Section, DRP - NYHQ, Requisition #514770",UNICEF,441.0,NY,New York,False,False,False,False,False,5 years
Research Scientist,Oath Inc,5.0,NY,New York,False,False,False,Research,False,
Senior Data Analyst,Candid Co.,0.0,NY,New York,False,Data Analy,False,False,False,3 years
Subways Operations Analyst,New York City Transit,752.0,NY,Manhattan,False,False,False,False,False,
"Statistical Analyst, CHOICE",VISITING NURSE SERVICE OF NEW YORK,210.0,NY,Manhattan,False,False,False,False,False,
"Data Analyst, Bureau of HIV/AIDS Prevention and Control/HIV/AIDS Prevention",DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Queens,False,Data Analy,False,False,False,
NLP Scientist,Ipsos North America,333.0,NY,New York,False,False,False,False,False,
Assistant Research Scientist (PT),New York University,699.0,NY,New York,False,False,False,Research,False,
Project Assistant I/II,NYU Langone Health,705.0,NY,New York,False,False,False,False,False,
Research Analyst,Westwood One,25.0,NY,New York,False,False,False,Research,False,
Marketing Data Analyst,Via,12.0,NY,New York,False,Data Analy,False,False,False,
Analyst New York Research,Cushman & Wakefield,400.0,NY,New York,False,False,False,Research,False,1-3 years
"HCM, Organizational Research – Associate – New York",Goldman Sachs,1148.0,NY,New York,False,False,False,Research,False,
Senior Data Analyst,NYU Langone Health,705.0,NY,New York,False,Data Analy,False,False,False,3-5 years
"Quantitative Data Engineer, Modeling Team",Applecart,0.0,NY,New York,False,False,False,False,Data Engineer,
Cyber Security Data Scientist,Darwin Recruitment,5.0,NY,Manhattan,Data Sci,False,False,False,False,2 years
Departmental Secretary,NYU Langone Health,705.0,NY,New York,False,False,False,False,False,
Associate Research Coordinator,NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,2-3 years
Supplier Diversity and Data Analysis Associate,New York Life Insurance Co,1677.0,NY,New York,False,Data Analy,False,False,False,170 years
Research Analyst,Service Employees International Union,2.0,NY,New York,False,False,False,Research,False,
Data Scientist,Diverse Lynx,82.0,NY,New York,Data Sci,False,False,False,False,
Data Analytics Embedded Developer,JP Morgan Chase,20319.0,NY,New York,False,Data Analy,False,False,False,
Data Engineer,Freshly,7.0,NY,New York,False,False,False,False,Data Engineer,
"VP, Data Science",7Park Data,0.0,NY,New York,Data Sci,False,False,False,False,
"Data Manager, Viral Hepatitis, Bureau of Communicable Diseases",DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Queens,False,False,False,False,False,
Data Intelligence - Research & Development Engineer,Goldman Sachs,1148.0,NY,New York,False,False,False,Research,False,
Data Engineer,Beeswax,0.0,NY,New York,False,False,False,False,Data Engineer,
"Senior Associate, Data Scientist",Capital One,6318.0,NY,New York,Data Sci,False,False,False,False,2 years
Data Analyst / Engineer,7Park Data,0.0,NY,New York,False,Data Analy,False,False,False,
Data Visualization Engineer,Simons Foundation,4.0,NY,New York,False,False,False,False,False,
"Associate Research Scientist, Machine Learning & Statistics, CCA",Simons Foundation,4.0,NY,New York,False,False,Machine Learning,Research,False,10 years
Statistical Analyst,VISITING NURSE SERVICE OF NEW YORK,210.0,NY,Manhattan,False,False,False,False,False,
"Applied Research Scientist, Core Machine Learning",Facebook,366.0,NY,New York,False,False,Machine Learning,Research,False,
"Sr. Data Scientist, Audience Science",Viacom,459.0,NY,New York,Data Sci,False,False,False,False,
Student Research Intern - Cardiac Arrest Research,NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
Talent Acquisition Associate - Sales,Via,12.0,NY,New York,False,False,False,False,False,
Research Scientist,Blockstack,0.0,NY,New York,False,False,False,Research,False,
"Analyst, Data & Analysis",DigitasLBi,151.0,NY,New York,False,False,False,False,False,1-3 years
Chief Data Scientist,IJC Associates,0.0,NY,New York,Data Sci,False,False,False,False,
Data Engineer,Integral Ad Science,5.0,NY,New York,False,False,False,False,Data Engineer,
Portfolio Scientist,Seaport Global Holdings LLC,0.0,NY,New York,False,False,False,False,False,
Scientist,"Quentis Therapeutics, Inc",0.0,NY,New York,False,False,False,False,False,2 years
Principal Data Scientist,Sartorius Corporation,3.0,NY,New York,Data Sci,False,False,False,False,
Trading Research Quant,Bloomberg,639.0,NY,New York,False,False,False,Research,False,
"Analyst, Data & Analytics",Casper,33.0,NY,New York,False,False,False,False,False,
ParentCorps Educator,NYU Langone Health,705.0,NY,New York,False,False,False,False,False,175 years
Research Scientist (AI),Facebook,366.0,NY,New York,False,False,False,Research,False,
Aso/ VP- Junior Research Analyst,Bank of America,21942.0,NY,New York,False,False,False,Research,False,
Statistician,Koneksa Health,0.0,NY,New York,False,False,False,False,False,
Principal Data Scientist,Sartorius,16.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist,S.C. International,0.0,NY,New York,Data Sci,False,False,False,False,
Data Analyst,Source One,98.0,NY,New York,False,Data Analy,False,False,False,3-5 years
"Research Scientist, CCA",Simons Foundation,4.0,NY,New York,False,False,False,Research,False,10 years
Machine Learning Research Scientist,Butterfly Network,0.0,NY,New York,False,False,Machine Learning,Research,False,
"Research Analyst, R29 Intelligence",Refinery29,12.0,NY,New York,False,False,False,Research,False,1-2 years
Senior Research Scientist,Amazon.com,25883.0,NY,New York,False,False,False,Research,False,
Senior Data Scientist,Reorg Research,0.0,NY,New York,Data Sci,False,False,False,False,
FGP Sec I-Intake/Sched (35),NYU Langone Health,705.0,NY,New York,False,False,False,False,False,175 years
"Research Scientist, Machine Learning (PhD University Grad)",Facebook,366.0,NY,New York,False,False,Machine Learning,Research,False,
Data Engineer,Insticator Inc,0.0,NY,New York,False,False,False,False,Data Engineer,5 years
Research Scientist,EcoHealth Alliance,0.0,NY,Manhattan,False,False,False,Research,False,
Senior Data Scientist,Getty Images,92.0,NY,New York,Data Sci,False,False,False,False,5-7 years
Data Scientist (Online Media),Averity,0.0,NY,New York,Data Sci,False,False,False,False,
"Senior Data Scientist, Evaluations",Quartet,4.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist - Marketing - New York,Big Cloud,0.0,NY,New York,Data Sci,False,False,False,False,1-2 years
Data Scientist,"Open Systems Technologies, Inc.",36.0,NY,New York,Data Sci,False,False,False,False,
Investment Data Analyst,Balyasny,5.0,NY,New York,False,Data Analy,False,False,False,
Researcher and Quantitative Analyst,Drug Policy Alliance,6.0,NY,New York,False,False,False,Research,False,15 years
Sr. Applied Scientist,Amazon.com,25883.0,NY,New York,False,False,False,False,False,
CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,20319.0,NY,New York,Data Sci,False,False,False,False,6-10 years
Senior Data Scientist,DigitasLBi,151.0,NY,New York,Data Sci,False,False,False,False,
Admitting Representative,NYU Langone Health,705.0,NY,New York,False,False,False,False,False,2 years
Senior Data Scientist (2018035),Annalect,7.0,NY,New York,Data Sci,False,False,False,False,
Data Engineer,KDR recruitment,0.0,NY,New York,False,False,False,False,Data Engineer,3-5 years
Data Science Engineer,TMP Worldwide,107.0,NY,New York,Data Sci,False,False,False,False,
"Research Scientist, Genomics",Simons Foundation,4.0,NY,New York,False,False,False,Research,False,5 years
Postdoctoral Research Scientist,Columbia University,749.0,NY,New York,False,False,False,Research,False,
Research Coordinator,NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
Senior Data Scientist,Weight Watchers International,332.0,NY,New York,Data Sci,False,False,False,False,50 years
Data Research Analyst,Northwell Health,816.0,NY,New Hyde Park,False,False,False,Research,False,
Machine Learning,Twitter,56.0,NY,New York,False,False,Machine Learning,False,False,
"Fulfillment Data Specialist, Bureau of Alcohol and Drug Use Prevention, Care, and Treatment",DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Queens,False,False,False,False,False,
Administrative Assistant,Columbia University,749.0,NY,New York,False,False,False,False,False,3 years
"VP, Data Science",AppNexus,9.0,NY,New York,Data Sci,False,False,False,False,
Senior Quantitative Scientist,Gro Intelligence,0.0,NY,New York,False,False,False,False,False,
"Associate Research Scientist, CCA",Simons Foundation,4.0,NY,New York,False,False,False,Research,False,6 years
Machine Learning Engineer,IBM,22249.0,NY,New York,False,False,Machine Learning,False,False,1-4 years
Associate Scientist,New York Genome Center,6.0,NY,New York,False,False,False,False,False,2 years
DIVERSITY & INCLUSION DATA ANALYST,FIRE DEPARTMENT,0.0,NY,Brooklyn,False,DATA ANALY,False,False,False,
Digital Data Scientist - Marketing Analyst,The Children's Place,2828.0,NJ,Secaucus,Data Sci,False,False,False,False,
"Data Analyst II, Oncological Sciences",Mount Sinai,1029.0,NY,New York,False,Data Analy,False,False,False,3 years
Quantitative Investment Analyst,New Amsterdam Partners LLC,0.0,NY,New York,False,False,False,False,False,3 years
Research Scientist,Columbia University,749.0,NY,Palisades,False,False,False,Research,False,
"Manager, Data Science & Analytics: Bloomingdale's New York, NY",Bloomingdale's,1546.0,NY,New York,Data Sci,False,False,False,False,5 years
Geologist,DEPT OF ENVIRONMENT PROTECTION,65.0,NY,Manhattan,False,False,False,False,False,
Basic Scientist,Rutgers University,586.0,NJ,Newark,False,False,False,False,False,
Deep Learning Scientist,AIG,2611.0,NY,New York,False,False,False,False,False,
Technology Operation Intelligence Analyst,Medidata Solutions,33.0,NY,New York,False,False,False,False,False,
"Staff Engineer, Data",Harry's,12.0,NY,New York,False,False,False,False,False,
Senior Data Scientist (Financial Services),Ayasdi,0.0,NY,New York,Data Sci,False,False,False,False,
Secretary I,NYU Langone Health,705.0,NY,New York,False,False,False,False,False,
"Associate Program Officer, Crohn’s Disease",The Helmsley Charitable Trust,0.0,NY,New York,False,False,False,False,False,
Sr. Data Scientist,Bed Bath & Beyond,4677.0,NJ,Union,Data Sci,False,False,False,False,8 years
Research Coordinator - Addictive Disorders,NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
Tumblr: Sr. Data Scientist (Analytics),Oath Inc,5.0,NY,New York,Data Sci,False,False,False,False,
Marketing and Welcome Desk Associate,Civic Hall,3.0,NY,New York,False,False,False,False,False,2-3 years
Data & AI Architect,Microsoft,4611.0,NY,New York,False,False,False,False,False,7-10 years
Personal Financial Management - Chief Data Scientist - Vice President - New York City,Goldman Sachs,1148.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist - Technology,Averity,0.0,NY,New York,Data Sci,False,False,False,False,
Python Data Engineer,SRS Investment Management,0.0,NY,New York,False,False,False,False,Data Engineer,
Data Scientist – CIB Chief Data Science Office - VP,JP Morgan Chase,20319.0,NY,New York,Data Sci,False,False,False,False,6-10 years
"Research Analyst & Survey Coordinator, World Trade Center Health Registry",DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Manhattan,False,False,False,Research,False,
Data Scientist - Hedge Fund,Averity,0.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist for Technology Start-Up,Averity,0.0,NY,New York,Data Sci,False,False,False,False,
Senior Research Data Scientist,NIKE INC,6054.0,NY,New York,Data Sci,False,False,Research,False,
Data Scientist - Global Research & Data Analytics - VP,JP Morgan Chase,20319.0,NY,New York,Data Sci,Data Analy,False,Research,False,6-10 years
Researcher,DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Manhattan,False,False,False,Research,False,
Senior Data Scientist,Farfetch,0.0,NY,New York,Data Sci,False,False,False,False,3-5 years
Data Reporting Analyst,ACLU,70.0,NY,New York,False,False,False,False,False,
Sr. Data Scientist,fractalanalytics,0.0,NJ,Jersey City,Data Sci,False,False,False,False,
Data Scientist / Signal Researcher,"The Hagan-Ricci Group, Inc.",0.0,NY,New York,Data Sci,False,False,Research,False,
"Fall 2018 Internship, Data Science Practica (New York, NY)",NBCUniversal,1744.0,NY,New York,Data Sci,False,False,False,False,
Data Analyst - Cardiology,Columbia University,749.0,NY,New York,False,Data Analy,False,False,False,
Data Engineer,Gallup,140.0,NY,New York,False,False,False,False,Data Engineer,
Sr. Data Scientist,Fractal Analytics,22.0,NJ,Jersey City,Data Sci,False,False,False,False,
Quantum Computing Scientist,JP Morgan Chase,20319.0,NY,New York,False,False,False,False,False,5 years
Staff Research Scientist,Foursquare,7.0,NY,New York,False,False,False,Research,False,
Senior Data Scientist (Sales & Restaurant Network),Slice,6.0,NY,New York,Data Sci,False,False,False,False,
Vice President of Data & Analytics,BARK,0.0,NY,New York,False,False,False,False,False,5 years
Data Research and Acceleration Analyst,"Two Sigma Investments, LLC.",7.0,NY,New York,False,False,False,Research,False,
Short Term Casual - Computational Technology,Columbia University,749.0,NY,New York,False,False,False,False,False,
Program Associate,NYU Langone Health,705.0,NY,New York,False,False,False,False,False,175 years
Data Scientist Senior,Brown Brothers Harriman,165.0,NY,New York,Data Sci,False,False,False,False,5-7 years
Lead Data Scientist,Nautilus Labs,0.0,NY,New York,Data Sci,False,False,False,False,
"VP, Data Science",Freestar,2.0,NY,New York,Data Sci,False,False,False,False,
Credentials Associate,NYU Langone Health,705.0,NY,New York,False,False,False,False,False,
Senior Data Scientist,Bluecore,3.0,NY,New York,Data Sci,False,False,False,False,
City Research Scientist- Risk,FIRE DEPARTMENT,0.0,NY,Brooklyn,False,False,False,Research,False,
Crypto Engineer –ROAR Data,JP Morgan Chase,20319.0,NY,New York,False,False,False,False,False,5 years
Vice President/ Assistant Vice President - Machine Learning Specialist (Data Scientist),BNP Paribas,2166.0,NY,New York,Data Sci,False,Machine Learning,False,False,
Associate Scientist,International Flavors and Fragrances,105.0,NY,New York,False,False,False,False,False,2-5 years
Visiting Scientist (AI),Facebook,366.0,NY,New York,False,False,False,False,False,
Research Data Analyst,JLL,1785.0,NY,New York,False,Data Analy,False,Research,False,
Senior Data Scientist & Machine Learning Engineer,IBM,22249.0,NY,New York,Data Sci,False,Machine Learning,False,False,1-4 years
Senior Data Scientist,S&P Global,605.0,NY,New York,Data Sci,False,False,False,False,
Senior Data Scientist,Prudential,2010.0,NJ,Newark,Data Sci,False,False,False,False,
Data Analyst,WeWork Global Technology,0.0,NY,New York,False,Data Analy,False,False,False,
Senior Data Scientist,New York Life Insurance Co,1677.0,NY,New York,Data Sci,False,False,False,False,170 years
"Analyst, Data and Analysis",DigitasLBi,151.0,NY,New York,False,False,False,False,False,1-3 years
"Analyst, Data & Analysis (Social Analytics)",DigitasLBi,151.0,NY,New York,False,False,False,False,False,1-3 years
"Machine Learning Engineer, Data Science",2U,28.0,NY,Brooklyn,Data Sci,False,Machine Learning,False,False,5-7 years
"Environmental Scientist, Bureau of Environmental Surveillance and Policy",DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Manhattan,False,False,False,False,False,
Sr. Data Scientist,Memorial Sloan Kettering,703.0,NY,New York,Data Sci,False,False,False,False,
Data Research Analyst,Adaptive Management,2.0,NY,New York,False,False,False,Research,False,
Data Engineer,DEPT OF INFO TECH & TELECOMM,31.0,NY,Manhattan,False,False,False,False,Data Engineer,3 years
Data Scientist - Site Reliability Engineering,BlackRock,335.0,NY,New York,Data Sci,False,False,False,False,
Data Analyst,Schireson,0.0,NY,New York,False,Data Analy,False,False,False,1-3 years
Senior Data Scientist,Tremor Video DSP,2.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist,Engage Partners,16.0,NY,New York,Data Sci,False,False,False,False,
Lead Data Scientist,Aetna,3371.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist- Enterprise Product Analytics,App Info,0.0,NY,New York,Data Sci,False,False,False,False,
Image Scientist,OPCOM,0.0,NY,New York,False,False,False,False,False,
Ops Research Engineer/Data Scientist,Memorial Sloan Kettering,703.0,NY,New York,Data Sci,False,False,Research,False,
eCommerce Data Science & Machine Learning Specialist,PepsiCo,10001.0,NY,New York,Data Sci,False,Machine Learning,False,False,
Data Engineer Python & Spark,Mount Sinai Health System,1029.0,NY,New York,False,False,False,False,Data Engineer,2 years
Senior Data Scientist,Socure,0.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist IoT-SHA000706,Pall,304.0,NY,Port Washington,Data Sci,False,False,False,False,20 years
Strategic Relationship Management Data Associate,Environmental Defense Fund,29.0,NY,New York,False,False,False,False,False,
Behavioral Scientist,Ipsos North America,333.0,NY,New York,False,False,False,False,False,
Research Scientist 1 / EOA# 2018-37,"People With Developmental Disabilities, Office for",64.0,NY,Staten Island,False,False,False,Research,False,
Sr Data Scientist,Aetna,3371.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist,Smith Hanley Associates,18.0,NY,New York,Data Sci,False,False,False,False,3 years
Junior Data Analyst,Metro-Goldwyn-Mayer Studios,0.0,NY,New York,False,Data Analy,False,False,False,
"Research Scientist, Podcast (NLU/NLP)",Spotify,33.0,NY,New York,False,False,False,Research,False,
Data Visualization Engineer,LearnVest,0.0,NY,New York,False,False,False,False,False,
CITY RESEARCH SCIENTIST 1,DEPT OF ENVIRONMENT PROTECTION,65.0,NY,Queens,False,False,False,RESEARCH,False,
Data Scientist - Adtech,Averity,0.0,NY,New York,Data Sci,False,False,False,False,
"Quantitative Analysis, Full Time Analyst (North America - 2019)",Citi,14088.0,NY,New York,False,False,False,False,False,
"Research Data Associate *Must speak Cantonese, Mandarin, French, Haitian Creole or Yiddish",NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
Data Engineer,Columbia University,749.0,NY,New York,False,False,False,False,Data Engineer,
Computer Vision Data Scientist,Getty Images,92.0,NY,New York,Data Sci,False,False,False,False,5 years
Senior Data Scientist,"Apex Staffing, Inc.",0.0,NY,New York,Data Sci,False,False,False,False,5 years
Data Analyst,Dashlane,0.0,NY,New York,False,Data Analy,False,False,False,
Data Analyst/Modeler,DEPARTMENT OF FINANCE,108.0,NY,Manhattan,False,Data Analy,False,False,False,
Machine Learning & Genomics Scientist (Startup Designing Novel Antivirals),Autonomous Therapeutics,0.0,NY,New York,False,False,Machine Learning,False,False,
Data Scientist,Dun & Bradstreet,150.0,NJ,Short Hills,Data Sci,False,False,False,False,
Principal Data Scientist,Aetna,3371.0,NY,New York,Data Sci,False,False,False,False,
Data Analyst,"Starry, Inc.",0.0,NY,New York,False,Data Analy,False,False,False,2-3 years
Big Data entry level training and hiring,aven pharma & tech llc,0.0,NJ,Jersey City,False,False,False,False,False,1-2 years
Data Scientist,Networkers,13.0,NY,New York,Data Sci,False,False,False,False,
Research Analyst,CONSUMER AFFAIRS,10.0,NY,Manhattan,False,False,False,Research,False,
Senior Data Scientist,VTS3,0.0,NY,New York,Data Sci,False,False,False,False,8 years
Associate Research Scientist,Columbia University,749.0,NY,Manhattanville,False,False,False,Research,False,
Research Analyst,Insider Inc.,0.0,NY,New York,False,False,False,Research,False,2-4 years
VP of Data Science,Boxed,12.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist - Global Research & Data Analytics - Associate,JP Morgan Chase,20319.0,NY,New York,Data Sci,Data Analy,False,Research,False,2-5 years
Property Casualty Data Scientist Predictive Modeler #81886,Ezra Penland Actuarial Recruitment,0.0,NY,New York,Data Sci,False,False,False,False,4 years
Principal Machine Learning Data Scientist - Natural Language Processing,Capital One,6318.0,NY,New York,Data Sci,False,Machine Learning,False,False,3 years
Research Scientist,New York University,699.0,NY,New York,False,False,False,Research,False,
Lead Data Scientist,Match,178.0,NY,New York,Data Sci,False,False,False,False,
"Research Scientist, Google Brain (United States)",Google,2473.0,NY,New York,False,False,False,Research,False,
"Data and Machine Learning Technical Trainer, Google Cloud Platform",Google,2473.0,NY,New York,False,False,Machine Learning,False,False,5 years
Data Scientist,BMW North America,1958.0,NJ,Woodcliff Lake,Data Sci,False,False,False,False,5-7 years
"Drug Discovery Scientist - New York, USA",BenevolentAI,0.0,NY,New York,False,False,False,False,False,3 years
Data Scientist,Stacey Kostue Consulting,0.0,NY,New York,Data Sci,False,False,False,False,
Senior Data Scientist,TrueFacet,0.0,NY,New York,Data Sci,False,False,False,False,
Sr. Data Scientist,Pivotal Software,16.0,NY,New York,Data Sci,False,False,False,False,
Lead Data Scientist,Verisk Analytics,94.0,NJ,Jersey City,Data Sci,False,False,False,False,45 years
Quantitative Data Analyst,Flatiron Health,9.0,NY,New York,False,Data Analy,False,False,False,1-3 years
Risk & Underwriting Data Scientist,New York Life Insurance Co,1677.0,NY,New York,Data Sci,False,False,False,False,170 years
Research Scientist,"East River BioSolutions, Inc.",0.0,NY,Brooklyn,False,False,False,Research,False,
Junior Research Scientist,New York University,699.0,NY,New York,False,False,False,Research,False,
"Emergency Preparedness Data Scientist, Bureau of Environmental Surveillance and Policy",DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Manhattan,Data Sci,False,False,False,False,
Data & Research Analyst,Columbia University,749.0,NY,New York,False,False,False,Research,False,
"Data Analyst, Growth Insights",LawTrades,0.0,NY,New York,False,Data Analy,False,False,False,
Student Research Collaboration,Google,2473.0,NY,New York,False,False,False,Research,False,
Lead Data Scientist,OKCupid,0.0,NY,New York,Data Sci,False,False,False,False,
"VP, Data Scientist",JP Morgan Chase,20319.0,NY,New York,Data Sci,False,False,False,False,
Asst Research Scientist,NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
DATA SCIENTIST - SCIENTIFIC COMPUTING,Mount Sinai,1029.0,NY,New York,DATA SCI,False,False,False,False,
Research & Data Analyst,"Handshake Partners, LLC",0.0,NY,New York,False,Data Analy,False,Research,False,
CIB-Quantitative Data Scientist - Engineer-VP - New York,JP Morgan Chase,20319.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist-Marketing Channel Attribution and Forecasting,letgo,0.0,NY,New York,Data Sci,False,False,False,False,
Lead Data Scientist,Maxus,12.0,NY,New York,Data Sci,False,False,False,False,
Data & Analysis Intern,Bright Power,2.0,NY,New York,False,False,False,False,False,12 years
Lead Data Scientist,[m]Platform,92.0,NY,New York,Data Sci,False,False,False,False,
Research Scientist,NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
Senior Data Scientist,Tephra Inc,0.0,NY,New York,Data Sci,False,False,False,False,13 years
Data Analyst/Scientist,Blue Mesa Health,0.0,NY,New York,False,Data Analy,False,False,False,
Applied Scientist - Amazon AI,Amazon.com,25883.0,NY,New York,False,False,False,False,False,
Security Data Scientist,Rockstar New York,0.0,NY,New York,Data Sci,False,False,False,False,
Statistical Machine Learning Scientist,AIG,2611.0,NY,New York,False,False,Machine Learning,False,False,
VP Data & Insights,Suzy,0.0,NY,New York,False,False,False,False,False,
"Research Scientist, Machine Learning and Intelligence",Google,2473.0,NY,New York,False,False,Machine Learning,Research,False,
Lead Data Scientist,Talent & Acquisition LLC,0.0,NY,New York,Data Sci,False,False,False,False,
Data Analyst,ADMIN FOR CHILDREN'S SVCS,159.0,NY,Manhattan,False,Data Analy,False,False,False,
Data Analyst - Peri-operative Services,NYU Langone Health,705.0,NY,New York,False,Data Analy,False,False,False,3-5 years
Associate Research Scientist,NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
Data Scientist - Clinical Innovation,Mount Sinai,1029.0,NY,New York,Data Sci,False,False,False,False,
"Corporate HR- Workforce Analytics- Data Scientist, Associate",JP Morgan Chase,20319.0,NJ,Jersey City,Data Sci,False,False,False,False,
"Senior Data Scientist, Growth Insights",Spotify,33.0,NY,New York,Data Sci,False,False,False,False,5 years
Inventive Scientist (Labs - Data Science and AI Research),AT&T,30064.0,NY,New York,Data Sci,False,False,Research,False,
"Data Scientist, FP&A - Business Intelligence",Dow Jones,164.0,NY,New York,Data Sci,False,False,False,False,125 years
Data Scientist,Glocomms,0.0,NY,New York,Data Sci,False,False,False,False,
Research Scientist (Environmental Pediatrics),NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
Data Engineer,Amazon.com,25883.0,NY,New York,False,False,False,False,Data Engineer,
"Data Analyst, Bureau of Vital Statistics",DEPT OF HEALTH/MENTAL HYGIENE,8.0,NY,Manhattan,False,Data Analy,False,False,False,
Scientist,National Center for CryoEM Access and Training (NCCAT),0.0,NY,New York,False,False,False,False,False,
Membership and Welcome Desk Associate,Civic Hall,3.0,NY,New York,False,False,False,False,False,3 years
Clinical Data Analyst - CQE,NYU Langone Health,705.0,NY,New York,False,Data Analy,False,False,False,
Data Analyst,NewsCred,2.0,NY,New York,False,Data Analy,False,False,False,
Principal Data Scientist,Verizon,19883.0,NY,New York,Data Sci,False,False,False,False,
Clinical Data Scientist,C. R. Bard,259.0,NJ,Murray Hill,Data Sci,False,False,False,False,2 years
Research Data Associate (Per Diem),NYU Langone Health,705.0,NY,New York,False,False,False,Research,False,175 years
Data Scientist,Simon Data,0.0,NY,New York,Data Sci,False,False,False,False,
Data Scientist (NYC),DonorsChoose.org,5.0,NY,New York,Data Sci,False,False,False,False,1-2 years
Data Scientist,Infomatics Corp,0.0,NY,Manhattan,Data Sci,False,False,False,False,8-10 years
Data Scientist,First Soft Solutions LLC,0.0,NY,New York,Data Sci,False,False,False,False,
