position,company,reviews,state,city,data scientist,data analyst,machine learning,research,data engineer,work experience
software engineer - infrastructure development,"egnyte, inc.",nan,ca,mountain view,False,False,False,False,False,
software development engineer,nokia,3372.0,ca,mountain view,False,False,False,False,False,4 years
"technical program manager, partner engineering, google ai",google,2474.0,ca,mountain view,False,False,False,False,False,5 years
"regulatory affairs manager, health",deepmind,nan,ca,mountain view,False,False,False,False,False,5 years
sr. member technical staff-machine learning(17275br),synopsys,183.0,ca,mountain view,False,False,True,False,False,
principal product manager (machine learning),logmein,43.0,ca,mountain view,False,False,True,False,False,
product marketing director,dremio,nan,ca,mountain view,False,False,False,False,False,
senior machine learning engineer,groundtruth,nan,ca,mountain view,False,False,True,False,False,
"software engineer, machine learning expert for planning and control",waymo,4.0,ca,mountain view,False,False,True,False,False,
executive dir or vp pharmaceutical r&d,alexza pharmaceuticals,4.0,ca,mountain view,False,False,False,False,False,
principal / senior / applied research scientist - computer vision and machine learning,jd.com,6.0,ca,mountain view,False,False,True,True,False,
senior user researcher (samsung health),samsung research america,5925.0,ca,mountain view,False,False,False,True,False,3 years
senior product designer (samsung health),samsung research america,5925.0,ca,mountain view,False,False,False,False,False,
senior smart contract & blockchain architect,deuro,nan,ca,mountain view,False,False,False,False,False,
senior user researcher (health),samsung research america,5925.0,ca,mountain view,False,False,False,True,False,3 years
user researcher,quora,nan,ca,mountain view,False,False,False,True,False,
senior software development engineer – search,"human longevity, inc.",3.0,ca,mountain view,False,False,False,False,False,
sr. software engineer-machine learning,synopsys,183.0,ca,mountain view,False,False,True,False,False,
senior software engineer - algorithms/ai - mountain view,datavisor,nan,ca,mountain view,False,False,False,False,False,
senior software engineer (search relevance/infra),coupang(tech),10.0,ca,mountain view,False,False,False,False,False,2 years
nan,nan,nan,nan,nan,False,False,False,False,False,
solutions architect / sales engineer,nokia,3372.0,ca,mountain view,False,False,False,False,False,
principal software engineer (search -machine learning),쿠팡,nan,ca,mountain view,False,False,True,False,False,
data science manager,quora,nan,ca,mountain view,True,False,False,False,False,
"director product management, research infrastructure",23andme,4.0,ca,mountain view,False,False,False,True,False,
principal/chief security scientist - ai security lab,jd.com,6.0,ca,mountain view,False,False,False,False,False,
"sales enablement, sr. manager",h2o.ai,nan,ca,mountain view,False,False,False,False,False,
senior software engineer,"viewray, inc.",nan,ca,mountain view,False,False,False,False,False,3-5 years
product designer,quora,nan,ca,mountain view,False,False,False,False,False,
senior software engineer (search relevance/infra),쿠팡,nan,ca,mountain view,False,False,False,False,False,2 years
technical marketing engineer - partnership program,nokia,3372.0,ca,mountain view,False,False,False,False,False,
senior client lead- technical,coupang,10.0,ca,mountain view,False,False,False,False,False,
senior software engineer - machine learning as a service,23andme,4.0,ca,mountain view,False,False,True,False,False,
content marketing manager/director,zingbox,nan,ca,mountain view,False,False,False,False,False,10 years
technical lead - machine learning,quora,nan,ca,mountain view,False,False,True,False,False,
software engineer - machine learning infrastructure,quora,nan,ca,mountain view,False,False,True,False,False,
"senior product manager, research tools",23andme,4.0,ca,mountain view,False,False,False,True,False,
full stack engineer,quora,nan,ca,mountain view,False,False,False,False,False,
sr. principal machine learning research engineer,symantec,950.0,ca,mountain view,False,False,True,True,False,0-3 years
product manager - personalization,quora,nan,ca,mountain view,False,False,False,False,False,
software engineer - machine learning,quora,nan,ca,mountain view,False,False,True,False,False,
senior qa automation engineer,dremio,nan,ca,mountain view,False,False,False,False,False,
product manager - ads,quora,nan,ca,mountain view,False,False,False,False,False,
senior software engineer- full stack,dremio,nan,ca,mountain view,False,False,False,False,False,
senior diags development engineer,nokia,3372.0,ca,mountain view,False,False,False,False,False,
senior machine learning engineer,jd.com,6.0,ca,mountain view,False,False,True,False,False,
digital marketing leader,h2o.ai,nan,ca,mountain view,False,False,False,False,False,10 years
product assurance manager,universities space research association,10.0,ca,mountain view,False,False,False,False,False,
test engineer (machine learning) with python or javascript,"globallogic, inc.",353.0,ca,mountain view,False,False,True,False,False,4-6 years
"software engineer, machine learning",moveworks.ai,nan,ca,mountain view,False,False,True,False,False,
community lead,dremio,nan,ca,mountain view,False,False,False,False,False,
account executives - us and emea,dremio,nan,ca,mountain view,False,False,False,False,False,
"senior financial analyst, research & development",23andme,4.0,ca,mountain view,False,False,False,True,False,5-7 years
sr. r&d engineer-machine learning,synopsys,183.0,ca,mountain view,False,False,True,False,False,
software engineer - machine learning,bloomreach,3.0,ca,mountain view,False,False,True,False,False,
administrative assistant,nokia,3372.0,ca,mountain view,False,False,False,False,False,5 years
uas traffic management data science / software engineer,leidos,525.0,ca,mountain view,True,False,False,False,False,
software engineer – genomics,"human longevity, inc.",3.0,ca,mountain view,False,False,False,False,False,
"technical program manager, x",google,2474.0,ca,mountain view,False,False,False,False,False,5 years
"senior / principal scientist, computational biology",23andme,4.0,ca,mountain view,False,False,False,False,False,
"embedded hardware engineer (wing), x",google,2474.0,ca,mountain view,False,False,False,False,False,5 years
machine learning engineer / ad,jd.com,6.0,ca,mountain view,False,False,True,False,False,
software engineer/research scientist for ads - computer vision,jd.com,6.0,ca,mountain view,False,False,False,True,False,
"principal scientist, chemistry",specific diagnostics,nan,ca,mountain view,False,False,False,False,False,5-10 years
software - machine learning research engineer - think tank team,samsung research america,5925.0,ca,mountain view,False,False,True,True,False,
senior data engineer,coursera,9.0,ca,mountain view,False,False,False,False,True,
"machine learning software engineer, research team",waymo,4.0,ca,mountain view,False,False,True,True,False,
causal inference and applied economics scientist / senior scientist / principal scientist,jd.com,6.0,ca,mountain view,False,False,False,False,False,2 years
"program manager forecasting lead, google express",google,2474.0,ca,mountain view,False,False,False,False,False,5 years
machine learning and data mining,"searchtech consulting, inc",nan,ca,mountain view,False,False,True,False,False,2 years
software engineer,honda research institute usa,nan,ca,mountain view,False,False,False,False,False,
senior machine learning engineer,deuro,nan,ca,mountain view,False,False,True,False,False,
machine learning software engineer,qeexo,nan,ca,mountain view,False,False,True,False,False,
user experience (ux) researcher,23andme,4.0,ca,mountain view,False,False,False,True,False,
program manager,jd.com,6.0,ca,mountain view,False,False,False,False,False,
nuage product marketing,nokia,3372.0,ca,mountain view,False,False,False,False,False,7-10 years
software engineer & prototyper - think tank team,samsung research america,5925.0,ca,mountain view,False,False,False,False,False,
product manager,dnanexus,nan,ca,mountain view,False,False,False,False,False,
sciences - signal processing & algorithms engineer - think tank team,samsung research america,5925.0,ca,mountain view,False,False,False,False,False,
solution architect,aera technology,nan,ca,mountain view,False,False,False,False,False,7 years
devops engineer,h2o.ai,nan,ca,mountain view,False,False,False,False,False,2-3 years
"data architect technical lead, ames",the aerospace corporation,82.0,ca,mountain view,False,False,False,False,False,10 years
build and release engineer,h2o.ai,nan,ca,mountain view,False,False,False,False,False,7 years
product manager,thermo fisher scientific,1879.0,ca,mountain view,False,False,False,False,False,
environmental engineer/scientist/chemist,locus technologies,2.0,ca,mountain view,False,False,False,False,False,0-6 years
senior operation research scientist,jd.com,6.0,ca,mountain view,False,False,False,True,False,
ai principal/director research scientist – natural language processing,samsung research america,5925.0,ca,mountain view,False,False,False,True,False,
social media manager,h2o.ai,nan,ca,mountain view,False,False,False,False,False,
speech research scientist/engineer,jd.com,6.0,ca,mountain view,False,False,False,True,False,
"technical program manager, ar platform",google,2474.0,ca,mountain view,False,False,False,False,False,4 years
"manufacturing technical program manager (loon), x",google,2474.0,ca,mountain view,False,False,False,False,False,5 years
population geneticist - ancestry research,23andme,4.0,ca,mountain view,False,False,False,True,False,
data scientist—research (ref # exec/rd_dat_nyc_6073),new york state office of the attorney general (oag),nan,ny,new york,True,False,False,True,False,
data scientist/pre sales engineer,celonis,nan,ny,new york,True,False,False,False,False,1-2 years
data analyst/research scientist,columbia university medical center,217.0,ny,new york,False,True,False,True,False,2-5 years
data scientist,fractalanalytics,nan,nj,jersey city,True,False,False,False,False,2-3 years
data scientist,blackboard insurance,nan,ny,new york,True,False,False,False,False,
data analyst / data scientist,defined clarity,nan,ny,new york,True,True,False,False,False,
staff data scientist,foursquare,7.0,ny,new york,True,False,False,False,False,
clinical data assistant - ipc,nyu langone health,705.0,ny,new york,False,False,False,False,False,
data analytics specialist,department of city planning,nan,ny,manhattan,False,True,False,False,False,
"data scientist, supply chain analytics",hellofresh,208.0,ny,new york,True,False,False,False,False,
"data scientist, analytics",freshly,7.0,ny,new york,True,False,False,False,False,
statistical analyst/data scientist (machine learning),medidata solutions,33.0,ny,new york,True,False,True,False,False,
data visualization data scientist,capital one,6318.0,ny,new york,True,False,False,False,False,
data scientist,prudential,2010.0,nj,newark,True,False,False,False,False,
data scientist (data science team),oppenheimerfunds,40.0,ny,new york,True,False,False,False,False,
data scientist,"j.crew group, inc.",760.0,ny,new york,True,False,False,False,False,6 years
quantitative analyst developer,axioma inc.,nan,ny,new york,False,False,False,False,False,4 years
image processing scientist,"topcon medical systems, inc.",nan,nj,oakland,False,False,False,False,False,5 years
sales engineer,gro intelligence,nan,ny,new york,False,False,False,False,False,2-3 years
"senior evaluation coordinator, new york city teens connection, bronx neighborhood health action center",dept of health/mental hygiene,8.0,ny,bronx,False,False,False,False,False,5 years
"director, data science",capital one,6318.0,ny,new york,True,False,False,False,False,8 years
clinical trial research analyst,memorial sloan kettering,703.0,ny,new york,False,False,False,True,False,2-4 years
data scientist,sweeten,nan,ny,new york,True,False,False,False,False,
data scientist,"edison software, inc.",nan,ny,new york,True,False,False,False,False,
senior quantitative analyst,td securities,108.0,ny,new york,False,False,False,False,False,2-3 years
"senior associate, data scientist/statistics -- financial services",kpmg,4491.0,ny,new york,True,False,False,False,False,
data scientist,organic,32.0,ny,new york,True,False,False,False,False,4 years
senior research analyst,new york university,699.0,ny,new york,False,False,False,True,False,3-5 years
grants manager - loh,nyu langone health,705.0,ny,new york,False,False,False,False,False,
jr data scientist,callière group,nan,ny,new york,True,False,False,False,False,
machine learning data scientist,morgan stanley,2694.0,ny,new york,True,False,True,False,False,5-10 years
data scientist,northwestern mutual life insurance company,2203.0,ny,new york,True,False,False,False,False,160 years
game data scientist,tilting point,nan,ny,new york,True,False,False,False,False,
data scientist,hanweck associates,nan,ny,new york,True,False,False,False,False,3 years
data scientist,parsec media,nan,ny,new york,True,False,False,False,False,2 years
data scientist - analytics,dosomething.org,5.0,ny,new york,True,False,False,False,False,2-3 years
junior data scientist,interactive brokers,24.0,ny,new york,True,False,False,False,False,
data scientist,gemological institute of america,84.0,ny,new york,True,False,False,False,False,
data scientist,capgemini,5718.0,ny,new york,True,False,False,False,False,
data scientist,shutterstock,39.0,ny,new york,True,False,False,False,False,
data scientist,rauxa,11.0,ny,new york,True,False,False,False,False,
data scientist,s&p global,605.0,ny,new york,True,False,False,False,False,
data scientist,sqad llc,nan,ny,new york,True,False,False,False,False,7-10 years
data scientist,wade & wendy,nan,ny,new york,True,False,False,False,False,
data scientist,aetna,3371.0,ny,new york,True,False,False,False,False,2-3 years
jr. data scientist,nyp/weill cornell medical center,1107.0,ny,new york,True,False,False,False,False,
data scientist,rent the runway,64.0,ny,new york,True,False,False,False,False,
data scientist i,grubhub,262.0,ny,new york,True,False,False,False,False,
data scientist,verizon,19883.0,ny,new york,True,False,False,False,False,
data scientist,trialspark,nan,ny,new york,True,False,False,False,False,
applied data scientist,aptus health,5.0,ny,new york,True,False,False,False,False,
customer data scientist,smartly,nan,ny,new york,True,False,False,False,False,
data scientist,605,nan,ny,new york,True,False,False,False,False,2 years
data scientist,dirty lemon beverages,nan,ny,new york,True,False,False,False,False,2-4 years
data scientist,thomas publishing company llc,5.0,ny,new york,True,False,False,False,False,2 years
data scientist,new york state office of the attorney general,40.0,ny,new york,True,False,False,False,False,
data & applied scientist,microsoft,4611.0,ny,new york,False,False,False,False,False,
data scientist,hearts and science,nan,ny,new york,True,False,False,False,False,1-3 years
data scientist,national debt relief,91.0,ny,new york,True,False,False,False,False,
data scientist,talent & acquisition llc,nan,ny,new york,True,False,False,False,False,
"data scientist, content business analysis",spotify,33.0,ny,new york,True,False,False,False,False,3 years
data scientist,"liberty lending, llc",nan,ny,new york,True,False,False,False,False,
data scientist,invesco,272.0,ny,new york,True,False,False,False,False,2-4 years
data scientist,custoria,nan,ny,new york,True,False,False,False,False,
"data scientist, modeling team",applecart,nan,ny,new york,True,False,False,False,False,2 years
"data scientist, analytics",venmo,3.0,ny,new york,True,False,False,False,False,
data scientist ii,comcast,11607.0,ny,new york,True,False,False,False,False,2-5 years
data scientist,neuberger berman,59.0,ny,new york,True,False,False,False,False,3 years
data scientist,transfix.io,nan,ny,new york,True,False,False,False,False,
data scientist,vettery,nan,ny,new york,True,False,False,False,False,
data scientist,fanduel,10.0,ny,new york,True,False,False,False,False,1-3 years
data scientist,datadog,4.0,ny,new york,True,False,False,False,False,
research data scientist,stevens institute of technology,220.0,nj,hoboken,True,False,False,True,False,
data scientist (nyc),"attorney general, office of the",2.0,ny,new york,True,False,False,False,False,
data scientist,schireson,nan,ny,new york,True,False,False,False,False,
"data scientist, customer operations",squarespace,19.0,ny,new york,True,False,False,False,False,
data scientist,komodo health,nan,ny,new york,True,False,False,False,False,
data scientist,integral ad science,5.0,ny,new york,True,False,False,False,False,
data scientist,t. rowe price,307.0,ny,new york,True,False,False,False,False,
data scientist,"bombfell, inc.",nan,ny,new york,True,False,False,False,False,
"data scientist, machine learning & ai",etsy,31.0,ny,brooklyn,True,False,True,False,False,
policy analyst (data scientist),the university of chicago,368.0,ny,new york,True,False,False,False,False,
data scientist,annalect,7.0,ny,new york,True,False,False,False,False,
data scientist,tapestry,25.0,ny,new york,True,False,False,False,False,
pmc: data scientist,penske media corp.,3.0,ny,new york,True,False,False,False,False,
product data scientist,prometheus global media,6.0,ny,new york,True,False,False,False,False,
data scientist,reorg research,nan,ny,new york,True,False,False,False,False,
data scientist,7park data,nan,ny,new york,True,False,False,False,False,
data scientist - avp,citi,14088.0,ny,new york,True,False,False,False,False,
data scientist,ipsos north america,333.0,ny,new york,True,False,False,False,False,
data scientist,conde nast,241.0,ny,new york,True,False,False,False,False,
"data scientist, markets research",spotify,33.0,ny,new york,True,False,False,True,False,3-5 years
data scientist,intent media,2.0,ny,new york,True,False,False,False,False,
data scientist,itl usa,10251.0,ny,new york,True,False,False,False,False,7 years
staff data scientist,bluecore,3.0,ny,new york,True,False,False,False,False,
data scientist,morgan stanley,2694.0,ny,new york,True,False,False,False,False,
risk analyst / data scientist,bread finance,nan,ny,new york,True,False,False,False,False,0-2 years
data scientist,alphasights: engineering,nan,ny,new york,True,False,False,False,False,
data intelligence - research & development scientist,goldman sachs,1148.0,ny,new york,False,False,False,True,False,
data scientist,oath inc,5.0,ny,new york,True,False,False,False,False,
data scientist,adtheorent,2.0,ny,new york,True,False,False,False,False,
data scientist,fractal analytics,22.0,nj,jersey city,True,False,False,False,False,2-3 years
software developer / data scientist,"skoop analytics, inc.",nan,ny,new york,True,False,False,False,False,2 years
data scientist,"two sigma investments, llc.",7.0,ny,new york,True,False,False,False,False,
customer facing data scientist,datarobot,2.0,ny,new york,True,False,False,False,False,
data scientist,sgs,438.0,nj,rutherford,True,False,False,False,False,
data scientist,interactive brokers,24.0,ny,new york,True,False,False,False,False,
data scientist,bed bath & beyond,4677.0,nj,union,True,False,False,False,False,5 years
data scientist,sapient global markets,39.0,ny,new york,True,False,False,False,False,
data scientist - journey analytics,mckinsey & company,385.0,ny,new york,True,False,False,False,False,
data scientist,3q digital,9.0,ny,new york,True,False,False,False,False,
machine / learning data scientist,big mirror labs,nan,ny,new york,True,False,False,False,False,
data scientist,alliancebernstein,61.0,ny,new york,True,False,False,False,False,
lead data scientist,fareportal inc.,116.0,ny,new york,True,False,False,False,False,10 years
data scientist - bomoda,weber shandwick,101.0,ny,new york,True,False,False,False,False,2-5 years
"people research scientist, people analytics",facebook,366.0,ny,new york,False,False,False,True,False,
data scientist,elsevier,476.0,ny,new york,True,False,False,False,False,130 years
"data scientist, analytics",etsy,31.0,ny,brooklyn,True,False,False,False,False,
"data scientist/quantitative analyst intern, summer 2018",google,2473.0,ny,new york,True,False,False,False,False,
data scientist,sartorius corporation,3.0,ny,new york,True,False,False,False,False,
data scientist,rockstar new york,nan,ny,new york,True,False,False,False,False,
data scientist,thoughtmatrix,nan,ny,new york,True,False,False,False,False,
data scientist,daugherty new york,29.0,ny,new york,True,False,False,False,False,
data scientist,placeiq,7.0,ny,new york,True,False,False,False,False,
"data scientist, analytics",facebook,366.0,ny,new york,True,False,False,False,False,
data scientist and machine learning researcher,american express,5653.0,ny,new york,True,False,True,True,False,
data scientist,viome,nan,ny,new york,True,False,False,False,False,
data scientist (product),spotify,33.0,ny,new york,True,False,False,False,False,
data scientist,buzzfeed,30.0,ny,new york,True,False,False,False,False,
applied scientist,amazon.com,25883.0,ny,new york,False,False,False,False,False,
"data scientist, premium analytics",spotify,33.0,ny,new york,True,False,False,False,False,3-5 years
data scientist,cbre,2058.0,ny,new york,True,False,False,False,False,2-3 years
data scientist- ads,buzzfeed,30.0,ny,new york,True,False,False,False,False,
data scientist,businesses united technologies corp. headquarters,831.0,ny,new york,True,False,False,False,False,
consumer finance - decision and data scientist - analyst/associate - new york city,goldman sachs,1148.0,ny,new york,True,False,False,False,False,
experienced data scientist,dataiku,nan,ny,new york,True,False,False,False,False,
nyl post grad internship: data scientist/statistician,new york life insurance co,1677.0,ny,new york,True,False,False,False,False,170 years
bioinformatics scientist / data scientist,projectline,nan,ny,new york,True,False,False,False,False,5 years
genomic data scientist,medidata solutions,33.0,ny,new york,True,False,False,False,False,
data science - data scientist - new york,capgemini,5718.0,nj,jersey city,True,False,False,False,False,3 years
image data scientist,merck,2986.0,nj,rahway,True,False,False,False,False,
"applied scientist, catalog item relationships",amazon.com,25883.0,ny,new york,False,False,False,False,False,
behavioral scientist,mry,6.0,ny,new york,False,False,False,False,False,
business/data analysis,talent management solutions,nan,ny,new york,False,True,False,False,False,5-7 years
"data scientist, analytics",triplelift,nan,ny,new york,True,False,False,False,False,
data scientist - private bank,morgan stanley,2694.0,ny,new york,True,False,False,False,False,4-6 years
sr data scientist,amazon.com,25883.0,ny,new york,True,False,False,False,False,
"data scientist - portfolio management strategy and analytics-new york, ny",credibly,3.0,ny,new york,True,False,False,False,False,2 years
data scientist,verra mobility,28.0,nj,jersey city,True,False,False,False,False,
data scientist / sr strategic analyst,memorial sloan kettering,703.0,ny,new york,True,False,False,False,False,30 years
data scientist/engineer,outfront media,108.0,ny,new york,True,False,False,False,False,
senior data scientist,rockets of awesome,nan,ny,new york,True,False,False,False,False,
data scientist,the new york times,197.0,ny,new york,True,False,False,False,False,
data scientist - investment bank,ubs,1574.0,ny,new york,True,False,False,False,False,
data scientist with credit risk experience,synechron,199.0,ny,new york,True,False,False,False,False,
assistant research scientist,"research foundation for mental hygiene, inc.",nan,ny,new york,False,False,False,True,False,
research data associate,nyu langone health,705.0,ny,new york,False,False,False,True,False,175 years
personal financial management - decision and data scientist - associate/vice president- new york city,goldman sachs,1148.0,ny,new york,True,False,False,False,False,
data analyst,department of finance,108.0,ny,manhattan,False,True,False,False,False,
associate data scientist,aerofarms,7.0,nj,newark,True,False,False,False,False,
field data scientist,forcepoint,90.0,ny,new york,True,False,False,False,False,
applied data scientist in infrastructure,jp morgan chase,20319.0,nj,jersey city,True,False,False,False,False,
applied scientist- ai,amazon.com,25883.0,ny,new york,False,False,False,False,False,
data scientist - marketing,hellofresh,208.0,ny,new york,True,False,False,False,False,1-2 years
"data scientist, group benefits and middle market p&c",the hartford,1391.0,ny,new york,True,False,False,False,False,18 years
ai scientist - new york,benevolentai,nan,ny,new york,False,False,False,False,False,
"gir, data strategy, analyst/associate - new york",goldman sachs,1148.0,ny,new york,False,False,False,False,False,
data scientist analyst jg18,aig,2611.0,ny,new york,True,False,False,False,False,1-2 years
clinical data scientist,becton dickinson & company,893.0,nj,murray hill,True,False,False,False,False,2 years
data scientist,nielsen,1918.0,ny,new york,True,False,False,False,False,
"research position (various levels), systems biology",simons foundation,4.0,ny,new york,False,False,False,True,False,
quantitative corporate finance analyst,global atlantic financial group,9.0,ny,new york,False,False,False,False,False,1-2 years
"associate director, data & analysis",digitaslbi,151.0,ny,new york,False,False,False,False,False,
"associate scientist ii, synthesis","genewiz, inc.",29.0,nj,south plainfield,False,False,False,False,False,
"associate, client success",conversion logic,nan,ny,new york,False,False,False,False,False,
senior software engineer - data,squarespace,19.0,ny,new york,False,False,False,False,False,
senior grants specialist,nyu langone health,705.0,ny,new york,False,False,False,False,False,175 years
sales strategy associate,oscar insurance,19.0,ny,new york,False,False,False,False,False,
assistant administrator,albert einstein college of medicine,143.0,ny,bronx,False,False,False,False,False,3-5 years
statistical programmer analyst,columbia university,749.0,ny,new york,False,False,False,False,False,
tech lead,r/ga,15.0,ny,new york,False,False,False,False,False,
"director, financial services - data scientist",kpmg,4491.0,ny,new york,True,False,False,False,False,
predictive modeling analyst,marsh,182.0,ny,new york,False,False,False,False,False,
predictive modeling analyst,oliver wyman,537.0,ny,new york,False,False,False,False,False,
junior account manager (e-commerce focus),envision horizons,nan,ny,new york,False,False,False,False,False,1-2 years
director of data,tbwa\worldhealth,6.0,ny,new york,False,False,False,False,False,6-10 years
computer vision & machine learning engineer,park assist llc,nan,ny,new york,False,False,True,False,False,
senior data engineer,adaptive management,2.0,ny,new york,False,False,False,False,True,
machine learning infrastructure engineer,spotify,33.0,ny,new york,False,False,True,False,False,
bell labs -data analytics and machine learning,nokia,3372.0,nj,murray hill,False,True,True,False,False,
quantitative research analyst,morningstar,129.0,ny,new york,False,False,False,True,False,
assistant registrar,rutgers university,586.0,nj,newark,False,False,False,False,False,
mgr/sr mgr-model risk management - data scientist,american express,5653.0,ny,new york,True,False,False,False,False,
senior quantitative analyst,bank of america,21942.0,ny,new york,False,False,False,False,False,10 years
"manager, business & data analysis - business intelligence",siriusxm,155.0,ny,new york,False,True,False,False,False,7 years
market research analyst,skim,nan,nj,hoboken,False,False,False,True,False,35 years
"azure data scientist, senior associate",kpmg,4491.0,ny,new york,True,False,False,False,False,
iot intern (computer science/electrical engineering),delos,8.0,ny,new york,False,False,False,False,False,
"software engineer (python, data platform)",explore group inc,nan,ny,new york,False,False,False,False,False,
research technician,columbia university medical center,217.0,ny,new york,False,False,False,True,False,
research assistant,columbia university,749.0,ny,new york,False,False,False,True,False,
head of creator marketplace intelligence,spotify,33.0,ny,new york,False,False,False,False,False,
"gsam, fixed income, distressed research analyst - vice president",goldman sachs,1148.0,ny,new york,False,False,False,True,False,3 years
global research summer analyst program 2019,bank of america,21942.0,ny,new york,False,False,False,True,False,
vp - machine learning engineer - center of excellence,jp morgan chase,20319.0,ny,new york,False,False,True,False,False,
"medical communications specialist, bureau of public health training",dept of health/mental hygiene,8.0,ny,queens,False,False,False,False,False,
bioinformatics engineer - new york,benevolentai,nan,ny,new york,False,False,False,False,False,3 years
big data sw engineer,kpmg,4491.0,ny,new york,False,False,False,False,False,
lead analyst-solutions development,nyu langone health,705.0,ny,new york,False,False,False,False,False,175 years
"specialist - healthcare analytics & delivery, new ventures",mckinsey & company,385.0,ny,new york,False,False,False,False,False,
senior research analyst,the new school,111.0,ny,new york,False,False,False,True,False,
"research engineer, ai (university grad)",facebook,366.0,ny,new york,False,False,False,True,False,
research associate - in vivo pharmacology,eli lilly,1194.0,ny,new york,False,False,False,True,False,2 years
sr. research analyst,twentieth television,5.0,ny,new york,False,False,False,True,False,
junior statistical programmer,everest clinical research,3.0,nj,little falls,False,False,False,False,False,
data engineer,averity,nan,ny,new york,False,False,False,False,True,
senior data science engineer,getty images,92.0,ny,new york,True,False,False,False,False,2-3 years
sr. financial analyst,nyu langone health,705.0,ny,new york,False,False,False,False,False,175 years
environmental scientist ii,matrix new world engineering,2.0,nj,florham park,False,False,False,False,False,3-5 years
research scientist/senior research scientist,the college board,114.0,ny,new york,False,False,False,True,False,
equity research analyst (biotech),robert w. baird,43.0,ny,new york,False,False,False,True,False,1-3 years
senior quantitative analyst,vichara,nan,ny,new york,False,False,False,False,False,5 years
"technical support specialist, biotech",histowiz,2.0,ny,brooklyn,False,False,False,False,False,
"compliance officer - healthcare analytics, new ventures",mckinsey & company,385.0,ny,new york,False,False,False,False,False,
commodity markets research analyst,act commodities,nan,ny,new york,False,False,False,True,False,1-3 years
field technician-environmental compliance,hdr,239.0,ny,new york,False,False,False,False,False,
neuroscience research specialist,weill cornell medicine,456.0,ny,new york,False,False,False,True,False,
data quality/cde analysis lead,rbc,2763.0,nj,jersey city,False,False,False,False,False,
equity research - reits analyst/associate,morgan stanley,2694.0,ny,new york,False,False,False,True,False,2-4 years
financial project analyst (real estate development and facilities),nyu langone health,705.0,ny,new york,False,False,False,False,False,
"vp, business intelligence",r/ga,15.0,ny,new york,False,False,False,False,False,
bioinformatics scientist,"genewiz, inc.",nan,nj,south plainfield,False,False,False,False,False,1-3 years
"associate director, data science (2018030)",annalect,7.0,ny,new york,True,False,False,False,False,3-6 years
senior research analyst,insider inc.,nan,ny,new york,False,False,False,True,False,4-7 years
translational core administrator,albert einstein college of medicine,143.0,ny,bronx,False,False,False,False,False,5 years
qa engineer,schireson,nan,ny,new york,False,False,False,False,False,3~5 years
fgp senior billing rep (35),nyu langone health,705.0,ny,new york,False,False,False,False,False,
equity manager research analyst,citi,14088.0,ny,new york,False,False,False,True,False,
quantitative analyst,credit suisse,1189.0,ny,new york,False,False,False,False,False,3-5 years
"software engineer, machine learning",twitter,56.0,ny,new york,False,False,True,False,False,
"manager, data scientist (ml/nlp) -- financial services",kpmg,4491.0,ny,new york,True,False,False,False,False,
"analytics expert - journey analytics, new ventures",mckinsey & company,385.0,ny,new york,False,False,False,False,False,
cib data analytics – program execution associate,jp morgan chase,20319.0,ny,new york,False,True,False,False,False,
senior manager data scientist,capital one,6318.0,ny,new york,True,False,False,False,False,6 years
manager of analytics - data scientist,network esc,nan,nj,troy hills,True,False,False,False,False,2 years
"instagram - software engineer, machine learning",facebook,366.0,ny,new york,False,False,True,False,False,
decision scientist - associate - cib treasury services,jp morgan chase,20319.0,ny,new york,False,False,False,False,False,
environmental scientist/geologist/engineer,gei consultants inc,16.0,nj,bloomfield,False,False,False,False,False,50 years
deputy director for child welfare reporting,nyc administration for children's services,159.0,ny,manhattan,False,False,False,False,False,
"azure data scientist, manager",kpmg,4491.0,ny,new york,True,False,False,False,False,
"lead data science instructor, principal data scientist",galvanize,10.0,ny,new york,True,False,False,False,False,
quantitative analyst - equity derivatives,ubs,1574.0,ny,new york,False,False,False,False,False,
junior research and development analyst,construction realty services group,4.0,ny,lynbrook,False,False,False,True,False,
quality control scientist,wittaff inc.,nan,nj,allendale,False,False,False,False,False,8 years
environmental scientist,nv5,7.0,nj,parsippany,False,False,False,False,False,2-3 years
electron microscopy technician,weill cornell medicine,456.0,ny,new york,False,False,False,False,False,
cyber analyst,uhy llp,25.0,ny,new york,False,False,False,False,False,
"contract, accounts payable associate (new york)",buzzfeed,30.0,ny,new york,False,False,False,False,False,
"data engineering manager, analytics (instagram)",facebook,366.0,ny,new york,False,False,False,False,True,
"global manager, data integration",zx ventures,nan,ny,new york,False,False,False,False,False,
fixed income research analyst,intercontinental exchange,57.0,ny,new york,False,False,False,True,False,
electroneurodiagnostic technologist ii-bv,nyu langone health,705.0,ny,new york,False,False,False,False,False,175 years
sr operations analyst,nyu langone health,705.0,ny,new york,False,False,False,False,False,
facility budget research analyst,metropolitan transportation authority,752.0,ny,manhattan,False,False,False,True,False,
serve jersey city - community research analyst,americorps,1984.0,ny,new york,False,False,False,True,False,
machine learning engineer,pager,nan,ny,new york,False,False,True,False,False,
financial controller,dataiku,nan,ny,new york,False,False,False,False,False,
technical recruiter,square,52.0,ny,new york,False,False,False,False,False,2 years
data scientist,bonobos,15.0,ny,new york,True,False,False,False,False,
"analyst, data analytics",slack,6.0,ny,new york,False,True,False,False,False,
