,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,year
5418,0.556,0.45,2,-6.178,1,0.0283,0.267,0.0,0.307,0.232,117.41,3ZB2hWPL1Xz0qs4VNhLpEa,260907,4,1,1996
5419,0.477,0.565,9,-6.286,1,0.0269,0.286,1.79e-06,0.178,0.183,139.145,4CdYbtfG61pKw1POesTVhZ,313987,4,1,1996
5420,0.46,0.945,4,-5.026,1,0.0716,0.0015,3.9e-05,0.235,0.534,132.245,4tGwOiqAQuBCnUvrF2gsCH,270747,4,1,1996
5421,0.526,0.603,5,-7.851,1,0.0324,0.0341,1.74e-05,0.128,0.231,72.609,0TptspWRpSbw400oEFfbuM,319307,4,1,1996
5422,0.282,0.627,2,-5.944,1,0.03,0.171,0.000697,0.149,0.0644,147.331,1ycGJb66lwoxVveQyapUGt,280280,4,1,1996
5423,0.536,0.615,2,-6.074,1,0.0647,0.276,0.0,0.307,0.656,62.174,1sopV8EPqEzfSoQkN9EwyJ,167427,4,1,1996
5424,0.322,0.957,7,-3.798,1,0.0542,0.00917,0.0,0.35,0.533,166.365,3X5QV51sJPckdqZLvN6SPg,252080,4,1,1996
5425,0.34,0.456,0,-17.295,1,0.0403,0.755,0.173,0.151,0.299,99.484,7FvQBADbGT3qgjbGl6icRp,411627,4,1,1979
5426,0.509,0.311,8,-19.254,1,0.0424,0.927,0.324,0.0719,0.258,132.053,6y7jqkRyKwK42B94iQvQPn,377440,4,1,1979
5427,0.374,0.341,6,-18.846,0,0.0316,0.959,0.949,0.134,0.372,103.473,51JSsY28BOaEqdF3K413JG,288333,3,1,1979
5428,0.495,0.565,2,-15.573,1,0.0441,0.411,0.0351,0.065,0.756,137.589,3XZ4WpwjcdTgKq1UyScBeo,250640,4,1,1979
5429,0.325,0.366,7,-16.671,1,0.0436,0.821,0.0732,0.295,0.192,153.068,3aJih5Gw54uC91hnyPbIUp,779307,4,1,1979
5430,0.468,0.637,10,-8.715,1,0.0582,0.0497,0.000972,0.432,0.668,74.973,2n6P1zGUROAwZbpKbd70uD,185000,4,1,2020
5431,0.27,0.823,0,-8.477,1,0.127,0.163,0.0,0.274,0.514,86.434,3yWQAHRKOnvDtiAcEUcpiO,202093,1,1,2020
5432,0.354,0.862,8,-4.075,1,0.0311,0.0329,0.752,0.1,0.284,100.519,0dQ5iFoHh8CHRZRARmZTWe,421877,1,1,1997
5433,0.399,0.647,7,-6.137,0,0.0277,0.212,0.85,0.173,0.327,122.285,6DyS9beqUQiVIC0Bvm1k0j,443312,4,1,1997
5434,0.328,0.433,7,-7.761,0,0.0291,0.626,0.0199,0.1,0.0966,84.931,2DOJRXDOuGM8Bj3B3eS6WZ,435275,4,1,1997
5435,0.341,0.947,8,-4.313,1,0.0479,0.0211,0.807,0.104,0.388,114.686,05LyBJOHMxqDnq0I7Wqzwd,412011,4,1,1997
5436,0.32,0.42,5,-6.812,1,0.0303,0.391,0.059,0.0909,0.122,83.786,7mRfinpnpq1PmEg5PdsCvy,377760,4,1,1997
5437,0.417,0.546,11,-6.357,0,0.0292,0.42,0.114,0.0748,0.188,101.184,6tD1qBtVGGiniIC39H59Pe,305131,4,1,1997
5438,0.389,0.758,7,-4.878,0,0.0296,0.281,0.621,0.0701,0.231,122.362,3ZnQqJNu6AjWs8fTsFNIzM,470773,4,1,1997
5439,0.27,0.942,5,-4.232,0,0.0735,0.172,0.647,0.319,0.381,162.53,53uc8fyzA9TaNEGRs9YdvN,311723,3,1,1997
5440,0.384,0.699,8,-6.402,1,0.0268,0.136,0.000319,0.119,0.334,129.052,5e9IxDsBxbUQO2Itqso6Np,500917,4,1,1997
5441,0.297,0.91,2,-3.613,0,0.052,0.0746,0.000466,0.274,0.657,168.906,2jGP2M1PMrGkGYw6dV4pr1,273269,4,1,1997
5442,0.73,0.542,1,-6.215,1,0.0275,0.131,0.00209,0.0636,0.401,101.486,23wlwjsbg4Iv7MmQ0dV1ZK,364800,4,1,2019
5443,0.571,0.437,10,-12.165,0,0.0341,0.353,0.44,0.258,0.391,92.981,3Zq83gD0hbpZup6jND8k6B,310653,4,1,2019
5444,0.776,0.434,1,-8.977,1,0.0311,0.102,0.201,0.103,0.361,122.197,0VIHSGjdRQAbxRHMYQvHqg,513440,1,1,2019
5445,0.768,0.676,11,-8.451,0,0.0523,0.319,0.71,0.169,0.681,93.595,5eFBsCZekfbOmGHc1dFeWt,243973,3,1,2019
5446,0.389,0.541,1,-17.096,1,0.0379,0.852,0.934,0.708,0.382,91.862,31H2iO9BrPj28Ck6Gygr1h,690533,4,1,2020
5447,0.362,0.231,11,-21.06,0,0.0356,0.9,0.89,0.12,0.346,132.067,59HE2iiV2xLdfm2qE5GI2f,304493,4,1,2020
5448,0.249,0.167,1,-14.944,1,0.035,0.95,0.811,0.12,0.0448,44.01,4LEjym6c6QCvFVMrRGObEH,370356,4,1,2020
5449,0.468,0.109,1,-15.696,1,0.0421,0.973,0.8,0.12,0.132,109.744,7ui7HI12OJNvT6BWk4SKgx,448187,3,1,2020
5450,0.712,0.153,0,-19.623,1,0.047,0.948,0.91,0.119,0.531,125.621,0snxqeh11yUgEsln8jjA6V,273526,4,1,2020
5451,0.396,0.00952,7,-17.021,0,0.046,0.978,0.00285,0.242,0.338,72.628,7kBCxh8r8UU8mfPAXYSVpI,70093,4,1,2020
5452,0.306,0.122,1,-16.141,1,0.0384,0.987,0.89,0.102,0.128,179.698,40TQwZAddqDA6eus1NHetq,281036,4,1,2020
5453,0.456,0.0524,5,-20.488,0,0.0431,0.905,0.0229,0.081,0.301,90.542,2luSoNfVqXtGEQIlNm8zHI,635074,4,1,2020
5454,0.549,0.186,9,-14.788,0,0.074,0.978,0.888,0.0881,0.22,89.628,2tDho4BEl0Ibsjc9eeqcvE,264846,4,1,2020
5455,0.509,0.131,2,-21.713,0,0.0384,0.924,0.66,0.0971,0.0592,111.474,3hLBRDFefCl33loGvs6Cx8,319040,4,1,2020
5456,0.521,0.116,0,-16.596,1,0.0327,0.856,0.000251,0.125,0.344,104.058,404nd9n3aPnjsBwmjoJ35i,232120,4,1,2020
5457,0.486,0.18,11,-15.448,0,0.0284,0.912,0.00469,0.109,0.232,86.909,0ATJPV3rcLuDTvkm7n2T5L,253320,4,1,2020
5458,0.531,0.106,3,-17.276,1,0.051,0.854,2.73e-05,0.104,0.187,88.394,2vGHIkLNff0u3S1uE5xboh,217200,4,1,2020
5459,0.376,0.0912,5,-16.277,1,0.0478,0.973,0.00972,0.0754,0.113,73.281,6E9YY7r7jdQl6tC96flNct,321013,3,1,2020
5460,0.322,0.0665,0,-18.733,1,0.0388,0.992,0.0135,0.0908,0.132,182.796,0cEuLuh6SbPKW4vcNCa2UV,216910,3,1,2020
5461,0.626,0.292,7,-15.602,1,0.0303,0.887,0.767,0.0821,0.4,108.035,6KyPwf7dQRCaL83SY3lAar,321647,4,1,2020
5462,0.584,0.18,8,-14.929,0,0.0336,0.955,0.877,0.239,0.192,123.465,1zY6dR0pulnCXbuXGhuXAi,335702,4,1,2020
5463,0.711,0.221,5,-12.695,1,0.0311,0.982,0.884,0.111,0.308,131.934,2LRWUMdBbogFOet0fUHCus,249228,4,1,2020
5464,0.478,0.275,2,-12.452,0,0.0312,0.772,0.108,0.0921,0.131,128.893,27imFPxgpf2lFYl7aAmZyF,433853,4,1,2020
5465,0.495,0.379,2,-17.776,0,0.0435,0.815,0.217,0.133,0.366,80.668,4KzuWozbudzoc8baUr1prX,276933,4,1,2020
5466,0.375,0.283,0,-15.13,1,0.0433,0.841,0.00448,0.251,0.382,179.181,0wZgARA9P6litDo45pxIBC,327475,3,1,2020
5467,0.524,0.433,8,-14.772,1,0.0369,0.65,0.905,0.108,0.607,114.462,2adPbY6fgEV7n0a95awpFw,276018,5,1,2020
5468,0.585,0.443,2,-13.196,1,0.0669,0.526,0.0526,0.0512,0.574,94.759,0bfhwhqVl1QSniFqdJSdmu,309152,4,1,2020
5469,0.473,0.426,7,-12.538,0,0.0334,0.237,0.0752,0.139,0.334,83.015,54THwUKoyCZdqXwlO6titQ,368307,1,1,2020
5470,0.529,0.342,5,-13.981,1,0.0344,0.759,0.175,0.751,0.548,94.598,72S60HtgWt9wEAVOKoqTue,667947,4,1,2020
5471,0.45,0.481,5,-10.757,1,0.0322,0.574,0.00644,0.128,0.317,109.245,5uuz2eAtJ7K1lcufcLm9jQ,317266,4,1,2020
5472,0.295,0.277,8,-20.088,1,0.0354,0.912,0.875,0.697,0.262,82.654,0AjmPIkn70O7aDCVk8tW1J,495640,4,1,2020
5473,0.553,0.092,5,-18.821,0,0.0571,0.977,0.908,0.1,0.149,121.095,1mtxPb8BOXpoZ5SIIuwhvg,292017,4,1,2020
5474,0.381,0.153,7,-16.479,0,0.029,0.926,0.926,0.149,0.06,95.594,1f5UnTdSEg4KuzVLsVj6Eq,416826,4,1,2020
5475,0.386,0.149,8,-22.655,1,0.0364,0.957,0.875,0.699,0.0824,77.627,1XOLckUQ2wM9QVXxpwzMmH,450788,4,1,2020
5476,0.21,0.991,1,-3.493,1,0.189,0.000266,0.00943,0.812,0.0953,119.491,1APTm5jwRsLDcnmVo21SdE,376800,4,1,2009
5477,0.369,0.996,11,-3.307,1,0.245,0.0364,0.000234,0.949,0.308,139.63,3Dogfv2ZWlYe1arm2lbeoK,237320,4,1,2009
5478,0.312,0.991,4,-4.281,1,0.0742,0.0116,5.44e-06,0.389,0.522,125.021,6lJMn7ntRxretsgRiWvXpt,234640,4,1,2009
5479,0.273,0.733,5,-5.226,1,0.0411,0.024,0.000134,0.267,0.445,167.895,3IUJgy8MiWqHtl9UsEE4YB,302053,4,1,2009
5480,0.14,0.996,2,-3.325,1,0.159,0.0078,0.0,0.952,0.341,193.826,5F23cO0eQiO75Gzcs0pZIr,213120,4,1,2009
5481,0.133,0.991,3,-3.132,1,0.204,0.000885,0.000492,0.301,0.192,186.211,6xjS7Q6DQYjF5GqU7UO6v3,183773,4,1,2009
5482,0.214,0.999,11,-2.201,1,0.194,0.0016,0.000564,0.92,0.251,150.318,3MKD0DnloNkwVcMj95obh5,124960,4,1,2009
5483,0.397,0.0933,11,-21.009,0,0.0406,0.868,0.000323,0.0846,0.215,97.643,2fB6Zk18DylSeMMFU7IauV,254981,4,1,2019
5484,0.399,0.48,10,-14.966,0,0.0379,0.248,0.847,0.208,0.644,150.601,2QigSNiu7lGD1awKw9EeyG,294348,4,1,2021
5485,0.461,0.127,10,-17.499,0,0.0478,0.964,0.798,0.117,0.375,83.18,1jllb4mImtN8d9qzAFbWGc,380839,4,1,2021
5486,0.444,0.316,6,-14.307,1,0.0335,0.917,0.000539,0.122,0.498,104.268,2xLpCddEYllQHVD4uU9J0b,268251,4,1,2021
5487,0.545,0.331,5,-11.641,1,0.0442,0.986,0.923,0.0911,0.277,119.903,4FlPrjvdCqg6gXgHxR0Exe,321489,4,1,2021
5488,0.261,0.361,0,-12.369,1,0.033,0.741,0.465,0.113,0.253,99.887,7JwWRSCw7H1Ia4cTKDOJJe,171572,4,1,2021
5489,0.382,0.18,5,-18.239,1,0.0451,0.993,0.885,0.0654,0.532,172.609,6kGv4hE8RrMxBBJWNkk65E,347664,1,1,2021
5490,0.518,0.0997,5,-23.833,1,0.0622,0.924,0.844,0.113,0.176,125.653,0hkhcN9aNeHvArWLkgaBk3,322456,3,1,2021
5491,0.46,0.185,1,-17.877,0,0.035,0.94,0.935,0.095,0.169,120.127,2CZCQhQErYqNFNW0HHXfv8,326922,4,1,2021
5492,0.597,0.419,7,-10.158,1,0.0483,0.674,0.0346,0.0961,0.369,111.142,5dQdvpcVPPW5wZ7uT8QDqQ,357695,4,1,2021
5493,0.477,0.704,8,-8.951,1,0.0423,0.621,0.391,0.226,0.608,127.836,4Jj0KKKM6K3ySffukfATTK,357329,4,1,2021
5494,0.673,0.196,5,-14.704,1,0.041,0.98,0.886,0.104,0.482,115.978,6VB049aiyb38o8tTbpLeAW,194717,4,1,2021
5495,0.478,0.388,2,-13.146,0,0.029,0.848,0.822,0.426,0.419,97.359,2deBNcgYGtLh6jJL05eMve,205787,3,1,2011
5496,0.297,0.514,2,-12.967,0,0.037,0.824,0.875,0.19,0.292,140.867,7Be6z8YTjIAIM3DsdHVZ7w,208067,4,1,2011
5497,0.365,0.515,9,-13.921,0,0.0437,0.879,0.809,0.101,0.15,127.802,4PGztlHI67RNkRoSI1J7Cu,239000,5,1,2011
5498,0.25,0.225,7,-18.796,0,0.0398,0.97,0.796,0.138,0.102,62.539,4C5BYQVTHDBL5LFwHGLLwi,199120,3,1,2011
5499,0.313,0.637,0,-13.25,1,0.0397,0.315,0.947,0.135,0.297,113.439,4orRqw62SKF40Pr3nvJRtD,309507,1,1,2011
5500,0.695,0.178,5,-15.743,0,0.0346,0.875,0.000196,0.0929,0.486,130.415,7BEzVZBXFaDamPKZka7aYm,167227,4,1,2021
5501,0.426,0.197,2,-15.488,1,0.0598,0.989,0.947,0.117,0.218,133.169,0CEymcGC7cpni2NEzscLiX,147268,4,1,2021
5502,0.289,0.365,7,-9.136,1,0.0312,0.94,0.592,0.107,0.0937,135.358,4GG38TcM3uQk9cVKCqcCi5,293633,4,1,2021
5503,0.628,0.361,7,-9.338,0,0.0334,0.803,0.718,0.175,0.322,116.391,2QJnrO9YLyzVcYOuLbkVZ8,428680,4,1,2021
5504,0.497,0.213,3,-12.569,0,0.045,0.894,0.0,0.129,0.383,135.705,6Cv7glqJ9h7Uq9rXXqZmhG,250707,4,1,2021
5505,0.164,0.198,11,-14.062,0,0.0342,0.919,0.000652,0.405,0.0968,170.207,5yC6LDjkDGIpysu1BK3gaZ,295800,5,1,2021
5506,0.47,0.446,8,-12.842,0,0.0315,0.705,0.439,0.18,0.487,107.248,1TDEFfKYSs5LoaKwC0N85g,192107,1,1,2021
5507,0.53,0.289,8,-14.42,1,0.0309,0.938,0.103,0.102,0.668,156.813,0VFQoLwjX4QXMEeSCdDIZe,200000,4,1,2021
5508,0.739,0.199,5,-11.763,1,0.028,0.88,1.27e-05,0.0591,0.628,88.467,68uy34XLDkuhBufIJ9pGdd,186160,4,1,2021
5509,0.445,0.142,9,-16.244,0,0.0479,0.96,0.000431,0.143,0.344,85.785,32VrybGswQKWduIACw6RRq,253707,5,1,2021
5510,0.45,0.25,0,-8.333,1,0.096,0.909,0.0,0.131,0.377,82.108,5HiNuzfA9iMphVzo5WdMw9,187693,4,1,2021
5511,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,1UQqIVfxek303WzsuxXalr,182533,3,1,2021
5512,0.44,0.0302,0,-18.564,0,0.0375,0.929,0.00836,0.109,0.213,107.716,0LX2gDvsKLDkr9Q6sY2F3s,139587,3,1,2021
5513,0.456,0.313,7,-9.491,0,0.0385,0.771,0.0,0.21,0.565,76.147,33EXc4flv0EojQsyApP2mT,178498,4,1,2021
5514,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.417,0jLNEriaUeYtVx6SHBadmh,147000,4,1,2021
5515,0.462,0.427,11,-6.456,0,0.0251,0.699,0.000308,0.132,0.582,79.857,2WJml1G46BI5aOJRiMIe0F,156667,3,1,2021
5516,0.651,0.404,4,-14.365,0,0.0344,0.377,0.0,0.0765,0.857,147.826,5y56kFDVSu7yC6xbEwGAwv,138560,4,1,2021
5517,0.5,0.114,0,-10.626,1,0.0599,0.829,0.00436,0.0645,0.28,72.25,5EnCKI39dsJm22uNsUvZ8d,205973,4,1,2021
5518,0.649,0.375,3,-14.795,1,0.135,0.818,0.0,0.12,0.527,143.807,4VCGUKpglESuTb3nmo496j,214867,4,1,2021
5519,0.514,0.168,10,-10.915,1,0.0384,0.893,0.0,0.126,0.47,86.151,2AWlNmTaqUgO2fZoGLqymJ,154800,3,1,2021
5520,0.541,0.321,5,-14.418,1,0.0329,0.714,0.00345,0.101,0.549,133.537,58jfIouRUcxCnCnFyQPF1k,200360,4,1,2021
5521,0.475,0.547,1,-7.622,1,0.0704,0.723,0.0,0.691,0.637,151.338,5iHc0c6JfR1HmZ6VfhYEzz,169040,4,1,2021
5522,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,1DWLTkeMuxt4HpRhQi4jBq,353647,4,1,2021
5523,0.488,0.643,0,-8.18,0,0.0275,0.435,0.0,0.117,0.432,116.025,56MgfwApLI3YQpizV7RsfP,324013,4,1,2021
5524,0.585,0.0862,0,-18.591,0,0.0388,0.962,0.381,0.106,0.219,63.579,2SWiuNBMNTYro8ZRIZd4aD,200227,4,1,2021
5525,0.378,0.0914,0,-16.564,0,0.0347,0.985,0.166,0.164,0.2,70.136,1bO3D07TqtlRMqahXvbvQ6,321973,4,1,2021
5526,0.375,0.246,10,-13.172,0,0.0462,0.93,0.00705,0.152,0.282,112.267,1WfWMAI8HWnYFGPkriSPMj,210693,4,1,2021
5527,0.73,0.134,10,-14.389,1,0.0431,0.905,0.0,0.105,0.527,114.212,0jNe8HXEIfvOXexqjSylKA,161960,4,1,2021
5528,0.425,0.373,4,-7.543,1,0.0801,0.686,0.0,0.077,0.663,78.231,48cOiIRLEI5Exu3jaxY52N,155307,4,1,2021
5529,0.181,0.235,3,-14.115,1,0.0318,0.928,6.45e-05,0.332,0.247,166.856,13gZJ8AnS93IigdJvJzFdj,175133,4,1,2021
5530,0.372,0.0512,11,-18.778,0,0.0493,0.95,0.000455,0.111,0.162,79.628,0VHDFwDC0oa1Z6ht3GbLbH,175097,4,1,2021
5531,0.434,0.3,0,-8.768,1,0.0286,0.832,0.0,0.143,0.481,84.899,7qfRXzYRHloEkFLExLjVXH,198867,4,1,2021
5532,0.507,0.0527,5,-27.332,1,0.0481,0.971,0.911,0.0882,0.196,49.246,4k8VPt3LY8sK6Ed6EcdZlM,306227,4,1,2021
5533,0.302,0.0455,8,-15.532,1,0.0414,0.987,0.000605,0.229,0.122,73.146,0UPCzOrNom5Em8EueXRWoi,210733,5,1,2021
5534,0.31,0.296,2,-11.404,0,0.0283,0.914,0.000349,0.096,0.132,81.42,6eXR8wzB9IIgmzXnMxWil9,211893,4,1,2021
5535,0.592,0.761,5,-6.432,0,0.0514,0.612,3.77e-05,0.301,0.844,88.47,7vrnTVwyascYQKojicMSnj,159333,4,1,2021
5536,0.584,0.332,10,-12.197,1,0.0265,0.689,0.00459,0.0955,0.379,92.969,54QU7XbkqgfqB6y1ufcOY6,285264,4,1,2021
5537,0.495,0.0367,0,-23.52,1,0.0447,0.993,0.943,0.105,0.154,125.971,6G27VaccjkUYkUUP3jF8c0,321187,3,1,2021
5538,0.714,0.338,4,-11.001,0,0.0456,0.929,0.00648,0.389,0.668,128.388,31nRLezRV1X0zqpyRAORi0,165067,4,1,2021
5539,0.458,0.0266,0,-20.338,1,0.0537,0.987,0.879,0.0836,0.0689,107.611,1pI5yrigcHXDJ4ztXRiq1v,404160,4,1,2021
5540,0.562,0.242,2,-10.383,0,0.0378,0.638,2.17e-05,0.184,0.164,122.264,1AWfoUwyiSbkiH1nlCUUf4,242863,4,1,2021
5541,0.696,0.265,2,-11.319,1,0.057,0.894,1.79e-05,0.246,0.42,77.398,126yJS3KHe2b5ykmkVmTCB,199427,4,1,2021
5542,0.531,0.831,3,-4.595,1,0.0718,0.508,5.13e-06,0.544,0.812,155.466,4pPIkvEfQZ3Cj3AkcAeU2i,164413,4,1,2021
5543,0.741,0.511,9,-11.848,0,0.0416,0.0189,0.334,0.369,0.303,120.006,6qdniuy2vrkXZ85z4huKnK,250625,4,1,2020
5544,0.81,0.405,9,-12.887,0,0.041,0.0834,0.694,0.108,0.172,120.022,2H7eslbBqlIcunkUa0OrXs,530000,4,1,2020
5545,0.636,0.809,4,-9.583,0,0.0385,0.386,0.00928,0.216,0.685,96.01,7LQY6YPGoR2owHEcYdiyVj,309580,4,1,2020
5546,0.468,0.664,2,-9.508,1,0.0507,0.48,0.00988,0.145,0.389,110.956,5yIE4F74QdKfTnUT6uDNoU,276034,3,1,2020
5547,0.762,0.569,9,-10.808,1,0.0333,0.0142,1.3e-06,0.0771,0.537,124.944,3BhVEHAu5rr5PCi0XevVTt,267871,4,1,2020
5548,0.427,0.749,2,-9.557,1,0.0525,0.0575,0.000208,0.0966,0.466,123.206,2rViSRzV0K5Fh70UmIINLb,289549,3,1,2020
5549,0.726,0.635,2,-9.333,1,0.0773,0.239,7.96e-05,0.109,0.472,92.012,7DPsSa6cOHRxzq0HPDeEo1,243279,4,1,2020
5550,0.711,0.584,8,-12.145,1,0.0378,0.0647,0.000487,0.0913,0.669,103.011,4RAJ1TMQ1IM8WYQAK31Yn8,251968,4,1,2020
5551,0.569,0.401,0,-14.155,0,0.0275,0.373,0.779,0.119,0.173,111.897,4gOVmaUMjAJJDjwGW5bMfe,454250,4,1,2020
5552,0.591,0.821,7,-9.309,1,0.037,0.169,0.817,0.205,0.787,96.008,3gBuyRgSLLj0UumbSt8tZF,310145,4,1,2020
5553,0.347,0.388,6,-12.113,0,0.0309,0.665,0.258,0.0596,0.308,103.079,1lNb87Od3mY4amCxXb4ohN,473147,4,1,2007
5554,0.453,0.451,1,-15.09,1,0.0279,0.47,0.845,0.226,0.44,140.998,2J4UzvYXg9p8kovp4TVc9s,444093,5,1,2007
5555,0.325,0.159,8,-14.632,0,0.0295,0.848,0.72,0.102,0.184,97.655,6xz2BCMWimeq351x09uG8L,477947,4,1,2007
5556,0.367,0.183,11,-19.527,0,0.0318,0.75,0.535,0.114,0.122,130.628,0N1fVKUkWB7O2Mom0ZXgPi,260787,3,1,2007
5557,0.313,0.0963,7,-19.047,1,0.0384,0.984,0.212,0.103,0.0639,87.052,4tXT7N4k0Dl6LvasN00Ke9,283347,3,1,2007
5558,0.591,0.2,11,-19.966,1,0.0349,0.216,0.913,0.0957,0.415,96.758,3JPul2nooldQQFVykQHlie,122813,4,1,2007
5559,0.343,0.396,10,-13.51,0,0.0365,0.512,0.282,0.109,0.201,95.056,7qzpDOjaox6dQAMvlaSZ0M,725947,4,1,2007
5560,0.507,0.0137,4,-24.503,0,0.0498,0.995,0.921,0.0893,0.52,74.05,7mV2JwYVpZoAICFOuDkwQn,88413,4,1,2007
5561,0.381,0.335,9,-15.142,1,0.0321,0.733,0.683,0.346,0.211,121.225,2FSgINXV9kerRt8KzHLKXX,374013,3,1,2007
5562,0.472,0.399,10,-13.255,0,0.0379,0.702,0.614,0.362,0.483,126.421,2topMp5E97kr8U4xMsqTMu,593360,4,1,2007
5563,0.32,0.0613,2,-18.253,1,0.0348,0.81,0.907,0.104,0.0391,126.102,7oRC5ZUzcEMDDLNUnxWo3Z,264800,3,1,2007
5564,0.213,0.336,7,-18.821,1,0.0345,0.855,0.822,0.33,0.0902,137.491,3kZWh3laSYuusFYeV6DULi,343213,3,1,2020
5565,0.1,0.101,9,-21.365,0,0.0386,0.805,0.87,0.0988,0.0338,89.288,0RVC41II2uWeDAcoYu53q5,336253,4,1,2020
5566,0.264,0.625,9,-15.857,1,0.0597,0.346,0.869,0.0917,0.256,123.784,25b83mW2uCvYarz9hKRbnE,369680,4,1,2020
5567,0.207,0.0666,9,-26.592,0,0.0338,0.916,0.926,0.056,0.0702,90.867,6PHeFfxHfFSv0a8HQsws3P,414093,4,1,2020
5568,0.274,0.128,2,-22.346,0,0.0336,0.756,0.853,0.0977,0.0551,100.858,0bFz1oARAVLwLSA6Ocp1lZ,480800,4,1,2020
5569,0.0579,0.0022,7,-38.07,1,0.0461,0.95,0.954,0.109,0.0311,64.36,16LGnzGzUwcnZ30NoV8nfn,157960,4,1,2020
5570,0.46,0.49,3,-12.541,1,0.0364,0.405,0.9,0.108,0.391,155.787,2NKO2RskVAZn0h1Ft3X34X,659493,4,1,2011
5571,0.446,0.42,9,-14.12,0,0.033,0.508,0.906,0.208,0.235,91.755,2fIvQHtZdqw2gUvX9B905z,391307,3,1,2011
5572,0.574,0.218,5,-17.94,1,0.0336,0.822,0.935,0.0987,0.22,83.468,11tSAF3br2DYihlRoZIsqq,338067,4,1,2011
5573,0.355,0.401,10,-13.596,1,0.0323,0.76,0.943,0.126,0.208,87.218,0YjOaQDQYH3Yv9o12LnoBP,398973,3,1,2011
5574,0.419,0.556,3,-12.183,0,0.0376,0.352,0.778,0.0958,0.546,136.407,7fHPFXqZsGnZkg45zCcgWn,347587,3,1,2011
5575,0.469,0.496,9,-12.971,0,0.034,0.611,0.897,0.159,0.334,101.432,6Eqj4ZQ9tbuMgC3M8hObGL,322840,4,1,2011
5576,0.502,0.183,2,-18.628,1,0.0317,0.875,0.302,0.109,0.116,113.651,1bWjVsrJSPvplKcNHFDieP,329067,4,1,2011
5577,0.523,0.497,9,-12.778,0,0.0331,0.419,0.869,0.0979,0.308,90.815,2ixfANNpxK3sVyyego1cu4,399467,4,1,2011
5578,0.338,0.415,6,-14.616,0,0.0355,0.426,0.581,0.0931,0.21,80.897,0bHE5JffLLz5B1q14SBW4O,475200,4,1,2011
5579,0.575,0.472,7,-9.383,1,0.0624,0.924,0.49,0.0997,0.494,128.32,6iQ6WcxmAqAUpRmjZe9SVC,380720,4,1,2017
5580,0.438,0.456,10,-8.788,0,0.17,0.612,0.017,0.0808,0.427,170.963,4jEuW9fPw4EeUSoexPO8eA,235387,4,1,2017
5581,0.496,0.464,7,-9.006,1,0.0426,0.894,0.298,0.116,0.206,112.939,0mAmVfZog0NLS9Du9kbZFI,291960,3,1,2017
5582,0.481,0.418,10,-11.164,0,0.035,0.0614,0.159,0.121,0.0397,89.894,3Wb2U1DguLVynhlNOjHzcf,477120,4,1,2017
5583,0.608,0.478,10,-10.977,0,0.0655,0.818,0.15,0.0915,0.479,97.197,2x09h1oG8OHlIt4ozz96VY,202707,4,1,2017
5584,0.16,0.00529,5,-22.363,1,0.0354,0.986,0.923,0.101,0.0397,98.953,2i8AgLoCaAwDg97iX7thur,88427,4,1,2017
5585,0.594,0.403,10,-11.069,1,0.0803,0.871,0.074,0.107,0.418,79.352,71oiaP8SQAW1ag2mwIM7z8,259067,4,1,2017
5586,0.649,0.418,5,-9.762,0,0.142,0.925,0.0103,0.104,0.47,146.358,38QJSxohT4nhtVTMS5ZiVS,225200,4,1,2017
5587,0.448,0.297,10,-11.866,0,0.0357,0.503,0.343,0.088,0.163,128.462,2WxHq7WIrS6ByfBtZ0capj,410920,4,1,2017
5588,0.676,0.334,0,-11.337,1,0.227,0.834,0.102,0.159,0.43,92.453,3cfawqVkco0YjX6pkqKENK,220400,4,1,2017
5589,0.402,0.0475,10,-18.977,1,0.0505,0.982,0.965,0.118,0.302,106.99,29sX4Nx6Cv57pPblKDupgE,62613,3,1,2017
5590,0.587,0.503,0,-10.281,1,0.103,0.794,3.03e-05,0.385,0.462,111.551,3s0ufprnNEdSFvoKlroZaP,167147,3,1,2017
5591,0.323,0.979,7,-4.089,1,0.189,0.00476,0.00189,0.125,0.292,151.119,00owYpQgAhLoOLCck3XQ5R,195533,4,1,2009
5592,0.521,0.939,0,-4.481,1,0.0413,0.000105,0.000842,0.83,0.743,145.081,2aR2TOsFqjK1LIt1BijnHg,176267,4,1,2009
5593,0.533,0.908,0,-5.605,0,0.0309,0.000951,0.727,0.198,0.0378,124.993,2DglwBoT4Gi2k7No1wjCOS,342720,4,1,2020
5594,0.473,0.815,8,-5.797,1,0.037,0.000243,0.338,0.121,0.0552,128.017,1xOelBsLjgC6zyuxVZbBZp,366118,4,1,2020
5595,0.409,0.915,4,-4.046,0,0.0555,0.00167,0.0,0.377,0.488,137.762,0OIytQ2YTZPOwhnu2PFEfE,259347,4,1,2008
5596,0.231,0.708,2,-4.844,1,0.0331,0.142,0.0,0.218,0.278,173.646,1ylTKVE2qkkOSDloPo8aMJ,269933,3,1,2008
