danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.754,0.613,5,-6.342,1,0.229,0.318,0.0,0.335,0.904,113.196,33JmhVwIvrbOuGf9UuTSRN,208400,4
0.752,0.76,2,-5.34,1,0.0341,0.319,0.0,0.335,0.752,107.034,6IUJwjfvkxsuTncDeEt2Ih,190227,4
0.58,0.318,2,-8.926,1,0.0279,0.756,0.000171,0.117,0.295,129.757,5ySy4cN3ISIfiDvIKuN0bu,228533,3
0.641,0.176,6,-11.692,1,0.0349,0.638,5.14e-06,0.252,0.297,76.031,46EPspYaDHR8KGmKJM8Sih,299147,4
0.726,0.697,4,-6.257,1,0.0404,0.0997,0.00733,0.0823,0.54,120.004,4OfhH0rJ8Dg0cLwtC0cRk2,202586,4
0.579,0.649,2,-6.522,1,0.0352,0.0977,0.0,0.125,0.184,114.593,7rxLRLFFjdiBWBKWDd6NMz,184173,4
0.812,0.542,7,-5.403,0,0.0444,0.294,6.92e-05,0.141,0.733,110.268,6hk0ff9xpK4WLcoRICVtw7,240987,4
0.728,0.461,6,-8.726,1,0.0395,0.707,0.0,0.113,0.474,86.014,6afE68EYdFtctKwjMVC6yP,235960,4
0.618,0.239,8,-8.371,0,0.0274,0.791,0.0,0.1,0.327,96.846,7K8jxqCG29KUi21SqsvDfE,404480,3
0.389,0.369,4,-6.886,1,0.0404,0.598,0.0,0.96,0.541,102.625,5Efm0TRugj7QE2Artu2BZg,195968,4
0.69,0.696,9,-7.432,1,0.183,0.219,0.0,0.958,0.237,125.735,6SXzPvPSZE4n7KU5bm5tWb,302992,4
0.669,0.747,6,-7.108,1,0.0428,0.141,0.0,0.185,0.483,122.531,5OI4ZOBm2XUuBiVKk6ugqK,242440,4
0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,7q0cXzFMcNVmCvBU3mZveQ,224653,4
0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,2exkj1jr9qARyZvRn1dKZp,232947,4
0.701,0.915,4,-3.887,0,0.128,0.171,0.0,0.394,0.698,127.101,72yHcYTFilEkFY1cJigOaE,194453,4
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,62RX5FpSBIfVBheNMtiDMX,248133,4
0.535,0.86,7,-5.328,0,0.0585,0.0807,1.3e-06,0.194,0.292,128.087,5iCjYjch9YFWQ7ODKhcxSU,270187,4
0.702,0.749,9,-5.624,0,0.0438,0.0493,0.0,0.0812,0.208,128.01,0CXLuaxLqQSJ08PKxYcqdE,228733,4
0.817,0.825,10,-4.762,1,0.0343,0.276,6.39e-05,0.0627,0.284,131.043,2OtC7qR9pg89QzIaf7oh4W,220027,4
0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,3zrYNl1aMdFrQkcOjKVr5u,223800,4
0.78,0.693,7,-4.453,1,0.225,0.00102,0.0,0.111,0.629,129.951,2GWpc4r9gvF9YLEWYJPzLA,232093,4
0.726,0.305,10,-9.076,1,0.0353,0.763,0.0,0.09,0.285,141.996,1OguLg5wuuUP95NZnL8mrX,228506,4
0.743,0.631,7,-5.815,0,0.0302,0.633,0.0,0.0963,0.428,141.955,2a9dSekAhtHVyTUaI5f65U,230395,4
0.881,0.916,0,-5.432,1,0.121,0.0759,3.27e-05,0.33,0.821,101.009,5k8wFBrnKcdsBfLjSeaNaU,254257,4
0.466,0.747,4,-4.838,0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,4g4TvqbOjxM3RqwIQbBhAe,203641,4
0.494,0.721,2,-4.855,1,0.0416,0.107,0.0,0.119,0.356,128.1,3gP7XgnHQjvGDLnDm7dcY1,207200,4
0.667,0.886,11,-3.354,0,0.0583,0.0029,7e-05,0.167,0.457,132.034,3e9bhP4zTG9n7NaiQmOupb,237720,4
0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,5nWWusyZufQoSyDDi46CZx,203520,4
0.608,0.765,4,-4.277,1,0.0348,0.0162,0.000103,0.106,0.329,128.018,4msSzmWNsA4LXcJZmGolhq,229253,4
0.672,0.85,10,-3.827,1,0.0484,0.102,0.0,0.176,0.383,127.988,1Aa5qzYECYfxtLYF05iWaE,238347,4
0.564,0.723,0,-4.232,1,0.0427,0.394,0.0,0.111,0.292,130.006,7oDjezV7QAs9GsTkT9k4b3,226587,4
0.521,0.763,9,-3.691,0,0.0602,0.241,0.0,0.662,0.416,123.926,5s2Mz7KxwFR6sUjvAFXoMW,233267,4
0.57,0.782,9,-4.379,0,0.0331,0.0242,6.66e-05,0.329,0.276,127.94,3WmhtVYG8GorpEknzT8Jvn,243280,4
0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,3D10gGOdO5pbrjsfWqgttI,192560,4
0.652,0.922,0,-3.267,1,0.068,0.01,0.0189,0.366,0.695,127.997,7r72oSND8v9AdjJejBdlfc,211867,4
0.539,0.835,1,-3.952,0,0.038,0.272,0.000396,0.142,0.486,130.041,5icciTRNAOUgGDK4MBGUyZ,214573,4
0.646,0.572,11,-6.249,0,0.0281,0.143,0.000171,0.0852,0.27,127.98,4GkelasMIeT2bcnH7bcYu9,188907,3
0.263,0.287,7,-8.701,0,0.0302,0.932,1.83e-05,0.14,0.123,140.821,4bGGEg2BiH0O8yxQRhi4Fx,234667,4
0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,51frTvITssOkXvJM7iwn26,193333,4
0.673,0.957,7,-2.04,1,0.133,0.0114,0.127,0.145,0.336,128.004,7IepV7rTJYOX8P3KA9bBd3,235877,4
0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,2jcR7G4B3tTnuYR2CJzCo7,170625,4
0.347,0.772,5,-4.359,0,0.0549,0.0597,0.0333,0.115,0.035,192.118,6flXv5RQSGYMwCazxHsOE4,191412,3
0.656,0.993,4,-1.702,1,0.18,0.00255,2.49e-06,0.197,0.128,127.938,60h8FdeudiJHhqNOwGZG86,187932,4
0.711,0.906,11,-3.205,1,0.116,0.0865,0.0241,0.0967,0.0392,108.992,2Eb1Hk0pZGZDKeX9d6kNn9,294580,4
0.419,0.604,0,-6.775,1,0.0344,0.0052,0.929,0.106,0.0529,123.001,4lKaQizn2wwYisOlOMKC7P,205000,3
0.695,0.887,9,-2.372,0,0.0777,0.0126,0.0925,0.0549,0.16,128.011,6ZmKxLKTDMRkZaAGurpSI7,228750,4
0.711,0.924,4,-7.045,0,0.132,0.0619,0.0264,0.3,0.627,117.977,4Nyd1m3ikuIXwqXsSOKCNu,457592,4
0.42,0.326,5,-14.534,1,0.032,0.888,0.888,0.113,0.283,82.487,6AXZV70ABXIJHzexcsLcfK,218067,4
0.865,0.716,1,-7.09,1,0.113,0.00885,0.0,0.0937,0.755,95.983,6mHtV5LDMEZHR1pxhu8ctz,176885,4
0.822,0.652,10,-5.508,0,0.24,0.0583,0.0,0.304,0.655,132.956,6lT7l1Iy8LIQMsAXxpOEME,168389,4
0.788,0.632,9,-5.398,1,0.36,0.341,0.000199,0.114,0.661,171.987,7kHAfO422FTYiVQ2htjgPM,218033,4
0.843,0.759,5,-5.984,0,0.258,0.0383,0.0,0.109,0.295,96.001,7CRndvOg2ldxQ7GJJANAFD,183553,4
0.788,0.702,4,-6.265,0,0.121,0.389,0.0,0.0722,0.277,139.5,73INXlNrN01VT4rRPiwqvz,181569,4
0.591,0.772,9,-5.119,0,0.517,0.0432,0.0,0.0749,0.424,81.662,4xU0hqAhE8DpPE7JeyIM8w,137187,4
0.669,0.709,8,-6.156,1,0.313,0.0514,0.0,0.339,0.775,82.04,3xz0CuC2whfSuAhj0pmOTW,129842,4
0.862,0.702,7,-4.523,1,0.171,0.0442,0.0,0.202,0.35,140.019,3fJDUusdAU3DsjNZwRymdG,171430,4
0.905,0.445,1,-6.504,1,0.282,0.114,0.0,0.0988,0.215,101.979,14fDlA5a1E2Hzolvyn4H2m,181844,4
0.688,0.513,10,-7.08,0,0.312,0.609,0.0,0.173,0.575,79.989,7vKGZ4s5lLnNpYY4YNohGI,174585,4
0.907,0.605,3,-7.365,0,0.255,0.0218,0.0,0.0836,0.811,87.998,1ikrs0fSU2kQcUptynO1zM,158143,4
0.705,0.794,0,-5.498,0,0.28,0.176,0.0,0.0694,0.585,141.202,6e7xNw6mVSn2UZeIyAtRjx,146043,4
0.866,0.667,2,-4.563,1,0.306,0.0681,0.0,0.27,0.795,132.604,7GjdWU612YNtFCOoqACJkm,187158,4
0.665,0.727,7,-6.216,1,0.402,0.24,0.0,0.109,0.418,162.075,1JRz9qb2HnfMce6sQ6j8UT,209269,4
0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,7oUHzZKNKUTrlU7DYxhQ7v,189960,4
0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,3h4T9Bg8OVSUYa6danHeH5,231013,4
0.613,0.765,11,-6.582,1,0.0441,0.082,1.25e-06,0.092,0.299,103.951,1zlZxbqrIabWaH3nOJ4HdU,239920,4
0.532,0.599,6,-6.543,1,0.0333,0.00784,0.0,0.14,0.113,130.019,3w0tCn815B8Bb4ejP2lTPJ,238200,4
0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,5d6Mjuu2uCGRPYpFjGpCX5,235493,4
0.501,0.704,3,-5.64,1,0.0326,0.284,0.0,0.155,0.27,97.039,6CjspLw4dCBJm0g4AT36Ga,203453,4
0.618,0.837,6,-6.142,0,0.0515,0.032,0.0,0.0475,0.434,126.082,3W7yQOvor4nOvuWsG3Vh6z,219493,4
0.63,0.886,5,-5.216,0,0.076,0.0107,0.00011,0.214,0.824,165.012,3fHNBkgOztjEbwH4N9YNsV,196547,4
0.644,0.866,1,-5.687,0,0.0341,0.0121,0.0,0.0719,0.39,114.927,4EkKRYCAS5MeE58slS88hB,226960,4
0.693,0.727,10,-5.364,0,0.0749,0.00365,0.0,0.0576,0.746,121.937,0plAYelfnt9ZLCzbyRUEpP,194773,4
0.41,0.327,1,-7.663,1,0.0301,0.547,0.0,0.0763,0.283,101.861,3KYpb7zklUM6tjWvbc8Kfb,236867,4
0.54,0.766,4,-5.148,0,0.07,0.000248,0.0,0.641,0.176,98.932,3vncluU9e0z6mdXt8hRP37,224400,4
0.595,0.797,8,-5.828,1,0.0352,0.00259,0.0,0.11,0.425,135.0,4ErxH2OAeKYngfxYT8EI2S,189667,4
0.805,0.38,10,-9.713,0,0.0352,0.322,1.33e-05,0.0629,0.653,133.926,4r5ZfnXb1nnXgzYZ28OZgY,264720,4
0.494,0.582,0,-4.769,1,0.0266,0.102,0.0,0.0797,0.416,82.025,1Duym1lVQurgKHHSqpOWhY,267787,4
0.748,0.81,1,-6.103,0,0.0967,0.0174,0.0,0.345,0.637,127.992,3ajL4puUIAeRyFsax0SHRQ,252693,4
0.761,0.729,1,-6.204,0,0.0413,0.000576,0.00102,0.0813,0.448,120.004,4iayejBRGcy9In1dxFTpIO,243653,4
0.482,0.797,2,-6.187,1,0.219,0.0105,0.0,0.109,0.481,190.084,2EfacabfeVKamiHDpJXjU6,300053,4
0.554,0.825,4,-6.16,0,0.0356,0.018,0.000963,0.0758,0.516,100.986,6XSq2DbbDbnH1FJHBlEUdW,319120,4
0.741,0.804,1,-7.138,1,0.0438,0.013,0.0,0.0988,0.702,120.081,7oBlCQeQBB89NIFuSpri3E,234453,4
0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035,6V81iAFInmSPo5elKAhnXw,200787,4
0.617,0.792,7,-4.873,0,0.0379,0.0536,0.0,0.142,0.631,83.067,24PLh9im6mmOfjA85Lu10z,227373,4
0.528,0.823,6,-5.294,1,0.0407,0.0202,0.0,0.217,0.686,125.992,2pVTONXtTrvcQPMCjG01Ee,178058,4
0.271,0.648,8,-5.664,1,0.051,0.248,0.0,0.121,0.261,189.218,2SiZYlOxQCmYtWmvv2dxiS,253279,4
0.567,0.308,1,-10.333,1,0.0284,0.798,1.9e-05,0.104,0.294,147.549,38HzKUrQQS8tabXGpP6bRX,261533,4
0.736,0.74,10,-6.662,0,0.0912,0.0174,0.0,0.0481,0.737,74.99,7bKOMHdmLCNJC8vVJKWmJc,206879,4
0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,5CU7daIHO7Kqh92OjWrA6M,214740,4
0.832,0.631,5,-6.19,0,0.0736,0.585,0.000892,0.0838,0.836,125.038,3Dd08tRGdJQKaasC1jWqMe,208543,4
0.615,0.81,0,-5.619,0,0.0774,0.00296,0.0,0.399,0.302,122.931,5dSAlsKRyIAoAD92ca5YYc,220520,4
0.59,0.389,2,-9.245,1,0.0387,0.411,1.48e-06,0.117,0.389,166.055,0EzmCiDO83AXYiGqrgzSFq,228320,4
0.721,0.573,8,-6.409,1,0.0474,0.0165,0.0,0.259,0.415,96.308,5tB70hrE2W7jkPIdoo443c,209080,4
0.274,0.814,0,-4.023,1,0.259,0.0928,0.0,0.0723,0.323,177.804,62C4zcSBnboRC8guXNsfVo,201514,3
0.611,0.797,6,-7.623,0,0.054,0.00535,0.0014,0.26,0.523,120.041,6ZcT6Yul6CC0p9brk2IFby,218107,4
0.811,0.507,5,-7.161,0,0.117,0.0146,2.14e-06,0.342,0.438,111.016,6xTih3YEEqXej7yJvh8Bue,200680,4
0.759,0.401,4,-8.999,1,0.259,0.86,0.0,0.299,0.576,100.126,77ojQtBNv5ZzymQXOSWhti,232627,4
0.688,0.719,5,-3.402,1,0.0354,0.0415,5.63e-05,0.0921,0.406,110.014,2D2FeJeTMDaC0GD4s9cgx5,208000,4
0.71,0.708,5,-7.285,1,0.0881,0.0605,0.0,0.0909,0.53,134.922,3FPt8MXwuN82LpvR7BauG2,238747,4
0.705,0.722,5,-3.762,1,0.0546,0.215,0.0,0.126,0.635,119.879,1XGMa0Mlagk9bxkg3TjiS5,238320,4
0.598,0.688,6,-4.147,0,0.0615,0.276,0.0,0.559,0.651,128.007,3seRVtCUyXcx6k0Bj7EFn5,232880,4
0.594,0.737,3,-6.309,1,0.0716,0.00183,0.000159,0.128,0.339,130.028,7ezbwqCj2BraAhy1BFZSgz,205627,4
0.609,0.674,5,-6.484,0,0.0502,0.179,0.0,0.069,0.228,88.945,1OjfsNwXAQzPwAdu76F7Aw,221280,4
0.343,0.621,9,-6.319,1,0.0981,0.391,0.0,0.315,0.522,82.834,6ldkXI9WUdqmIlKj1rZK9p,212387,3
0.702,0.705,0,-6.665,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.909,12ZS5EBMn01pEhpLVDFvOs,213445,4
0.83,0.52,0,-8.714,1,0.0376,0.000792,1.32e-05,0.0656,0.736,104.99,1Bo0uytLerCOfWLHsSrI9w,189907,4
0.646,0.832,8,-5.008,1,0.0778,0.0319,0.00147,0.0947,0.0468,127.025,2IGpQ6Ocij9J715XtjtVrR,313027,4
0.539,0.965,5,-4.213,0,0.0379,0.000176,0.83,0.334,0.293,129.942,0euLFUemfNdTnPXF78NX4H,190853,4
0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,0VlS8FxzSyKpU6Bauoaac3,243413,4
0.567,0.796,6,-3.534,1,0.0364,0.0247,0.0,0.124,0.305,127.983,0RXQxlXL6myf9apLDUv9i4,225840,4
0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,3MQhalWefSBcvbIfrkO972,271427,4
0.755,0.74,7,-4.928,1,0.0468,0.00287,0.355,0.0762,0.506,128.009,2v1gZ5i1YF7qrdHJndfWYm,361707,4
0.572,0.921,7,-4.219,0,0.12,0.00122,0.564,0.315,0.371,127.976,0CQopOWc59CpPZEDTcHIaY,244573,4
0.656,0.956,7,-3.635,1,0.0699,0.0362,0.0384,0.138,0.54,128.001,6N2N2nLhb9Clu9OtUyeQd5,217413,4
0.688,0.694,9,-5.335,0,0.0451,0.00792,0.0117,0.365,0.576,128.009,6vZOt7dsdcshOAYGD80GBb,347280,4
0.505,0.629,8,-6.404,1,0.0674,0.000186,0.758,0.0541,0.382,127.993,3LQI3XDr8P71lce99PNR30,335747,3
0.643,0.825,0,-4.621,0,0.0418,0.0355,0.0453,0.0749,0.465,129.997,3LyJxgGOskFrE7TDwnMyLC,357800,4
0.41,0.258,3,-8.534,1,0.0324,0.835,0.0,0.104,0.193,121.083,6kbO7f41CEKY9NKAQSlNue,110773,4
0.556,0.453,8,-8.216,1,0.0279,0.58,0.0,0.277,0.341,127.875,1tg6w99dRxD2oIy7CnEOtU,207627,4
0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,70ATm56tH7OrQ1zurYssz0,283733,4
0.548,0.742,9,-5.741,1,0.0498,0.0184,0.0,0.153,0.31,122.007,7llO3oFv7BS1a0ZFDqYeIl,230573,4
0.471,0.849,11,-5.563,1,0.0713,0.015,0.0,0.109,0.196,116.404,3zol0ettwTIUYLewzrwJqG,240573,4
0.492,0.859,4,-4.274,1,0.0332,0.0659,0.0,0.0756,0.251,92.474,5Z0NSQVSXBlgqhqlMFPsZS,223853,4
0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,428lSKYV9R5f5d4XGOeniY,208107,4
0.48,0.719,9,-8.216,1,0.0295,0.119,0.000337,0.078,0.179,150.064,6osQMgEvbMmC6RPvmUS7WS,212347,4
0.502,0.816,7,-4.826,1,0.03,0.241,0.0,0.107,0.419,92.512,3x0rZYgOVneVS0zdKmBmGa,244440,4
0.373,0.902,11,-4.459,0,0.0392,0.113,1.32e-05,0.102,0.268,145.147,6eYsDblSLeXFkpWf5Tjqwf,302867,4
0.181,0.488,2,-6.485,1,0.0328,0.567,1.1e-06,0.125,0.221,179.502,3T0SHo6M9kJ1IWZZmUqa9s,235147,4
0.384,0.568,6,-7.009,0,0.0278,0.379,0.0,0.122,0.3,91.96,1c6BwDNNLUhOSrh9PoffGo,302667,4
0.397,0.817,2,-5.495,1,0.042,0.0966,8.16e-06,0.316,0.416,158.004,0kNUTrv6PWLX5iYoFnExyU,266227,4
0.315,0.824,9,-4.143,1,0.0336,0.0309,0.0,0.2,0.692,174.01,2nLm08kPqCsiQxRyjfL7zE,252733,4
0.521,0.155,0,-12.147,1,0.0286,0.947,9.32e-06,0.103,0.16,75.003,1Zd9m5D3NFP7N20HVtkoAB,261653,4
0.203,0.359,0,-9.943,1,0.0317,0.498,0.00055,0.0652,0.161,174.405,6yMjABNAwkcxQbMKM6RpjW,279320,4
0.657,0.588,8,-6.005,1,0.0272,0.0252,0.0,0.0871,0.105,118.022,5qFI1vKY5p82hv39nzMrNl,184693,4
0.222,0.684,2,-5.492,0,0.0378,0.034,0.0004,0.49,0.122,100.07,69Ju6N9298O1h9YS9eSUp1,354067,3
0.248,0.311,0,-9.181,1,0.0323,0.934,2.65e-05,0.118,0.303,77.674,3FxydY5vf9VNuhButL7cug,258320,3
0.573,0.53,2,-6.008,0,0.0307,0.212,0.0,0.136,0.815,131.103,47CGg6PEXA3kwxfXLJJSYW,223853,4
0.419,0.634,11,-7.102,0,0.028,0.659,0.0,0.125,0.358,91.138,4Bv36hKG8j75CC17BQetlC,249240,4
0.25,0.52,2,-8.045,1,0.0339,0.638,9.65e-06,0.0909,0.125,173.15,1GfVDtZJJal9ykZdTgXGYf,251680,4
0.394,0.67,2,-7.567,1,0.277,0.867,0.000225,0.401,0.246,82.854,76u71tQ2GALnwY0VJyOu83,105533,4
0.422,0.369,11,-9.998,0,0.0303,0.898,0.0258,0.134,0.151,145.006,4dwNcnCoPnz1x83AWu1kAa,256253,4
0.649,0.791,2,-6.013,1,0.193,0.104,1.97e-06,0.108,0.811,128.023,4mL59LVbKgOpEACxraGYdr,236160,4
0.478,0.643,1,-7.62,0,0.215,0.376,1.25e-05,0.179,0.239,117.299,2nvmHk4JnsZ94mygliLsou,178920,5
0.76,0.873,1,-6.972,1,0.0403,0.000108,0.0,0.0898,0.561,119.992,1DlMzdRaFpIABvx07jCgvQ,348693,4
0.467,0.517,1,-9.073,0,0.104,0.552,0.0741,0.111,0.322,169.907,63LJjsJuqZgQyYibMXn9ku,262627,4
0.741,0.61,6,-7.34,0,0.0511,0.316,0.0,0.534,0.72,125.99,2pg2TiYo9Rb8KeB5JjP7jS,276960,4
0.452,0.552,4,-10.28,0,0.142,0.721,0.0,0.257,0.522,74.305,0PYmO55JPwEWgtyJbkN6mq,279453,4
0.643,0.362,7,-13.487,1,0.249,0.656,7.65e-05,0.122,0.761,149.978,1LJdXxqYLqC1hP7dqawFBS,65787,4
0.37,0.7,4,-7.631,0,0.0739,0.185,0.00258,0.309,0.133,140.847,7tX9wItFwaTPCuVBneLrHs,219520,4
0.48,0.309,2,-10.238,0,0.225,0.874,1.28e-06,0.101,0.131,99.136,0WXct4PcELq8Jh1R4Yhw4W,270547,3
0.599,0.454,6,-9.952,0,0.377,0.682,4.83e-06,0.216,0.57,86.983,4t5oLATCoedh5N7gHOBtcz,256267,4
0.471,0.506,0,-7.652,0,0.034,0.404,0.00426,0.669,0.08,127.962,5myRfsc4luoaoV1r72m1LT,319533,4
0.394,0.353,9,-8.442,0,0.0394,0.943,0.0797,0.173,0.245,63.789,2ojmwHSbnnAokGyYfisXDl,119667,4
0.356,0.375,6,-10.549,0,0.0539,0.281,0.0138,0.111,0.0871,93.046,6bPX2O1L9QAlvUaindaEFL,350587,4
0.465,0.479,8,-10.032,0,0.092,0.283,0.016,0.106,0.136,121.501,63OzpVdDGsUJnNqN6q5O3z,466280,4
0.411,0.752,5,-6.585,1,0.281,0.677,1.88e-05,0.195,0.288,105.874,6NUW99yrBN833ABDjII55W,127560,5
0.323,0.105,4,-12.183,0,0.0402,0.978,0.00103,0.107,0.308,75.237,01RDEYV52M6CFv9xqgl0D7,189160,4
0.593,0.485,1,-9.593,0,0.202,0.353,6.96e-06,0.154,0.198,165.866,6QbM2D1CI7cbt6c8G1d3EL,147360,4
0.712,0.366,1,-9.302,1,0.0884,0.305,0.0,0.0896,0.157,113.234,5mymZaPY1A5x7or2TB7TJ3,230480,4
0.298,0.359,0,-8.142,1,0.0345,0.911,0.000675,0.102,0.0397,93.906,4PdxJc9J12zF8cFgdH5tik,213760,4
0.52,0.388,6,-12.402,1,0.435,0.0883,0.0,0.104,0.395,107.644,0ShtJHFyIDql6ZbbhJwf6Q,216093,5
0.561,0.749,6,-4.951,0,0.032,0.461,1.82e-06,0.205,0.501,125.986,5Pr2AFUNbDMo73grOJDWvy,228720,4
0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,2VoO0foG09SUeuat3wYLNG,233478,4
0.717,0.544,7,-6.598,1,0.0371,0.445,5.16e-06,0.0973,0.641,139.959,13dX0sTiBQabys1vYMjmIk,244493,4
0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,5rCuwVqnDRL45hxb7cm6SJ,178560,4
0.705,0.784,2,-4.351,1,0.0279,0.211,4.3e-06,0.0813,0.418,104.98,6dvacupcEKreloCB9nkAsT,228573,4
0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,3Aj1JsbwzjCEKsYF6TtRKc,213827,4
0.76,0.733,7,-6.704,1,0.0504,0.15,0.0,0.0647,0.611,111.975,1rZu1PXFKzO5AP9ODhgq1f,225027,4
0.743,0.706,5,-5.728,1,0.0535,0.0461,0.0,0.204,0.514,77.989,3TBAyGWDLOaaLW3g14AVAi,207560,4
0.754,0.677,0,-6.555,1,0.0709,0.0943,7.39e-05,0.153,0.78,93.022,0yxyY3XyGhWdkd22OILEHO,203973,4
0.522,0.413,3,-5.86,1,0.0316,0.722,0.0,0.0854,0.49,175.972,0RuG8C8gJGv9QAy29DMZiQ,132640,3
0.566,0.43,8,-10.464,1,0.278,0.443,0.00047,0.206,0.828,187.766,3zRfP7U300ogttIfwqB5HD,113080,4
0.631,0.337,9,-8.624,1,0.0312,0.862,0.0,0.374,0.489,125.909,2OTH8T7TqMYt51baDvVEHQ,218667,4
0.631,0.435,7,-6.561,1,0.0308,0.752,0.0,0.0579,0.41,139.829,1Yl0H4Mn4xDVAFSJ0IM5t3,222747,4
0.654,0.782,7,-4.924,1,0.0561,0.000188,0.00225,0.175,0.594,108.954,03wqOqPhG7W8T83L7hOt4j,221907,4
0.686,0.827,0,-4.063,1,0.0325,0.000509,1.24e-06,0.726,0.648,144.035,1uQ8qCbeeA39xd1gIcaxgM,244147,4
0.323,0.36,2,-10.97,1,0.0803,0.568,0.0,0.375,0.143,83.681,6OvgR29yzwUQ0jNVj3unPc,90000,4
0.736,0.694,11,-5.617,0,0.0837,0.0341,0.000288,0.176,0.659,125.016,20kAL8tWcg7RHtemfkeF8g,193750,4
0.524,0.457,1,-6.729,0,0.0419,0.0156,0.0,0.71,0.26,77.165,4JOV4ut0CIXkwVH0Vy4YQJ,229406,4
0.491,0.0825,9,-14.794,0,0.0607,0.95,9.86e-06,0.111,0.427,124.063,62Xd4nmmcRaN7bx1apeuME,48054,3
0.673,0.461,7,-5.483,1,0.0724,0.00351,0.000978,0.265,0.604,170.975,29AdnhLJ2FIhrUncv1DBnC,182884,4
0.487,0.663,3,-6.652,1,0.0657,0.0112,0.00013,0.352,0.179,141.895,0dSXFiK5FccucA4wo3ZVpe,191710,4
0.68,0.553,4,-7.582,1,0.38,0.214,3.58e-06,0.39,0.437,68.459,0j2hRG0vWQ5t7aWaLazbkP,163889,4
0.685,0.758,0,-5.715,1,0.108,0.0262,1.27e-05,0.0494,0.579,109.817,5wjYNruCFPyg3EBW2sAVw2,230000,4
0.455,0.0186,7,-17.939,0,0.175,0.956,0.00471,0.134,0.599,81.464,0w9vl7icSjlCg0msjaAf0r,50000,4
0.892,0.552,9,-5.447,1,0.0857,0.108,0.0,0.196,0.534,119.971,1VnN9uzaSsw2kA6JOWpMUE,140750,4
0.798,0.504,1,-5.91,0,0.141,0.243,0.00012,0.223,0.866,178.057,1ph7yHAVYzeq1MdcYBfAA8,178000,4
0.609,0.522,0,-5.569,0,0.0655,0.109,1.06e-05,0.138,0.3,139.991,1ooP2mxAp73HtHb4KJ8dtB,198402,4
0.494,0.428,0,-7.239,0,0.203,0.233,0.0752,0.0816,0.441,87.723,1ZdhOMWyFR8Iv9eylMGYg2,157497,4
0.664,0.24,3,-10.378,1,0.118,0.276,4.93e-05,0.152,0.569,32.494,1iOtWNsADWwyixexOka8cm,27500,4
0.644,0.425,1,-7.381,0,0.0509,0.558,0.0,0.0774,0.308,75.498,0J5cJXCqptEd74mqEMfrdE,253733,4
0.718,0.809,0,-6.418,1,0.0683,0.466,0.000173,0.106,0.661,112.977,4LPXl84xp97VGCshUvoPY7,155038,4
0.435,0.197,1,-18.283,1,0.185,0.951,0.00167,0.0717,0.444,61.887,1AUImp06FtXe3moOsLQ9uo,295606,4
0.48,0.926,0,-5.156,1,0.192,4.54e-05,0.00991,0.588,0.432,149.951,7GvDwhZtMZMJCXvWQVHNXh,158845,4
0.176,0.28,0,-12.149,1,0.0348,0.425,0.91,0.0731,0.0654,76.012,3BkG61au7zE6yu7JohmWWl,150930,3
0.579,0.715,9,-6.672,1,0.0364,0.0431,0.000905,0.0686,0.0743,127.881,4YUX5CIpDZX0twIoL4zBRH,233502,4
0.208,0.242,2,-17.596,1,0.0374,0.985,0.924,0.103,0.0393,88.766,4BUvxyhxU0YN7xAETDAK7K,92896,4
0.626,0.483,2,-9.327,1,0.0283,0.0733,0.156,0.126,0.48,134.019,1LmYdO6048yzPWcd7IVdhO,285833,4
